"brood_year","lwr","mid","upr","CU","model"
2013,0.00519984814869769,0.00770336792128653,0.0110239460126209,"MiddleYukonR.andtribs.","em"
2014,0.00375485540534954,0.00544006090118627,0.00790264154366763,"MiddleYukonR.andtribs.","em"
2015,0.00230616616901151,0.00352159778924695,0.00547022465837315,"MiddleYukonR.andtribs.","em"
2016,0.00162228186002236,0.00248497436520956,0.00382539743177297,"MiddleYukonR.andtribs.","em"
2017,0.000984036878312276,0.00163014539631767,0.00287242491373644,"MiddleYukonR.andtribs.","em"
2018,0.00102151392836675,0.00160299946804034,0.00268470313840928,"MiddleYukonR.andtribs.","em"
2019,0.00112519449426755,0.00179360244489943,0.0029872775107889,"MiddleYukonR.andtribs.","em"
2020,0.00108247775672282,0.001933635362276,0.00352021037452833,"MiddleYukonR.andtribs.","em"
2021,0.000965514135517301,0.0019517524528645,0.00389139742660041,"MiddleYukonR.andtribs.","em"
2022,0.000874435764605172,0.00194829160563239,0.00432352562228848,"MiddleYukonR.andtribs.","em"
2023,0.000767399112866478,0.00195979400024589,0.00463560949392177,"MiddleYukonR.andtribs.","em"
2024,0.000687891183417963,0.00197409741448462,0.00520307151503074,"MiddleYukonR.andtribs.","em"
1985,0.00763208009073629,0.0157990431153373,0.0265290821484066,"Nordenskiold","em"
1986,0.00902276578047785,0.016754133161105,0.026971256239373,"Nordenskiold","em"
1987,0.0112585644958887,0.0185440991363798,0.0285402488058922,"Nordenskiold","em"
1988,0.0139632163028542,0.0217159670734336,0.0337135239785584,"Nordenskiold","em"
1989,0.0159931381333441,0.0248573686313246,0.041488826345033,"Nordenskiold","em"
1990,0.0159924823747625,0.0244361906476109,0.0392365565210797,"Nordenskiold","em"
1991,0.0160489759660201,0.0248546584088352,0.0401196040688416,"Nordenskiold","em"
1992,0.0154345581454306,0.0235505084655588,0.037104143444908,"Nordenskiold","em"
1993,0.0151978627507448,0.0231420161099481,0.0369281079762108,"Nordenskiold","em"
1994,0.0137014453745692,0.02183023994497,0.0354658575420842,"Nordenskiold","em"
1995,0.0135179874825882,0.0214731332371752,0.0347849535418359,"Nordenskiold","em"
1996,0.0120926239899804,0.0195351422520624,0.0314893436278101,"Nordenskiold","em"
1997,0.0114976750448136,0.0185640158117409,0.0289968877283701,"Nordenskiold","em"
1998,0.0117366134821394,0.0185615609340632,0.0292367382110078,"Nordenskiold","em"
1999,0.0111161229210894,0.0179806559947061,0.028015672827427,"Nordenskiold","em"
2000,0.0117666073798297,0.0182958545352395,0.0280202586077556,"Nordenskiold","em"
2001,0.012185018452197,0.0186516971777976,0.0289421239154605,"Nordenskiold","em"
2002,0.00998734686277744,0.0164216429963943,0.0249912432812996,"Nordenskiold","em"
2003,0.00938871531935626,0.0156341810311658,0.0243706511222738,"Nordenskiold","em"
2004,0.00924649665953048,0.0153869143639369,0.0239376414005907,"Nordenskiold","em"
2005,0.00837607386926538,0.0144516290303873,0.0232219505437951,"Nordenskiold","em"
2006,0.00687300277358162,0.0134871037170765,0.0220186359448231,"Nordenskiold","em"
2007,0.0057697036114165,0.0127930554342555,0.0213879067233824,"Nordenskiold","em"
2008,0.00883285820764475,0.0147995655656188,0.0229935083448349,"Nordenskiold","em"
2009,0.0105258404459472,0.0166634956892932,0.0251469043181875,"Nordenskiold","em"
2010,0.0113372353467369,0.0178315735691411,0.0267462859861127,"Nordenskiold","em"
2011,0.0135705694809714,0.020590074737028,0.032116660559441,"Nordenskiold","em"
2012,0.0144539293481045,0.0228252144869553,0.0383119513292542,"Nordenskiold","em"
2013,0.0155901800746481,0.0263890261190002,0.056865131139032,"Nordenskiold","em"
2014,0.0144781276339529,0.023594552581382,0.0437606251399969,"Nordenskiold","em"
2015,0.0104137309661281,0.0176542240467087,0.028303011392008,"Nordenskiold","em"
2016,0.00849095414550855,0.0157406803439529,0.0257039852868896,"Nordenskiold","em"
2017,0.0080925474725884,0.0152094403777627,0.0253892075903343,"Nordenskiold","em"
2018,0.00847011209721135,0.0149567374963075,0.024839793848419,"Nordenskiold","em"
2019,0.00839300536981826,0.0153753111800326,0.0262920387130584,"Nordenskiold","em"
2020,0.00797454634235129,0.0158151247233352,0.0278899828618733,"Nordenskiold","em"
2021,0.00742655909990083,0.0159226674645584,0.029890497821747,"Nordenskiold","em"
2022,0.00672150086799079,0.0161202797484538,0.0319102637860006,"Nordenskiold","em"
2023,0.00633781147253882,0.0159251474708471,0.0338124838962851,"Nordenskiold","em"
2024,0.00587716099361121,0.0160770836570333,0.0363342516470939,"Nordenskiold","em"
1985,0.0173364187553884,0.0253706910620532,0.0369276354353201,"NorthernYukonR.andtribs.","em"
1986,0.0181851021736732,0.0249376010145194,0.03440677728827,"NorthernYukonR.andtribs.","em"
1987,0.0170246999405194,0.0237957769339361,0.0331997323453737,"NorthernYukonR.andtribs.","em"
1988,0.0167539875343271,0.0257358267876035,0.0400001030566129,"NorthernYukonR.andtribs.","em"
1989,0.0150990819525795,0.022712990249615,0.033444118984707,"NorthernYukonR.andtribs.","em"
1990,0.00894684776447406,0.0149071000165292,0.0247910479840083,"NorthernYukonR.andtribs.","em"
1991,0.00901681763298956,0.0134077403313202,0.0202589762062559,"NorthernYukonR.andtribs.","em"
1992,0.0063142518334905,0.00914124754356638,0.0139552634113271,"NorthernYukonR.andtribs.","em"
1993,0.00600611676283567,0.00945334663339443,0.0143876753698687,"NorthernYukonR.andtribs.","em"
1994,0.00397842401526265,0.00641437476997379,0.0106378970033302,"NorthernYukonR.andtribs.","em"
1995,0.00456647027357207,0.00675584363471993,0.0106382610739352,"NorthernYukonR.andtribs.","em"
1996,0.00629372635670169,0.00891362654418823,0.0127821752515979,"NorthernYukonR.andtribs.","em"
1997,0.00930206433053073,0.0130041171752322,0.0183088723294362,"NorthernYukonR.andtribs.","em"
1998,0.0113086553232652,0.0158428172519813,0.0214463138163235,"NorthernYukonR.andtribs.","em"
1999,0.00996769955392587,0.0136537842791372,0.0187188871703052,"NorthernYukonR.andtribs.","em"
2000,0.00961096269099803,0.0133869037430975,0.0182286445887978,"NorthernYukonR.andtribs.","em"
2001,0.00796595848727074,0.0109646849262417,0.0149172396056714,"NorthernYukonR.andtribs.","em"
2002,0.00503501772949329,0.00710769726604717,0.0104734959909741,"NorthernYukonR.andtribs.","em"
2003,0.00497422496212493,0.00762115262808872,0.0117856840997446,"NorthernYukonR.andtribs.","em"
2004,0.00332362015335831,0.00508085534666935,0.00783004883557839,"NorthernYukonR.andtribs.","em"
2005,0.00318755601924217,0.0044983018341204,0.00643583654444586,"NorthernYukonR.andtribs.","em"
2006,0.00268313378703571,0.00375840089245249,0.00531032665486161,"NorthernYukonR.andtribs.","em"
2007,0.00222249458245662,0.00310011398024688,0.00447388517448045,"NorthernYukonR.andtribs.","em"
2008,0.00205496797211134,0.00289022727781809,0.00408371919523532,"NorthernYukonR.andtribs.","em"
2009,0.00257206432284888,0.00346024742344209,0.00471500886408552,"NorthernYukonR.andtribs.","em"
2010,0.00299220313628766,0.00405501341017314,0.00540196671884511,"NorthernYukonR.andtribs.","em"
2011,0.00389721334558791,0.00534005649201478,0.00720593486333174,"NorthernYukonR.andtribs.","em"
2012,0.00374307902586941,0.00512417638142349,0.00696860193850867,"NorthernYukonR.andtribs.","em"
2013,0.00323404826381319,0.00452390563636712,0.00631165557703336,"NorthernYukonR.andtribs.","em"
2014,0.00250407677208672,0.00336464213212467,0.00451328510891403,"NorthernYukonR.andtribs.","em"
2015,0.00167192091308229,0.00225513564685851,0.00308846086173245,"NorthernYukonR.andtribs.","em"
2016,0.00118809234805663,0.00163250619005172,0.00229855102669706,"NorthernYukonR.andtribs.","em"
2017,0.000853274653371478,0.00126091092165349,0.0019067032146781,"NorthernYukonR.andtribs.","em"
2018,0.00127757984285,0.00177285751314894,0.00253020817311229,"NorthernYukonR.andtribs.","em"
2019,0.00161569327077138,0.00240767889608429,0.00364237957137019,"NorthernYukonR.andtribs.","em"
2020,0.00155332671681821,0.00263440386978586,0.0046173974586184,"NorthernYukonR.andtribs.","em"
2021,0.00135583092255453,0.00262399849951565,0.00542671148596366,"NorthernYukonR.andtribs.","em"
2022,0.00119479747771189,0.00262367927220166,0.00613106037132662,"NorthernYukonR.andtribs.","em"
2023,0.00108905432410203,0.00259121846268492,0.00692048316795773,"NorthernYukonR.andtribs.","em"
2024,0.000984173285654025,0.00263268538101242,0.00770764954398534,"NorthernYukonR.andtribs.","em"
1985,0.00953925260539096,0.0144327025031687,0.0211316897044716,"Pelly","em"
1986,0.00965323223661307,0.0149646098097298,0.0223201413331727,"Pelly","em"
1987,0.00797814713083344,0.0120870618565132,0.0184833733384048,"Pelly","em"
1988,0.00755888649210791,0.0115917593149723,0.0180079253546168,"Pelly","em"
1989,0.00735331230704756,0.0120557024485886,0.0193419914043651,"Pelly","em"
1990,0.00596845458735593,0.00987256910130133,0.0165525758388223,"Pelly","em"
1991,0.00622376823759403,0.00944220541669185,0.0142737350826528,"Pelly","em"
1992,0.00466962995923471,0.00687506009771793,0.0102360840100154,"Pelly","em"
1993,0.00490273858256852,0.00710374146500108,0.0101576928784939,"Pelly","em"
1994,0.00435481858458174,0.00619765473810359,0.00888277578333111,"Pelly","em"
1995,0.00475805428418028,0.00669792206808859,0.00940846818602763,"Pelly","em"
1996,0.0052690446609309,0.00747469833429576,0.0103562472794612,"Pelly","em"
1997,0.00695898043610461,0.00974261677238997,0.013775174406275,"Pelly","em"
1998,0.00800685670292467,0.0113022387426419,0.016171762390069,"Pelly","em"
1999,0.00735130590057025,0.010100560877441,0.0138399595597457,"Pelly","em"
2000,0.00717528121227201,0.00980973339981628,0.013338499625583,"Pelly","em"
2001,0.00669693587546169,0.0093121598771361,0.0129829895773428,"Pelly","em"
