CU_ID,CU_Name,Species,Year,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,Recruits_Wild,Recruits_Total,Abd_StartYr,UseYear,Group
CK-73,MiddleYukonR.andTribs,Chinook,1991,15838.52441,15838.52441,15838.52441,15838.52441,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,1992,9462.315697,9462.315697,9462.315697,9462.315697,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,1993,9181.739554,9181.739554,9181.739554,9181.739554,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,1994,11940.52767,11940.52767,11940.52767,11940.52767,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,1995,21121.39421,21121.39421,21121.39421,21121.39421,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,1996,17019.67827,17019.67827,17019.67827,17019.67827,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,1997,25905.73429,25905.73429,25905.73429,25905.73429,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,1998,4617.028054,4617.028054,4617.028054,4617.028054,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,1999,9997.917267,9997.917267,9997.917267,9997.917267,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2000,7479.988313,7479.988313,7479.988313,7479.988313,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2001,14924.76421,14924.76421,14924.76421,14924.76421,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2002,19463.85753,19463.85753,19463.85753,19463.85753,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2003,22572.00461,22572.00461,22572.00461,22572.00461,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2004,11524.65107,11524.65107,11524.65107,11524.65107,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2005,14879.66601,14879.66601,14879.66601,14879.66601,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2006,17898.08813,17898.08813,17898.08813,17898.08813,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2007,7063.763267,7063.763267,7063.763267,7063.763267,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2008,9885.046707,9885.046707,9885.046707,9885.046707,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2009,12415.81245,12415.81245,12415.81245,12415.81245,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2010,5379.548097,5379.548097,5379.548097,5379.548097,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2011,11057.44054,11057.44054,11057.44054,11057.44054,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2012,4086.756941,4086.756941,4086.756941,4086.756941,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2013,4649.446212,4649.446212,4649.446212,4649.446212,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2014,19104.2436,19104.2436,19104.2436,19104.2436,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2015,26107.69696,26107.69696,26107.69696,26107.69696,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2016,13636.86949,13636.86949,13636.86949,13636.86949,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2017,18527.48609,18527.48609,18527.48609,18527.48609,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2018,16179.44225,16179.44225,16179.44225,16179.44225,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2019,11923.67724,11923.67724,11923.67724,11923.67724,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2020,6881.556665,6881.556665,6881.556665,6881.556665,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2021,7590.857043,7590.857043,7590.857043,7590.857043,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2022,4459.679393,4459.679393,4459.679393,4459.679393,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2023,2612.713703,2612.713703,2612.713703,2612.713703,NA,NA,1985,TRUE,CK_Yukon
CK-73,MiddleYukonR.andTribs,Chinook,2024,4790.443964,4790.443964,4790.443964,4790.443964,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1985,6163.634818,6163.634818,6163.634818,6163.634818,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1986,5796.543558,5796.543558,5796.543558,5796.543558,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1987,3481.06657,3481.06657,3481.06657,3481.06657,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1988,3015.289528,3015.289528,3015.289528,3015.289528,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1989,4217.721486,4217.721486,4217.721486,4217.721486,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1990,5475.857558,5475.857558,5475.857558,5475.857558,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1991,4951.651502,4951.651502,4951.651502,4951.651502,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1992,3210.188531,3210.188531,3210.188531,3210.188531,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1993,2261.579639,2261.579639,2261.579639,2261.579639,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1994,5857.924238,5857.924238,5857.924238,5857.924238,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1995,7614.010003,7614.010003,7614.010003,7614.010003,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1996,4665.518332,4665.518332,4665.518332,4665.518332,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1997,5994.38422,5994.38422,5994.38422,5994.38422,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1998,2797.879797,2797.879797,2797.879797,2797.879797,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,1999,2710.955307,2710.955307,2710.955307,2710.955307,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2000,1679.338632,1679.338632,1679.338632,1679.338632,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2001,5052.388136,5052.388136,5052.388136,5052.388136,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2002,4586.403075,4586.403075,4586.403075,4586.403075,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2003,3609.154368,3609.154368,3609.154368,3609.154368,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2004,3424.552522,3424.552522,3424.552522,3424.552522,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2005,2595.05013,2595.05013,2595.05013,2595.05013,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2006,6577.463508,6577.463508,6577.463508,6577.463508,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2007,3210.220581,3210.220581,3210.220581,3210.220581,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2008,2119.261158,2119.261158,2119.261158,2119.261158,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2009,5498.139909,5498.139909,5498.139909,5498.139909,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2010,2476.645689,2476.645689,2476.645689,2476.645689,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2011,2179.634334,2179.634334,2179.634334,2179.634334,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2012,876.8288858,876.8288858,876.8288858,876.8288858,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2013,3244.236893,3244.236893,3244.236893,3244.236893,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2014,2682.145459,2682.145459,2682.145459,2682.145459,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2015,5593.550643,5593.550643,5593.550643,5593.550643,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2016,6304.227043,6304.227043,6304.227043,6304.227043,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2017,3484.23499,3484.23499,3484.23499,3484.23499,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2018,3081.313998,3081.313998,3081.313998,3081.313998,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2019,3732.463524,3732.463524,3732.463524,3732.463524,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2020,2183.435965,2183.435965,2183.435965,2183.435965,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2021,3105.404071,3105.404071,3105.404071,3105.404071,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2022,132.1951535,132.1951535,132.1951535,132.1951535,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2023,666.7261154,666.7261154,666.7261154,666.7261154,NA,NA,1985,TRUE,CK_Yukon
CK-74,Stewart,Chinook,2024,2768.794898,2768.794898,2768.794898,2768.794898,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1985,2245.539817,2245.539817,2245.539817,2245.539817,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1986,3987.475821,3987.475821,3987.475821,3987.475821,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1987,2721.516382,2721.516382,2721.516382,2721.516382,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1988,1756.92138,1756.92138,1756.92138,1756.92138,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1989,2361.351019,2361.351019,2361.351019,2361.351019,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1990,1725.134498,1725.134498,1725.134498,1725.134498,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1991,973.5108263,973.5108263,973.5108263,973.5108263,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1992,3344.793823,3344.793823,3344.793823,3344.793823,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1993,10315.59651,10315.59651,10315.59651,10315.59651,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1994,6596.007359,6596.007359,6596.007359,6596.007359,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1995,4077.513573,4077.513573,4077.513573,4077.513573,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1996,10503.40826,10503.40826,10503.40826,10503.40826,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1997,4838.165692,4838.165692,4838.165692,4838.165692,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1998,2675.401725,2675.401725,2675.401725,2675.401725,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,1999,3764.459065,3764.459065,3764.459065,3764.459065,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2000,2816.560405,2816.560405,2816.560405,2816.560405,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2001,4536.875257,4536.875257,4536.875257,4536.875257,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2002,2996.308108,2996.308108,2996.308108,2996.308108,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2003,5037.543453,5037.543453,5037.543453,5037.543453,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2004,3375.690397,3375.690397,3375.690397,3375.690397,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2005,13885.30289,13885.30289,13885.30289,13885.30289,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2006,1440.589466,1440.589466,1440.589466,1440.589466,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2007,3477.033044,3477.033044,3477.033044,3477.033044,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2008,2085.438252,2085.438252,2085.438252,2085.438252,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2009,3259.48551,3259.48551,3259.48551,3259.48551,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2010,1445.033677,1445.033677,1445.033677,1445.033677,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2011,2331.565778,2331.565778,2331.565778,2331.565778,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2012,2838.280546,2838.280546,2838.280546,2838.280546,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2013,157.0225508,157.0225508,157.0225508,157.0225508,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2014,5027.726575,5027.726575,5027.726575,5027.726575,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2015,5529.541086,5529.541086,5529.541086,5529.541086,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2016,2612.433567,2612.433567,2612.433567,2612.433567,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2017,3323.294814,3323.294814,3323.294814,3323.294814,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2018,2730.131986,2730.131986,2730.131986,2730.131986,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2019,2396.137406,2396.137406,2396.137406,2396.137406,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2020,504.9474479,504.9474479,504.9474479,504.9474479,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2021,1280.552377,1280.552377,1280.552377,1280.552377,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2022,2259.032287,2259.032287,2259.032287,2259.032287,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2023,1017.15848,1017.15848,1017.15848,1017.15848,NA,NA,1985,TRUE,CK_Yukon
CK-75,WhiteandTribs,Chinook,2024,766.8720386,766.8720386,766.8720386,766.8720386,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1985,1676.303769,1676.303769,1676.303769,1676.303769,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1986,3259.561682,3259.561682,3259.561682,3259.561682,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1987,3165.036774,3165.036774,3165.036774,3165.036774,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1988,13420.23143,13420.23143,13420.23143,13420.23143,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1989,5009.848848,5009.848848,5009.848848,5009.848848,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1990,19832.96888,19832.96888,19832.96888,19832.96888,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1991,9259.584886,9259.584886,9259.584886,9259.584886,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1992,6526.039483,6526.039483,6526.039483,6526.039483,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1993,13628.56973,13628.56973,13628.56973,13628.56973,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1994,16191.51615,16191.51615,16191.51615,16191.51615,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1995,9305.050424,9305.050424,9305.050424,9305.050424,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1996,6123.475706,6123.475706,6123.475706,6123.475706,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1997,8593.308574,8593.308574,8593.308574,8593.308574,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1998,5615.034428,5615.034428,5615.034428,5615.034428,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,1999,4161.230182,4161.230182,4161.230182,4161.230182,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2000,2474.669769,2474.669769,2474.669769,2474.669769,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2001,6907.955594,6907.955594,6907.955594,6907.955594,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2002,7248.137837,7248.137837,7248.137837,7248.137837,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2003,18310.43616,18310.43616,18310.43616,18310.43616,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2004,11265.02458,11265.02458,11265.02458,11265.02458,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2005,9853.206925,9853.206925,9853.206925,9853.206925,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2006,10127.38183,10127.38183,10127.38183,10127.38183,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2007,5194.429723,5194.429723,5194.429723,5194.429723,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2008,5196.905179,5196.905179,5196.905179,5196.905179,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2009,6675.747342,6675.747342,6675.747342,6675.747342,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2010,3913.147017,3913.147017,3913.147017,3913.147017,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2011,3971.814849,3971.814849,3971.814849,3971.814849,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2012,4214.179254,4214.179254,4214.179254,4214.179254,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2013,428.8112616,428.8112616,428.8112616,428.8112616,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2014,4918.50092,4918.50092,4918.50092,4918.50092,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2015,5302.799801,5302.799801,5302.799801,5302.799801,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2016,6792.314187,6792.314187,6792.314187,6792.314187,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2017,5860.165856,5860.165856,5860.165856,5860.165856,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2018,4715.892329,4715.892329,4715.892329,4715.892329,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2019,2262.921551,2262.921551,2262.921551,2262.921551,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2020,1658.20547,1658.20547,1658.20547,1658.20547,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2021,2877.36909,2877.36909,2877.36909,2877.36909,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2022,507.8467717,507.8467717,507.8467717,507.8467717,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2023,2008.303505,2008.303505,2008.303505,2008.303505,NA,NA,1985,TRUE,CK_Yukon
CK-76,NorthernYukonR.andTribs,Chinook,2024,2478.406389,2478.406389,2478.406389,2478.406389,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2014,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2015,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2016,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2017,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2018,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2019,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2020,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2021,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2022,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2023,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-77,Salmon Fork,Chinook,2024,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2014,3066,3066,3066,3066,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2015,4851,4851,4851,4851,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2016,6665,6665,6665,6665,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2017,1191,1191,1191,1191,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2018,3414,3414,3414,3414,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2019,4740,4740,4740,4740,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2020,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2021,409,409,409,409,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2022,349,349,349,349,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2023,512,512,512,512,NA,NA,1985,TRUE,CK_Yukon
CK-78,Porcupine,Chinook,2024,468,468,468,468,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2014,3066,3066,3066,3066,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2015,4851,4851,4851,4851,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2016,6665,6665,6665,6665,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2017,1191,1191,1191,1191,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2018,3414,3414,3414,3414,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2019,4740,4740,4740,4740,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2020,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2021,409,409,409,409,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2022,349,349,349,349,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2023,512,512,512,512,NA,NA,1985,TRUE,CK_Yukon
CK-79,Old Crow,Chinook,2024,468,468,468,468,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1969,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1970,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1971,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1972,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1973,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1974,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1975,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1976,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1977,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1978,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1979,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1980,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1981,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1982,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1983,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1984,NA,NA,NA,NA,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1985,8320.370472,8320.370472,8320.370472,8320.370472,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1986,9767.466512,9767.466512,9767.466512,9767.466512,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1987,4298.129509,4298.129509,4298.129509,4298.129509,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1988,2991.001266,2991.001266,2991.001266,2991.001266,NA,NA,1985,TRUE,CK_Yukon
