"","population","year","harv","cv"
"76","Whiteandtribs.","2020",312.849967625089,0.155626621
"77","Whiteandtribs.","2021",237.586077268989,0.126471837
"78","Whiteandtribs.","2022",37.7942850108361,0.143508469
"79","Whiteandtribs.","2023",86.0958057893742,0.141114649
"80","Whiteandtribs.","2024",38.5306867767477,0.141114649
"81","Pelly","1985",21708.0252132212,0.140912364
"82","Pelly","1986",30342.4043093394,0.131097544
"83","Pelly","1987",43766.5846223145,0.134475578
"84","Pelly","1988",8492.62234037937,0.127990569
"85","Pelly","1989",7242.1426162094,0.128515546
"86","Pelly","1990",7312.03092450956,0.135257381
"87","Pelly","1991",23367.8103110852,0.128439122
"88","Pelly","1992",39679.0478518768,0.143929542
"89","Pelly","1993",14346.156977146,0.136226665
"90","Pelly","1994",17261.5271319089,0.130780246
"91","Pelly","1995",19364.011317816,0.139701013
"92","Pelly","1996",14460.9803585289,0.130230535
"93","Pelly","1997",12770.0035672617,0.142866215
"94","Pelly","1998",6900.41668386962,0.142760007
"95","Pelly","1999",8563.88294515627,0.130481325
"96","Pelly","2000",13765.571583632,0.136242213
"97","Pelly","2001",5660.95063066086,0.143071125
"98","Pelly","2002",5045.98099635293,0.128987366
"99","Pelly","2003",14231.372414244,0.123107603
"100","Pelly","2004",13164.195109802,0.128508529
"101","Pelly","2005",9867.7553712489,0.117971239
"102","Pelly","2006",12780.0854021637,0.129842566
"103","Pelly","2007",11803.5813522953,0.131906287
"104","Pelly","2008",4324.9900813911,0.125255227
"105","Pelly","2009",5368.44492468438,0.126748405
"106","Pelly","2010",6073.09618253865,0.137307023
"107","Pelly","2011",4230.78929332544,0.125075681
"108","Pelly","2012",3860.3853385616,0.13842444
"109","Pelly","2013",3436.9951150588,0.156086008
"110","Pelly","2014",186.862746480813,0.169597727
"111","Pelly","2015",1103.00985208612,0.128993897
"112","Pelly","2016",2854.71305839254,0.133122712
"113","Pelly","2017",3771.66913748214,0.158203776
"114","Pelly","2018",3139.11176082283,0.132341508
"115","Pelly","2019",4715.49460639849,0.128571558
"116","Pelly","2020",3870.48428104908,0.155626621
"117","Pelly","2021",226.554582240052,0.126471837
"118","Pelly","2022",112.814862686486,0.143508469
"119","Pelly","2023",161.018315666848,0.141114649
"120","Pelly","2024",88.539265705481,0.141114649
"121","Stewart","1985",16007.5033231278,0.140912364
"122","Stewart","1986",15514.2890691253,0.131097544
"123","Stewart","1987",11188.0370381601,0.134475578
"124","Stewart","1988",4016.85988103355,0.127990569
"125","Stewart","1989",3894.10917088958,0.128515546
"126","Stewart","1990",3535.75147512078,0.135257381
"127","Stewart","1991",9061.49391164992,0.128439122
"128","Stewart","1992",9684.96306515147,0.143929542
"129","Stewart","1993",2866.51292986737,0.136226665
"130","Stewart","1994",8413.56280305898,0.130780246
"131","Stewart","1995",16128.0298046903,0.139701013
"132","Stewart","1996",5847.13918933131,0.130230535
"133","Stewart","1997",6801.56482355792,0.142866215
"134","Stewart","1998",3960.23773077545,0.142760007
"135","Stewart","1999",3115.0956359261,0.130481325
"136","Stewart","2000",3640.33141929018,0.136242213
"137","Stewart","2001",2384.24552195663,0.143071125
"138","Stewart","2002",3190.14139530422,0.128987366
"139","Stewart","2003",2012.63045193357,0.123107603
"140","Stewart","2004",9843.07779630009,0.128508529
"141","Stewart","2005",11982.5220067777,0.117971239
"142","Stewart","2006",4381.88459818064,0.129842566
"143","Stewart","2007",14880.3459385058,0.131906287
"144","Stewart","2008",1926.31023410898,0.125255227
"145","Stewart","2009",1688.23190468726,0.126748405
"146","Stewart","2010",3617.73142455751,0.137307023
"147","Stewart","2011",886.427848057998,0.125075681
"148","Stewart","2012",366.339504348599,0.13842444
"149","Stewart","2013",929.963806552677,0.156086008
"150","Stewart","2014",59.0054891862056,0.169597727
"151","Stewart","2015",337.218384291177,0.128993897
"152","Stewart","2016",1214.44729243744,0.133122712
"153","Stewart","2017",1244.1205460558,0.158203776
"154","Stewart","2018",1962.17247166103,0.132341508
"155","Stewart","2019",3661.59739243193,0.128571558
"156","Stewart","2020",1127.71395749189,0.155626621
"157","Stewart","2021",114.31129986446,0.126471837
"158","Stewart","2022",3.68714959444874,0.143508469
"159","Stewart","2023",46.0108326842419,0.141114649
"160","Stewart","2024",129.607003889512,0.141114649
"161","Nordenskiold","1985",8349.25802937838,0.140912364
"162","Nordenskiold","1986",3393.21754802576,0.131097544
"163","Nordenskiold","1987",1862.68299065905,0.134475578
"164","Nordenskiold","1988",1263.3796942798,0.127990569
"165","Nordenskiold","1989",546.544789417339,0.128515546
"166","Nordenskiold","1990",312.914091334206,0.135257381
"167","Nordenskiold","1991",1095.86330200874,0.128439122
"168","Nordenskiold","1992",1672.95788364344,0.143929542
"169","Nordenskiold","1993",1639.70871905279,0.136226665
"170","Nordenskiold","1994",3972.8709817256,0.130780246
"171","Nordenskiold","1995",10508.6466533281,0.139701013
"172","Nordenskiold","1996",5306.82711118348,0.130230535
"173","Nordenskiold","1997",1418.15123870961,0.142866215
"174","Nordenskiold","1998",3921.67071088336,0.142760007
"175","Nordenskiold","1999",2373.18265908459,0.130481325
"176","Nordenskiold","2000",4817.8060437968,0.136242213
"177","Nordenskiold","2001",3764.8741226342,0.143071125
"178","Nordenskiold","2002",982.712375997634,0.128987366
"179","Nordenskiold","2003",783.721526861644,0.123107603
"180","Nordenskiold","2004",3365.88125375506,0.128508529
"181","Nordenskiold","2005",1566.66129038408,0.117971239
"182","Nordenskiold","2006",22.2028098374785,0.129842566
"183","Nordenskiold","2007",3065.5685125559,0.131906287
"184","Nordenskiold","2008",3838.00223443014,0.125255227
"185","Nordenskiold","2009",657.288829424473,0.126748405
"186","Nordenskiold","2010",2182.86839808776,0.137307023
"187","Nordenskiold","2011",316.037735752072,0.125075681
"188","Nordenskiold","2012",583.472730752285,0.13842444
"189","Nordenskiold","2013",890.613250480033,0.156086008
"190","Nordenskiold","2014",208.743080129926,0.169597727
"191","Nordenskiold","2015",91.8149928627356,0.128993897
"192","Nordenskiold","2016",1023.16927491822,0.133122712
"193","Nordenskiold","2017",1468.03726393637,0.158203776
"194","Nordenskiold","2018",257.373094710247,0.132341508
"195","Nordenskiold","2019",1652.28792110341,0.128571558
"196","Nordenskiold","2020",1331.63225633186,0.155626621
"197","Nordenskiold","2021",72.2086775140099,0.126471837
"198","Nordenskiold","2022",75.4179294762258,0.143508469
"199","Nordenskiold","2023",129.307310847161,0.141114649
"200","Nordenskiold","2024",70.159790040895,0.141114649
"201","YukonR.Teslinheadwaters","1985",22934.3552075811,0.140912364
"202","YukonR.Teslinheadwaters","1986",28317.0364561917,0.131097544
"203","YukonR.Teslinheadwaters","1987",15354.0300930916,0.134475578
"204","YukonR.Teslinheadwaters","1988",4673.46980240181,0.127990569
"205","YukonR.Teslinheadwaters","1989",4319.64469959572,0.128515546
"206","YukonR.Teslinheadwaters","1990",3810.39231241634,0.135257381
"207","YukonR.Teslinheadwaters","1991",12070.2698948763,0.128439122
"208","YukonR.Teslinheadwaters","1992",34737.8326575904,0.143929542
"209","YukonR.Teslinheadwaters","1993",14862.0158295868,0.136226665
"210","YukonR.Teslinheadwaters","1994",8128.64408511429,0.130780246
"211","YukonR.Teslinheadwaters","1995",17886.705357667,0.139701013
"212","YukonR.Teslinheadwaters","1996",17545.0754275917,0.130230535
"213","YukonR.Teslinheadwaters","1997",9164.20589137605,0.142866215
"214","YukonR.Teslinheadwaters","1998",5947.95559957239,0.142760007
"215","YukonR.Teslinheadwaters","1999",8314.58232133528,0.130481325
"216","YukonR.Teslinheadwaters","2000",7582.78838981699,0.136242213
"217","YukonR.Teslinheadwaters","2001",4026.02672416829,0.143071125
"218","YukonR.Teslinheadwaters","2002",1397.99495002823,0.128987366
"219","YukonR.Teslinheadwaters","2003",2561.3092156319,0.123107603
"220","YukonR.Teslinheadwaters","2004",4502.45628971387,0.128508529
"221","YukonR.Teslinheadwaters","2005",7614.12300644715,0.117971239
"222","YukonR.Teslinheadwaters","2006",3669.88644990464,0.129842566
"223","YukonR.Teslinheadwaters","2007",5170.26690296339,0.131906287
"224","YukonR.Teslinheadwaters","2008",1023.94573298787,0.125255227
"225","YukonR.Teslinheadwaters","2009",3936.90391980537,0.126748405
"226","YukonR.Teslinheadwaters","2010",2379.04991453543,0.137307023
"227","YukonR.Teslinheadwaters","2011",2227.73553292082,0.125075681
"228","YukonR.Teslinheadwaters","2012",2091.17339763885,0.13842444
"229","YukonR.Teslinheadwaters","2013",1602.26373504441,0.156086008
"230","YukonR.Teslinheadwaters","2014",191.201761455738,0.169597727
"231","YukonR.Teslinheadwaters","2015",402.098357662546,0.128993897
"232","YukonR.Teslinheadwaters","2016",2775.76577933376,0.133122712
"233","YukonR.Teslinheadwaters","2017",5450.19819782448,0.158203776
"234","YukonR.Teslinheadwaters","2018",3200.42670308549,0.132341508
"235","YukonR.Teslinheadwaters","2019",6963.4847366384,0.128571558
"236","YukonR.Teslinheadwaters","2020",2082.05619819231,0.155626621
"237","YukonR.Teslinheadwaters","2021",103.792739583905,0.126471837
"238","YukonR.Teslinheadwaters","2022",42.0915715166895,0.143508469
"239","YukonR.Teslinheadwaters","2023",274.11094191076,0.141114649
"240","YukonR.Teslinheadwaters","2024",207.959117607938,0.141114649
"241","MiddleYukonR.andtribs.","1985",23708.208347414,0.140912364
"242","MiddleYukonR.andtribs.","1986",28536.6004644304,0.131097544
"243","MiddleYukonR.andtribs.","1987",34410.2700696961,0.134475578
"244","MiddleYukonR.andtribs.","1988",8206.48549357294,0.127990569
"245","MiddleYukonR.andtribs.","1989",19645.7232853711,0.128515546
"246","MiddleYukonR.andtribs.","1990",7142.7138929539,0.135257381
"247","MiddleYukonR.andtribs.","1991",32033.5266081372,0.128439122
"248","MiddleYukonR.andtribs.","1992",32339.0929375171,0.143929542
"249","MiddleYukonR.andtribs.","1993",13820.9616949309,0.136226665
"250","MiddleYukonR.andtribs.","1994",17337.5176014898,0.130780246
"251","MiddleYukonR.andtribs.","1995",47909.2334633756,0.139701013
"252","MiddleYukonR.andtribs.","1996",23404.5434870168,0.130230535
"253","MiddleYukonR.andtribs.","1997",31958.8981042607,0.142866215
"254","MiddleYukonR.andtribs.","1998",7479.51010886952,0.142760007
"255","MiddleYukonR.andtribs.","1999",12294.1759368561,0.130481325
"256","MiddleYukonR.andtribs.","2000",19462.756635521,0.136242213
"257","MiddleYukonR.andtribs.","2001",11523.7319465661,0.143071125
"258","MiddleYukonR.andtribs.","2002",14247.2758455076,0.128987366
"259","MiddleYukonR.andtribs.","2003",13908.8162360068,0.123107603
"260","MiddleYukonR.andtribs.","2004",13032.1851107882,0.128508529
"261","MiddleYukonR.andtribs.","2005",12322.194684019,0.117971239
"262","MiddleYukonR.andtribs.","2006",17168.1874638726,0.129842566
"263","MiddleYukonR.andtribs.","2007",5953.86904774232,0.131906287
"264","MiddleYukonR.andtribs.","2008",10248.4287291154,0.125255227
"265","MiddleYukonR.andtribs.","2009",4088.37312445254,0.126748405
"266","MiddleYukonR.andtribs.","2010",4238.79902536468,0.137307023
"267","MiddleYukonR.andtribs.","2011",5258.80015027875,0.125075681
"268","MiddleYukonR.andtribs.","2012",2310.34168993324,0.13842444
"269","MiddleYukonR.andtribs.","2013",1876.26464053493,0.156086008
"270","MiddleYukonR.andtribs.","2014",502.817390113936,0.169597727
"271","MiddleYukonR.andtribs.","2015",1706.40133414785,0.128993897
"272","MiddleYukonR.andtribs.","2016",2752.19392402006,0.133122712
"273","MiddleYukonR.andtribs.","2017",7743.66290692887,0.158203776
"274","MiddleYukonR.andtribs.","2018",5820.70952120342,0.132341508
"275","MiddleYukonR.andtribs.","2019",11064.7762904012,0.128571558
"276","MiddleYukonR.andtribs.","2020",4336.19942130298,0.155626621
"277","MiddleYukonR.andtribs.","2021",382.546925299195,0.126471837
"278","MiddleYukonR.andtribs.","2022",511.846784210637,0.143508469
"279","MiddleYukonR.andtribs.","2023",213.479840940184,0.141114649
"280","MiddleYukonR.andtribs.","2024",275.421625777894,0.141114649
"281","UpperYukonR.","1985",5659.92743969675,0.140912364
"282","UpperYukonR.","1986",7219.48758328472,0.131097544
"283","UpperYukonR.","1987",5374.20601142144,0.134475578
"284","UpperYukonR.","1988",19272.1790211122,0.127990569
"285","UpperYukonR.","1989",5221.1821600473,0.128515546
"286","UpperYukonR.","1990",2627.60515114153,0.135257381
"287","UpperYukonR.","1991",5737.90859960828,0.128439122
"288","UpperYukonR.","1992",15544.4931698159,0.143929542
"289","UpperYukonR.","1993",3330.89145528302,0.136226665
"290","UpperYukonR.","1994",2356.39168530796,0.130780246
"291","UpperYukonR.","1995",6317.9680029151,0.139701013
"292","UpperYukonR.","1996",6221.45413637499,0.130230535
"293","UpperYukonR.","1997",10461.725669803,0.142866215
"294","UpperYukonR.","1998",19548.2197843421,0.142760007
"295","UpperYukonR.","1999",2992.93341972941,0.130481325
"296","UpperYukonR.","2000",2918.65839398794,0.136242213
"297","UpperYukonR.","2001",1141.6387251604,0.143071125
"298","UpperYukonR.","2002",1259.22330034214,0.128987366
"299","UpperYukonR.","2003",1876.15086957482,0.123107603
"300","UpperYukonR.","2004",733.585051173948,0.128508529
"301","UpperYukonR.","2005",382.859080078952,0.117971239
"302","UpperYukonR.","2006",1551.3468097187,0.129842566
"303","UpperYukonR.","2007",1442.29306333818,0.131906287
"304","UpperYukonR.","2008",2056.6285160994,0.125255227
"305","UpperYukonR.","2009",393.44609035097,0.126748405
"306","UpperYukonR.","2010",706.396594366856,0.137307023
"307","UpperYukonR.","2011",4097.08724592452,0.125075681
"308","UpperYukonR.","2012",4174.82905401193,0.13842444
"309","UpperYukonR.","2013",994.152526637501,0.156086008
"310","UpperYukonR.","2014",19.2053197767782,0.169597727
"311","UpperYukonR.","2015",312.74694342467,0.128993897
"312","UpperYukonR.","2016",448.415614933367,0.133122712
"313","UpperYukonR.","2017",2549.30540507792,0.158203776
"314","UpperYukonR.","2018",1352.71753692781,0.132341508
"315","UpperYukonR.","2019",3489.08508675921,0.128571558
"316","UpperYukonR.","2020",1463.63406120773,0.155626621
"317","UpperYukonR.","2021",205.676150201375,0.126471837
"318","UpperYukonR.","2022",73.9626423961098,0.143508469
"319","UpperYukonR.","2023",34.5675803983212,0.141114649
"320","UpperYukonR.","2024",113.662090923412,0.141114649
"321","Big.Salmon","1985",11917.4248185989,0.140912364
"322","Big.Salmon","1986",14370.2008505058,0.131097544
"323","Big.Salmon","1987",17297.048619502,0.134475578
"324","Big.Salmon","1988",4158.06838134682,0.127990569
"325","Big.Salmon","1989",9826.08857853286,0.128515546
"326","Big.Salmon","1990",3583.92796222714,0.135257381
"327","Big.Salmon","1991",16133.7665775344,0.128439122
"328","Big.Salmon","1992",16292.5044954647,0.143929542
"329","Big.Salmon","1993",6951.29220713972,0.136226665
"330","Big.Salmon","1994",8731.75215023822,0.130780246
"331","Big.Salmon","1995",24034.0213733676,0.139701013
"332","Big.Salmon","1996",11812.443008355,0.130230535
"333","Big.Salmon","1997",16049.7590955777,0.142866215
"334","Big.Salmon","1998",3753.44915614203,0.142760007
"335","Big.Salmon","1999",6175.93247113228,0.130481325
"336","Big.Salmon","2000",9793.76198688665,0.136242213
"337","Big.Salmon","2001",5818.52136587749,0.143071125
"338","Big.Salmon","2002",7145.28908984207,0.128987366
"339","Big.Salmon","2003",6980.54591899114,0.123107603
"340","Big.Salmon","2004",6535.70492969492,0.128508529
"341","Big.Salmon","2005",5017.39279123251,0.117971239
"342","Big.Salmon","2006",6990.32356460572,0.129842566
"343","Big.Salmon","2007",6969.57383933602,0.131906287
"344","Big.Salmon","2008",1389.33129331774,0.125255227
"345","Big.Salmon","2009",3077.88055054939,0.126748405
"346","Big.Salmon","2010",3578.03983311955,0.137307023
"347","Big.Salmon","2011",2564.60486675129,0.125075681
"348","Big.Salmon","2012",1518.00372137842,0.13842444
"349","Big.Salmon","2013",1259.06120681504,0.156086008
"350","Big.Salmon","2014",173.50100019137,0.169597727
"351","Big.Salmon","2015",687.455037522793,0.128993897
"352","Big.Salmon","2016",1426.52915079323,0.133122712
"353","Big.Salmon","2017",2481.54985192491,0.158203776
"354","Big.Salmon","2018",2072.10663305969,0.132341508
"355","Big.Salmon","2019",3912.81280152925,0.128571558
"356","Big.Salmon","2020",1135.87688394817,0.155626621
"357","Big.Salmon","2021",107.424246794398,0.126471837
"358","Big.Salmon","2022",257.419129504574,0.143508469
"359","Big.Salmon","2023",152.431378637491,0.141114649
"360","Big.Salmon","2024",94.5436863012562,0.141114649
