"HCR","CU","year","S.50","S.25","S.75"
"no.fishing","MiddleYukonR.andtribs.",2065,582.5,0,17761.5
"no.fishing","MiddleYukonR.andtribs.",2066,525.5,0,19232.5
"no.fishing","MiddleYukonR.andtribs.",2067,362,0,21567
"no.fishing","Nordenskiold",2024,1435,1316.75,1534.25
"no.fishing","Nordenskiold",2025,2231.5,1710.75,2953
"no.fishing","Nordenskiold",2026,2520,1695,3963.5
"no.fishing","Nordenskiold",2027,2283.5,1325,4083.75
"no.fishing","Nordenskiold",2028,2118,1071.75,4595
"no.fishing","Nordenskiold",2029,2512,1115,5702.5
"no.fishing","Nordenskiold",2030,2613,1065.25,6543.75
"no.fishing","Nordenskiold",2031,2771,945,7037.25
"no.fishing","Nordenskiold",2032,2608.5,831.5,6314.5
"no.fishing","Nordenskiold",2033,2086,661.75,6124.25
"no.fishing","Nordenskiold",2034,1788,462.75,5288.75
"no.fishing","Nordenskiold",2035,1492,315.75,5179
"no.fishing","Nordenskiold",2036,1463.5,294.75,4771.75
"no.fishing","Nordenskiold",2037,1303.5,213.25,4723.25
"no.fishing","Nordenskiold",2038,1388.5,167.75,5688.5
"no.fishing","Nordenskiold",2039,1221.5,160.25,6509
"no.fishing","Nordenskiold",2040,1269,180.75,5787
"no.fishing","Nordenskiold",2041,1239.5,148.5,6056.5
"no.fishing","Nordenskiold",2042,1134,127.5,5464.5
"no.fishing","Nordenskiold",2043,980.5,94.75,4530.25
"no.fishing","Nordenskiold",2044,760.5,64.5,3751.5
"no.fishing","Nordenskiold",2045,640,37.5,3717.75
"no.fishing","Nordenskiold",2046,600.5,0,4153
"no.fishing","Nordenskiold",2047,715,0,4284.25
"no.fishing","Nordenskiold",2048,726.5,0,5107.5
"no.fishing","Nordenskiold",2049,667.5,0,5631.25
"no.fishing","Nordenskiold",2050,673,0,4635.75
"no.fishing","Nordenskiold",2051,588,0,3791.75
"no.fishing","Nordenskiold",2052,538.5,0,3616.75
"no.fishing","Nordenskiold",2053,447,0,3754.25
"no.fishing","Nordenskiold",2054,507.5,0,3244.5
"no.fishing","Nordenskiold",2055,530.5,0,3548.25
"no.fishing","Nordenskiold",2056,514,0,3737.5
"no.fishing","Nordenskiold",2057,511,0,3520.5
"no.fishing","Nordenskiold",2058,369.5,0,3745.5
"no.fishing","Nordenskiold",2059,345,0,3740
"no.fishing","Nordenskiold",2060,300.5,0,3356.75
"no.fishing","Nordenskiold",2061,247,0,4199.5
"no.fishing","Nordenskiold",2062,293.5,0,4315
"no.fishing","Nordenskiold",2063,246,0,4783.5
"no.fishing","Nordenskiold",2064,318,0,4461.25
"no.fishing","Nordenskiold",2065,271,0,3922
"no.fishing","Nordenskiold",2066,170,0,3919.25
"no.fishing","Nordenskiold",2067,192,0,2726.25
"no.fishing","NorthernYukonR.andtribs.",2024,2540,2249,2842.25
"no.fishing","NorthernYukonR.andtribs.",2025,3679.5,2863.25,4686.25
"no.fishing","NorthernYukonR.andtribs.",2026,4203.5,2752,6494.5
"no.fishing","NorthernYukonR.andtribs.",2027,3037,1597.75,6377
"no.fishing","NorthernYukonR.andtribs.",2028,2259,792.5,5841.25
"no.fishing","NorthernYukonR.andtribs.",2029,2886,856.5,8608.25
"no.fishing","NorthernYukonR.andtribs.",2030,3389.5,840.75,12679
"no.fishing","NorthernYukonR.andtribs.",2031,4062.5,894.25,16404.75
"no.fishing","NorthernYukonR.andtribs.",2032,3569,691.25,20022.5
"no.fishing","NorthernYukonR.andtribs.",2033,2858,391.25,22185.25
"no.fishing","NorthernYukonR.andtribs.",2034,2705,280.75,22136.25
"no.fishing","NorthernYukonR.andtribs.",2035,2955,206,19871.5
"no.fishing","NorthernYukonR.andtribs.",2036,2883.5,163,18541.5
"no.fishing","NorthernYukonR.andtribs.",2037,1695,99,15685.75
"no.fishing","NorthernYukonR.andtribs.",2038,1285.5,56,15723.75
"no.fishing","NorthernYukonR.andtribs.",2039,974,0,15035.25
"no.fishing","NorthernYukonR.andtribs.",2040,1098.5,0,18883
"no.fishing","NorthernYukonR.andtribs.",2041,1106,0,18598
"no.fishing","NorthernYukonR.andtribs.",2042,842.5,0,22036.5
"no.fishing","NorthernYukonR.andtribs.",2043,666.5,0,23321.75
"no.fishing","NorthernYukonR.andtribs.",2044,789.5,0,18009
"no.fishing","NorthernYukonR.andtribs.",2045,601.5,0,15080
"no.fishing","NorthernYukonR.andtribs.",2046,398,0,14262.25
"no.fishing","NorthernYukonR.andtribs.",2047,379,0,11409
"no.fishing","NorthernYukonR.andtribs.",2048,332.5,0,12526.5
"no.fishing","NorthernYukonR.andtribs.",2049,338,0,12068.75
"no.fishing","NorthernYukonR.andtribs.",2050,255,0,11293.75
"no.fishing","NorthernYukonR.andtribs.",2051,261.5,0,11475
"no.fishing","NorthernYukonR.andtribs.",2052,282.5,0,12501
"no.fishing","NorthernYukonR.andtribs.",2053,310,0,9604.75
"no.fishing","NorthernYukonR.andtribs.",2054,233,0,10623.75
"no.fishing","NorthernYukonR.andtribs.",2055,157.5,0,11544.25
"no.fishing","NorthernYukonR.andtribs.",2056,181,0,10494.5
"no.fishing","NorthernYukonR.andtribs.",2057,150,0,8992.5
"no.fishing","NorthernYukonR.andtribs.",2058,119,0,7007
"no.fishing","NorthernYukonR.andtribs.",2059,123.5,0,6735.25
"no.fishing","NorthernYukonR.andtribs.",2060,76,0,8212.25
"no.fishing","NorthernYukonR.andtribs.",2061,100.5,0,8001.75
"no.fishing","NorthernYukonR.andtribs.",2062,67,0,6990.25
"no.fishing","NorthernYukonR.andtribs.",2063,51,0,7263
"no.fishing","NorthernYukonR.andtribs.",2064,0,0,6974
"no.fishing","NorthernYukonR.andtribs.",2065,0,0,5829
"no.fishing","NorthernYukonR.andtribs.",2066,0,0,5591.25
"no.fishing","NorthernYukonR.andtribs.",2067,0,0,5083.25
"no.fishing","Pelly",2024,1784,1622,1930.25
"no.fishing","Pelly",2025,2480.5,1990.75,3161
"no.fishing","Pelly",2026,2653.5,1888,3886.75
"no.fishing","Pelly",2027,2005,1140.75,3519.75
"no.fishing","Pelly",2028,1292,608,2866.75
"no.fishing","Pelly",2029,1375,533.75,3835.75
"no.fishing","Pelly",2030,1528,450.75,5301
"no.fishing","Pelly",2031,1714.5,472.5,7663
"no.fishing","Pelly",2032,1523,342.5,8735.5
"no.fishing","Pelly",2033,1316,206,7939.25
"no.fishing","Pelly",2034,980.5,122.5,8481
"no.fishing","Pelly",2035,1007.5,77.75,8972
"no.fishing","Pelly",2036,1084.5,86.25,10414.75
"no.fishing","Pelly",2037,1110.5,77.75,9744.5
"no.fishing","Pelly",2038,928,0,7959
"no.fishing","Pelly",2039,548,0,7011
"no.fishing","Pelly",2040,432,0,6484
"no.fishing","Pelly",2041,462,0,7937
"no.fishing","Pelly",2042,475,0,9723.5
"no.fishing","Pelly",2043,452,0,10768.75
"no.fishing","Pelly",2044,374.5,0,8915.25
"no.fishing","Pelly",2045,303.5,0,9122.5
"no.fishing","Pelly",2046,264.5,0,7727.75
"no.fishing","Pelly",2047,210.5,0,8130.5
"no.fishing","Pelly",2048,214.5,0,9586.75
"no.fishing","Pelly",2049,184.5,0,6653.75
"no.fishing","Pelly",2050,136,0,7933.75
"no.fishing","Pelly",2051,135.5,0,5566.75
"no.fishing","Pelly",2052,103,0,5302.5
"no.fishing","Pelly",2053,78.5,0,4392.5
"no.fishing","Pelly",2054,70,0,4382
"no.fishing","Pelly",2055,57,0,6603
"no.fishing","Pelly",2056,0,0,5949.5
"no.fishing","Pelly",2057,0,0,5065.25
"no.fishing","Pelly",2058,0,0,4540.75
"no.fishing","Pelly",2059,0,0,3101.5
"no.fishing","Pelly",2060,0,0,4107.25
"no.fishing","Pelly",2061,0,0,4142.25
"no.fishing","Pelly",2062,0,0,4781.25
"no.fishing","Pelly",2063,0,0,4583.5
"no.fishing","Pelly",2064,0,0,5057.75
"no.fishing","Pelly",2065,0,0,4998.25
"no.fishing","Pelly",2066,0,0,2833
"no.fishing","Pelly",2067,0,0,2986.25
"no.fishing","Stewart",2024,2113,1829.25,2433.25
"no.fishing","Stewart",2025,2580.5,2047.25,3317
"no.fishing","Stewart",2026,2673,1757.75,3925.75
"no.fishing","Stewart",2027,2171.5,1167.75,3827
"no.fishing","Stewart",2028,1603.5,656.5,3352
"no.fishing","Stewart",2029,2087.5,788.5,6149
"no.fishing","Stewart",2030,3102.5,891.75,9433.5
"no.fishing","Stewart",2031,3225.5,860.25,10166.25
"no.fishing","Stewart",2032,2707,706.5,11686.75
"no.fishing","Stewart",2033,2312.5,504.5,10873
"no.fishing","Stewart",2034,2066,379.75,10606
"no.fishing","Stewart",2035,1777.5,297.75,8810.25
"no.fishing","Stewart",2036,1517.5,210,7429
"no.fishing","Stewart",2037,1243.5,115.5,6157
"no.fishing","Stewart",2038,910,81.75,5595.25
"no.fishing","Stewart",2039,871.5,74.5,7440.25
"no.fishing","Stewart",2040,945.5,90.25,7564
"no.fishing","Stewart",2041,932.5,61,7985.25
"no.fishing","Stewart",2042,955,0,8623
"no.fishing","Stewart",2043,687,0,6854
"no.fishing","Stewart",2044,731.5,0,6068.5
"no.fishing","Stewart",2045,477.5,0,5642.5
"no.fishing","Stewart",2046,473,0,5924.75
"no.fishing","Stewart",2047,430,0,5621.5
"no.fishing","Stewart",2048,426.5,0,6556.25
"no.fishing","Stewart",2049,443,0,6233.5
"no.fishing","Stewart",2050,567.5,0,7071.25
"no.fishing","Stewart",2051,358.5,0,5252.5
"no.fishing","Stewart",2052,373.5,0,4181.25
"no.fishing","Stewart",2053,300,0,3923.25
"no.fishing","Stewart",2054,263,0,3939.5
"no.fishing","Stewart",2055,259.5,0,3806.5
"no.fishing","Stewart",2056,294,0,5189
"no.fishing","Stewart",2057,211,0,5073.25
"no.fishing","Stewart",2058,158.5,0,4766.25
"no.fishing","Stewart",2059,140.5,0,5574.25
"no.fishing","Stewart",2060,123.5,0,5326.5
"no.fishing","Stewart",2061,97.5,0,4497
"no.fishing","Stewart",2062,115,0,4276.75
"no.fishing","Stewart",2063,54.5,0,2820.75
"no.fishing","Stewart",2064,62.5,0,2838.75
"no.fishing","Stewart",2065,25.5,0,3145.75
"no.fishing","Stewart",2066,55,0,3306.5
"no.fishing","Stewart",2067,0,0,3299.25
"no.fishing","UpperYukonR.",2024,2414.5,2262.25,2591
"no.fishing","UpperYukonR.",2025,2728,2232.5,3663.75
"no.fishing","UpperYukonR.",2026,3097.5,1963,4793.5
"no.fishing","UpperYukonR.",2027,2872,1436.75,5609.5
"no.fishing","UpperYukonR.",2028,1835.5,693.25,4511.25
"no.fishing","UpperYukonR.",2029,1957,566.75,7456.75
"no.fishing","UpperYukonR.",2030,2862,760.75,12808.25
"no.fishing","UpperYukonR.",2031,3304,729.25,15833
"no.fishing","UpperYukonR.",2032,2822,502.75,16663
"no.fishing","UpperYukonR.",2033,2298,324,14541.75
"no.fishing","UpperYukonR.",2034,1732,229,14566.5
"no.fishing","UpperYukonR.",2035,1689.5,134.75,11266
"no.fishing","UpperYukonR.",2036,1435,87.75,9392.5
"no.fishing","UpperYukonR.",2037,1010.5,70.5,8650
"no.fishing","UpperYukonR.",2038,774.5,0,7668.25
"no.fishing","UpperYukonR.",2039,601.5,0,8488.75
"no.fishing","UpperYukonR.",2040,688,0,8936.75
"no.fishing","UpperYukonR.",2041,783,0,12737
"no.fishing","UpperYukonR.",2042,719.5,0,10378.75
"no.fishing","UpperYukonR.",2043,539,0,9217.25
"no.fishing","UpperYukonR.",2044,390.5,0,8658.5
"no.fishing","UpperYukonR.",2045,339.5,0,6838
"no.fishing","UpperYukonR.",2046,452,0,6387.75
"no.fishing","UpperYukonR.",2047,383,0,7342.5
"no.fishing","UpperYukonR.",2048,337.5,0,6901.25
"no.fishing","UpperYukonR.",2049,274,0,6555.75
"no.fishing","UpperYukonR.",2050,259.5,0,6288.5
"no.fishing","UpperYukonR.",2051,297.5,0,6844.25
"no.fishing","UpperYukonR.",2052,255,0,6900
"no.fishing","UpperYukonR.",2053,279,0,5545.5
"no.fishing","UpperYukonR.",2054,256,0,4901.75
"no.fishing","UpperYukonR.",2055,167,0,4425.5
"no.fishing","UpperYukonR.",2056,124.5,0,4945
"no.fishing","UpperYukonR.",2057,106.5,0,5511.5
"no.fishing","UpperYukonR.",2058,130.5,0,5294.25
"no.fishing","UpperYukonR.",2059,105.5,0,5262.25
"no.fishing","UpperYukonR.",2060,59.5,0,4792.5
"no.fishing","UpperYukonR.",2061,60.5,0,4973.5
"no.fishing","UpperYukonR.",2062,26,0,4308.75
"no.fishing","UpperYukonR.",2063,0,0,3848
"no.fishing","UpperYukonR.",2064,0,0,2941.25
"no.fishing","UpperYukonR.",2065,0,0,2217.25
"no.fishing","UpperYukonR.",2066,0,0,2125.75
"no.fishing","UpperYukonR.",2067,0,0,2095.5
"no.fishing","Whiteandtribs.",2024,1207,937,1508
"no.fishing","Whiteandtribs.",2025,1670.5,1253,2236.25
"no.fishing","Whiteandtribs.",2026,1999,1300.75,3146.75
"no.fishing","Whiteandtribs.",2027,2324,1220.75,3832.5
"no.fishing","Whiteandtribs.",2028,1869,815,3679.5
"no.fishing","Whiteandtribs.",2029,1433.5,570,3673
"no.fishing","Whiteandtribs.",2030,1455.5,458.25,4353.75
"no.fishing","Whiteandtribs.",2031,1732,450.25,5385.5
"no.fishing","Whiteandtribs.",2032,1411,418.5,6393.5
"no.fishing","Whiteandtribs.",2033,1270,338.25,5855
"no.fishing","Whiteandtribs.",2034,1068.5,226.75,6230.25
"no.fishing","Whiteandtribs.",2035,915,166.5,5697.25
"no.fishing","Whiteandtribs.",2036,866,109,5386.75
"no.fishing","Whiteandtribs.",2037,759.5,89,4785.25
"no.fishing","Whiteandtribs.",2038,714.5,62.25,4784
"no.fishing","Whiteandtribs.",2039,607.5,0,3905
"no.fishing","Whiteandtribs.",2040,535,0,4290.75
"no.fishing","Whiteandtribs.",2041,561.5,0,4060
"no.fishing","Whiteandtribs.",2042,616,0,5021
"no.fishing","Whiteandtribs.",2043,657,0,4878
"no.fishing","Whiteandtribs.",2044,484,0,4843.5
"no.fishing","Whiteandtribs.",2045,539,0,3871.75
"no.fishing","Whiteandtribs.",2046,508,0,3762.5
"no.fishing","Whiteandtribs.",2047,460.5,0,4331.5
"no.fishing","Whiteandtribs.",2048,435.5,0,4850.75
"no.fishing","Whiteandtribs.",2049,357,0,4645.75
"no.fishing","Whiteandtribs.",2050,331.5,0,5167.5
"no.fishing","Whiteandtribs.",2051,330,0,4990
"no.fishing","Whiteandtribs.",2052,296.5,0,4140
"no.fishing","Whiteandtribs.",2053,231.5,0,4694.25
"no.fishing","Whiteandtribs.",2054,163,0,4519.25
"no.fishing","Whiteandtribs.",2055,102.5,0,4090.75
"no.fishing","Whiteandtribs.",2056,105,0,4728
"no.fishing","Whiteandtribs.",2057,91.5,0,5338
"no.fishing","Whiteandtribs.",2058,72,0,4976.5
"no.fishing","Whiteandtribs.",2059,90.5,0,4968.25
"no.fishing","Whiteandtribs.",2060,84,0,5247
"no.fishing","Whiteandtribs.",2061,88,0,4564
"no.fishing","Whiteandtribs.",2062,92.5,0,4781
"no.fishing","Whiteandtribs.",2063,0,0,4287.5
"no.fishing","Whiteandtribs.",2064,0,0,3418
"no.fishing","Whiteandtribs.",2065,0,0,2692
"no.fishing","Whiteandtribs.",2066,0,0,2387.25
"no.fishing","Whiteandtribs.",2067,0,0,2281
"no.fishing","YukonR.Teslinheadwaters",2024,4058,3673.75,4550.25
"no.fishing","YukonR.Teslinheadwaters",2025,5308,4182.75,6655
"no.fishing","YukonR.Teslinheadwaters",2026,5041.5,3394,7331.75
"no.fishing","YukonR.Teslinheadwaters",2027,4055.5,2424.25,7480
"no.fishing","YukonR.Teslinheadwaters",2028,4196,1938.75,9060.75
"no.fishing","YukonR.Teslinheadwaters",2029,5621,2333.25,14897.25
"no.fishing","YukonR.Teslinheadwaters",2030,6047.5,2399.5,18420.25
"no.fishing","YukonR.Teslinheadwaters",2031,6369.5,2222.25,16356.25
"no.fishing","YukonR.Teslinheadwaters",2032,5488,1686,15390
"no.fishing","YukonR.Teslinheadwaters",2033,4365.5,1286.25,13376.5
"no.fishing","YukonR.Teslinheadwaters",2034,3574,1050.25,11337
"no.fishing","YukonR.Teslinheadwaters",2035,3132.5,841.5,9595
"no.fishing","YukonR.Teslinheadwaters",2036,2681,733,8872.25
"no.fishing","YukonR.Teslinheadwaters",2037,2602.5,552.75,8541.5
"no.fishing","YukonR.Teslinheadwaters",2038,2448.5,372.25,10384
"no.fishing","YukonR.Teslinheadwaters",2039,2792.5,409.25,11680.5
"no.fishing","YukonR.Teslinheadwaters",2040,3061.5,464.5,14396.25
"no.fishing","YukonR.Teslinheadwaters",2041,3202,478.5,15209
"no.fishing","YukonR.Teslinheadwaters",2042,3037.5,388,15453
"no.fishing","YukonR.Teslinheadwaters",2043,2462,295.5,13094.25
"no.fishing","YukonR.Teslinheadwaters",2044,2470,220,11171.5
"no.fishing","YukonR.Teslinheadwaters",2045,2142,150.5,10997
"no.fishing","YukonR.Teslinheadwaters",2046,1982,110.75,10570
"no.fishing","YukonR.Teslinheadwaters",2047,1863.5,81,9662.5
"no.fishing","YukonR.Teslinheadwaters",2048,1594,57.75,9634.25
"no.fishing","YukonR.Teslinheadwaters",2049,1805.5,0,9631.5
"no.fishing","YukonR.Teslinheadwaters",2050,2284,67,10859.5
"no.fishing","YukonR.Teslinheadwaters",2051,2051.5,55.75,11215.25
"no.fishing","YukonR.Teslinheadwaters",2052,2014,0,9241
"no.fishing","YukonR.Teslinheadwaters",2053,1570.5,0,9818
"no.fishing","YukonR.Teslinheadwaters",2054,1530,0,9624.75
"no.fishing","YukonR.Teslinheadwaters",2055,1507,0,8775
"no.fishing","YukonR.Teslinheadwaters",2056,1581,0,8248.5
"no.fishing","YukonR.Teslinheadwaters",2057,1356.5,0,8926.5
"no.fishing","YukonR.Teslinheadwaters",2058,1245.5,0,8242
"no.fishing","YukonR.Teslinheadwaters",2059,1218.5,0,8142
"no.fishing","YukonR.Teslinheadwaters",2060,1086,0,7001
"no.fishing","YukonR.Teslinheadwaters",2061,1130.5,0,6850.75
"no.fishing","YukonR.Teslinheadwaters",2062,908.5,0,6834.25
"no.fishing","YukonR.Teslinheadwaters",2063,826,0,6386.5
"no.fishing","YukonR.Teslinheadwaters",2064,961,0,7341
"no.fishing","YukonR.Teslinheadwaters",2065,719.5,0,7567.25
"no.fishing","YukonR.Teslinheadwaters",2066,672.5,0,8535.5
"no.fishing","YukonR.Teslinheadwaters",2067,527.5,0,7851
"status.quo","Big.Salmon",2024,1903,1843.75,1963
"status.quo","Big.Salmon",2025,2219.5,1840,2723.75
"status.quo","Big.Salmon",2026,1959,1390.75,2705
"status.quo","Big.Salmon",2027,1989.5,1262.75,3192
"status.quo","Big.Salmon",2028,1822,1103.5,3365.75
"status.quo","Big.Salmon",2029,1579.5,798,2801.75
"status.quo","Big.Salmon",2030,1387.5,710.5,2662.25
"status.quo","Big.Salmon",2031,1226.5,515.5,2715.75
"status.quo","Big.Salmon",2032,1081,383,2578.5
"status.quo","Big.Salmon",2033,872.5,258.5,2727.25
"status.quo","Big.Salmon",2034,838,207,2792
"status.quo","Big.Salmon",2035,677,141.75,2414
"status.quo","Big.Salmon",2036,522.5,85.75,2381.75
"status.quo","Big.Salmon",2037,486,83.75,2445.25
"status.quo","Big.Salmon",2038,483.5,60.75,2510.75
"status.quo","Big.Salmon",2039,410.5,0,2260
"status.quo","Big.Salmon",2040,348.5,0,2422.25
"status.quo","Big.Salmon",2041,339.5,0,2283.5
"status.quo","Big.Salmon",2042,304.5,0,2427.5
"status.quo","Big.Salmon",2043,262.5,0,2317.25
"status.quo","Big.Salmon",2044,230,0,2146.5
"status.quo","Big.Salmon",2045,234.5,0,2254.75
"status.quo","Big.Salmon",2046,194.5,0,2014.25
"status.quo","Big.Salmon",2047,140.5,0,1755.25
"status.quo","Big.Salmon",2048,139.5,0,1746.75
"status.quo","Big.Salmon",2049,135.5,0,1688.75
"status.quo","Big.Salmon",2050,183,0,1715.25
"status.quo","Big.Salmon",2051,146,0,1829
"status.quo","Big.Salmon",2052,105.5,0,1765.5
"status.quo","Big.Salmon",2053,82.5,0,1463.25
"status.quo","Big.Salmon",2054,82,0,1462.75
"status.quo","Big.Salmon",2055,67.5,0,1392
"status.quo","Big.Salmon",2056,87,0,1441
"status.quo","Big.Salmon",2057,0,0,1216
"status.quo","Big.Salmon",2058,0,0,1022.5
"status.quo","Big.Salmon",2059,0,0,1375.25
"status.quo","Big.Salmon",2060,0,0,1034.25
"status.quo","Big.Salmon",2061,0,0,1203
"status.quo","Big.Salmon",2062,0,0,1373.25
"status.quo","Big.Salmon",2063,0,0,1290.25
"status.quo","Big.Salmon",2064,0,0,1031.5
"status.quo","Big.Salmon",2065,0,0,1325.25
"status.quo","Big.Salmon",2066,0,0,1129
"status.quo","Big.Salmon",2067,0,0,1237.5
"status.quo","MiddleYukonR.andtribs.",2024,6377,6122.75,6618.75
"status.quo","MiddleYukonR.andtribs.",2025,7425,6138.25,9613.5
"status.quo","MiddleYukonR.andtribs.",2026,7664.5,5454,11177.5
"status.quo","MiddleYukonR.andtribs.",2027,6672.5,4026.5,10036.25
"status.quo","MiddleYukonR.andtribs.",2028,4871,2516.75,7966.75
"status.quo","MiddleYukonR.andtribs.",2029,3829,1946,7395.5
"status.quo","MiddleYukonR.andtribs.",2030,4290.5,2095.75,8615.75
"status.quo","MiddleYukonR.andtribs.",2031,3906,1787.25,8606.75
"status.quo","MiddleYukonR.andtribs.",2032,3168,1231.5,8663
"status.quo","MiddleYukonR.andtribs.",2033,2398,818.5,7424.25
"status.quo","MiddleYukonR.andtribs.",2034,1992.5,600.5,7087.25
"status.quo","MiddleYukonR.andtribs.",2035,1712.5,433.75,6706.75
"status.quo","MiddleYukonR.andtribs.",2036,1800.5,313,6678.75
"status.quo","MiddleYukonR.andtribs.",2037,1868.5,294.25,7057.5
"status.quo","MiddleYukonR.andtribs.",2038,1413.5,248,6839.5
"status.quo","MiddleYukonR.andtribs.",2039,1173,207.75,5828.75
"status.quo","MiddleYukonR.andtribs.",2040,1218,138.5,5861
"status.quo","MiddleYukonR.andtribs.",2041,1130,133.75,5808.75
"status.quo","MiddleYukonR.andtribs.",2042,1044.5,99,5357
"status.quo","MiddleYukonR.andtribs.",2043,953.5,60.75,4571.25
"status.quo","MiddleYukonR.andtribs.",2044,986.5,0,5102.25
"status.quo","MiddleYukonR.andtribs.",2045,901.5,0,5008
"status.quo","MiddleYukonR.andtribs.",2046,856.5,0,5152
"status.quo","MiddleYukonR.andtribs.",2047,605,0,4950.75
"status.quo","MiddleYukonR.andtribs.",2048,513.5,0,5317
"status.quo","MiddleYukonR.andtribs.",2049,507,0,5612
"status.quo","MiddleYukonR.andtribs.",2050,447,0,4838.5
"status.quo","MiddleYukonR.andtribs.",2051,499,0,5346
"status.quo","MiddleYukonR.andtribs.",2052,382.5,0,5826.25
"status.quo","MiddleYukonR.andtribs.",2053,397,0,4918
"status.quo","MiddleYukonR.andtribs.",2054,362.5,0,5240.25
"status.quo","MiddleYukonR.andtribs.",2055,261.5,0,5185.75
"status.quo","MiddleYukonR.andtribs.",2056,273,0,5510.25
"status.quo","MiddleYukonR.andtribs.",2057,232,0,5604
"status.quo","MiddleYukonR.andtribs.",2058,183.5,0,5723.25
"status.quo","MiddleYukonR.andtribs.",2059,126.5,0,5250.25
"status.quo","MiddleYukonR.andtribs.",2060,89.5,0,5030.25
"status.quo","MiddleYukonR.andtribs.",2061,85,0,4305.25
"status.quo","MiddleYukonR.andtribs.",2062,132.5,0,4993.5
"status.quo","MiddleYukonR.andtribs.",2063,89.5,0,4572.25
"status.quo","MiddleYukonR.andtribs.",2064,0,0,4642.75
"status.quo","MiddleYukonR.andtribs.",2065,0,0,3503.5
"status.quo","MiddleYukonR.andtribs.",2066,0,0,3808.5
"status.quo","MiddleYukonR.andtribs.",2067,0,0,3891.75
"status.quo","Nordenskiold",2024,1423.5,1319.75,1527
"status.quo","Nordenskiold",2025,2265.5,1734,3072.5
"status.quo","Nordenskiold",2026,2488.5,1650,3701.25
"status.quo","Nordenskiold",2027,2039.5,1246,3543.5
"status.quo","Nordenskiold",2028,1832.5,945,3546.75
"status.quo","Nordenskiold",2029,1924,865.5,3782.5
"status.quo","Nordenskiold",2030,1735,748.75,3404
"status.quo","Nordenskiold",2031,1508.5,518.75,3449.75
"status.quo","Nordenskiold",2032,1267,436.25,3222.5
"status.quo","Nordenskiold",2033,1133.5,331.75,2871.25
"status.quo","Nordenskiold",2034,976.5,229.75,2960.25
"status.quo","Nordenskiold",2035,936.5,172.25,2814.25
"status.quo","Nordenskiold",2036,829,122.5,2906
"status.quo","Nordenskiold",2037,646,100.5,2688.75
"status.quo","Nordenskiold",2038,662.5,90.75,2729.5
"status.quo","Nordenskiold",2039,601.5,69.25,2459.25
"status.quo","Nordenskiold",2040,625.5,80.75,2282
"status.quo","Nordenskiold",2041,564,0,2363
"status.quo","Nordenskiold",2042,490.5,0,2242.75
"status.quo","Nordenskiold",2043,467.5,0,1941.5
"status.quo","Nordenskiold",2044,447,0,1951.75
"status.quo","Nordenskiold",2045,341.5,0,2111.25
"status.quo","Nordenskiold",2046,352.5,0,2068.25
"status.quo","Nordenskiold",2047,287.5,0,1810
"status.quo","Nordenskiold",2048,271.5,0,1761
"status.quo","Nordenskiold",2049,255.5,0,1600.5
"status.quo","Nordenskiold",2050,239,0,1816.5
"status.quo","Nordenskiold",2051,279.5,0,1758.25
"status.quo","Nordenskiold",2052,224,0,1905.75
"status.quo","Nordenskiold",2053,222.5,0,1741.25
"status.quo","Nordenskiold",2054,226,0,1549.75
"status.quo","Nordenskiold",2055,212.5,0,1594
"status.quo","Nordenskiold",2056,223,0,1728.25
"status.quo","Nordenskiold",2057,160.5,0,1369
"status.quo","Nordenskiold",2058,163.5,0,1600
"status.quo","Nordenskiold",2059,158.5,0,1431.5
"status.quo","Nordenskiold",2060,130.5,0,1348.25
"status.quo","Nordenskiold",2061,156.5,0,1382.25
"status.quo","Nordenskiold",2062,179,0,1482.75
"status.quo","Nordenskiold",2063,144.5,0,1671.5
"status.quo","Nordenskiold",2064,91.5,0,1444.75
"status.quo","Nordenskiold",2065,68,0,1358
"status.quo","Nordenskiold",2066,73.5,0,1577.5
"status.quo","Nordenskiold",2067,115.5,0,1418
"status.quo","NorthernYukonR.andtribs.",2024,2506.5,2268.75,2847.75
"status.quo","NorthernYukonR.andtribs.",2025,3530.5,2778.75,4499
"status.quo","NorthernYukonR.andtribs.",2026,3860,2725.25,5133.25
"status.quo","NorthernYukonR.andtribs.",2027,2681,1586,4587
"status.quo","NorthernYukonR.andtribs.",2028,1948,858.75,3839
"status.quo","NorthernYukonR.andtribs.",2029,2002.5,775,4539.75
"status.quo","NorthernYukonR.andtribs.",2030,2125,775.75,4932.75
"status.quo","NorthernYukonR.andtribs.",2031,2069.5,707.25,5761.75
"status.quo","NorthernYukonR.andtribs.",2032,1778,466,5767.75
"status.quo","NorthernYukonR.andtribs.",2033,1071,233.5,5160.5
"status.quo","NorthernYukonR.andtribs.",2034,934.5,136,5626.25
"status.quo","NorthernYukonR.andtribs.",2035,828,98.25,6772.5
"status.quo","NorthernYukonR.andtribs.",2036,900.5,62.5,5680
"status.quo","NorthernYukonR.andtribs.",2037,864,53.75,6072.75
"status.quo","NorthernYukonR.andtribs.",2038,728,0,5989.25
"status.quo","NorthernYukonR.andtribs.",2039,599.5,0,4921.25
"status.quo","NorthernYukonR.andtribs.",2040,594,0,4813.25
"status.quo","NorthernYukonR.andtribs.",2041,657,0,5173.25
"status.quo","NorthernYukonR.andtribs.",2042,536,0,5033.75
