"HCR","CU","year","S.50","S.25","S.75"
"fixed.ER.20","NorthernYukonR.andtribs.",2024,2525.5,2288.75,2814
"fixed.ER.20","NorthernYukonR.andtribs.",2025,2451,2055.75,3018.5
"fixed.ER.20","NorthernYukonR.andtribs.",2026,2025,1587.75,2572.25
"fixed.ER.20","NorthernYukonR.andtribs.",2027,1351.5,1045,1775.25
"fixed.ER.20","NorthernYukonR.andtribs.",2028,1050.5,766,1406
"fixed.ER.20","NorthernYukonR.andtribs.",2029,1287,948.75,1714.5
"fixed.ER.20","NorthernYukonR.andtribs.",2030,1366,1010.25,1822.75
"fixed.ER.20","NorthernYukonR.andtribs.",2031,1262.5,906.75,1732.25
"fixed.ER.20","NorthernYukonR.andtribs.",2032,854.5,595.25,1247
"fixed.ER.20","NorthernYukonR.andtribs.",2033,684.5,445.75,1072.5
"fixed.ER.20","NorthernYukonR.andtribs.",2034,634.5,400.75,1025.25
"fixed.ER.20","NorthernYukonR.andtribs.",2035,683,437,1110
"fixed.ER.20","NorthernYukonR.andtribs.",2036,676.5,420.75,1117.25
"fixed.ER.20","NorthernYukonR.andtribs.",2037,585.5,347.75,988
"fixed.ER.20","NorthernYukonR.andtribs.",2038,465,255.75,838
"fixed.ER.20","NorthernYukonR.andtribs.",2039,402,208,746.5
"fixed.ER.20","NorthernYukonR.andtribs.",2040,387,200,753.5
"fixed.ER.20","NorthernYukonR.andtribs.",2041,392.5,198,764.25
"fixed.ER.20","NorthernYukonR.andtribs.",2042,360,182,723
"fixed.ER.20","NorthernYukonR.andtribs.",2043,313,146,656.25
"fixed.ER.20","NorthernYukonR.andtribs.",2044,262.5,116,584
"fixed.ER.20","NorthernYukonR.andtribs.",2045,242.5,100,535.5
"fixed.ER.20","NorthernYukonR.andtribs.",2046,230,94.75,540.5
"fixed.ER.20","NorthernYukonR.andtribs.",2047,227,91.75,548.75
"fixed.ER.20","NorthernYukonR.andtribs.",2048,208,82,510.25
"fixed.ER.20","NorthernYukonR.andtribs.",2049,174.5,66,454.25
"fixed.ER.20","NorthernYukonR.andtribs.",2050,156,56,424.75
"fixed.ER.20","NorthernYukonR.andtribs.",2051,148.5,0,410.75
"fixed.ER.20","Pelly",2024,1751.5,1609.25,1903.5
"fixed.ER.20","Pelly",2025,2130,1826.5,2653
"fixed.ER.20","Pelly",2026,2114,1661.75,2689.25
"fixed.ER.20","Pelly",2027,1543.5,1181.75,1968
"fixed.ER.20","Pelly",2028,898,682.75,1188
"fixed.ER.20","Pelly",2029,897,666,1206.25
"fixed.ER.20","Pelly",2030,929.5,681.75,1248.75
"fixed.ER.20","Pelly",2031,966,676,1424.5
"fixed.ER.20","Pelly",2032,706.5,491.75,1060.25
"fixed.ER.20","Pelly",2033,546.5,359,828.25
"fixed.ER.20","Pelly",2034,409,251.75,644.5
"fixed.ER.20","Pelly",2035,397,233,640.75
"fixed.ER.20","Pelly",2036,398.5,231,661.5
"fixed.ER.20","Pelly",2037,361,207,628.75
"fixed.ER.20","Pelly",2038,276,157.75,514.75
"fixed.ER.20","Pelly",2039,219,113,418.25
"fixed.ER.20","Pelly",2040,189,90,369
"fixed.ER.20","Pelly",2041,178,85,360.25
"fixed.ER.20","Pelly",2042,168.5,79.75,347.75
"fixed.ER.20","Pelly",2043,144.5,67,318
"fixed.ER.20","Pelly",2044,118,51,269
"fixed.ER.20","Pelly",2045,94.5,0,225
"fixed.ER.20","Pelly",2046,84,0,208
"fixed.ER.20","Pelly",2047,79,0,203
"fixed.ER.20","Pelly",2048,71,0,194
"fixed.ER.20","Pelly",2049,62.5,0,165.75
"fixed.ER.20","Pelly",2050,51,0,141.5
"fixed.ER.20","Pelly",2051,0,0,125
"fixed.ER.20","Stewart",2024,2017,1751.5,2378.25
"fixed.ER.20","Stewart",2025,2107,1688.75,2624.75
"fixed.ER.20","Stewart",2026,1823.5,1373,2479.25
"fixed.ER.20","Stewart",2027,1250,869.5,1780.5
"fixed.ER.20","Stewart",2028,811,528,1248.75
"fixed.ER.20","Stewart",2029,1157,734.75,1734
"fixed.ER.20","Stewart",2030,1430.5,926.5,2079
"fixed.ER.20","Stewart",2031,1401.5,917,2082.5
"fixed.ER.20","Stewart",2032,1005,630.5,1635.25
"fixed.ER.20","Stewart",2033,847,474.5,1506.25
"fixed.ER.20","Stewart",2034,782,409.5,1451.75
"fixed.ER.20","Stewart",2035,906,482.25,1583.25
"fixed.ER.20","Stewart",2036,949,505.5,1615.75
"fixed.ER.20","Stewart",2037,862.5,466.75,1557.5
"fixed.ER.20","Stewart",2038,768.5,375.5,1480
"fixed.ER.20","Stewart",2039,708,310.75,1430
"fixed.ER.20","Stewart",2040,718.5,308,1452.5
"fixed.ER.20","Stewart",2041,769.5,320.75,1428
"fixed.ER.20","Stewart",2042,763.5,320.75,1422.5
"fixed.ER.20","Stewart",2043,688,294.5,1381.75
"fixed.ER.20","Stewart",2044,668,241,1344.25
"fixed.ER.20","Stewart",2045,649.5,218,1363
"fixed.ER.20","Stewart",2046,634,226.75,1356.25
"fixed.ER.20","Stewart",2047,659.5,229.5,1386
"fixed.ER.20","Stewart",2048,627.5,222.75,1327.25
"fixed.ER.20","Stewart",2049,593,192,1304
"fixed.ER.20","Stewart",2050,581.5,171.75,1329.75
"fixed.ER.20","Stewart",2051,577,152.75,1272
"fixed.ER.20","UpperYukonR.",2024,2660.5,2306,3105.5
"fixed.ER.20","UpperYukonR.",2025,2802.5,2166,3642.25
"fixed.ER.20","UpperYukonR.",2026,2632.5,1856,3725.25
"fixed.ER.20","UpperYukonR.",2027,1924,1259.75,2998
"fixed.ER.20","UpperYukonR.",2028,1170,718.75,1804.75
"fixed.ER.20","UpperYukonR.",2029,1427.5,845,2255
"fixed.ER.20","UpperYukonR.",2030,2099.5,1196.5,3332
"fixed.ER.20","UpperYukonR.",2031,2087,1183.25,3581.75
"fixed.ER.20","UpperYukonR.",2032,1499,850.75,2773
"fixed.ER.20","UpperYukonR.",2033,1292.5,680,2479
"fixed.ER.20","UpperYukonR.",2034,1179,550.5,2275.25
"fixed.ER.20","UpperYukonR.",2035,1359,623,2647
"fixed.ER.20","UpperYukonR.",2036,1514.5,676,2845
"fixed.ER.20","UpperYukonR.",2037,1429.5,641.5,2716
"fixed.ER.20","UpperYukonR.",2038,1237,509.75,2540
"fixed.ER.20","UpperYukonR.",2039,1113.5,442.5,2381.75
"fixed.ER.20","UpperYukonR.",2040,1109,411.75,2411.75
"fixed.ER.20","UpperYukonR.",2041,1140,462.25,2394
"fixed.ER.20","UpperYukonR.",2042,1154.5,465.25,2391.5
"fixed.ER.20","UpperYukonR.",2043,1098.5,385.5,2364.25
"fixed.ER.20","UpperYukonR.",2044,989,363.25,2252
"fixed.ER.20","UpperYukonR.",2045,945,335,2274.75
"fixed.ER.20","UpperYukonR.",2046,925.5,334.25,2243.25
"fixed.ER.20","UpperYukonR.",2047,967.5,341,2253
"fixed.ER.20","UpperYukonR.",2048,984,314,2236.5
"fixed.ER.20","UpperYukonR.",2049,929.5,283.5,2246.5
"fixed.ER.20","UpperYukonR.",2050,850,260.75,2263.25
"fixed.ER.20","UpperYukonR.",2051,872,253.75,2226.75
"fixed.ER.20","Whiteandtribs.",2024,974,762.75,1282.25
"fixed.ER.20","Whiteandtribs.",2025,1162.5,905.75,1491.75
"fixed.ER.20","Whiteandtribs.",2026,1071.5,807.75,1388
"fixed.ER.20","Whiteandtribs.",2027,1279,983,1736.5
"fixed.ER.20","Whiteandtribs.",2028,1301,978.25,1761.25
"fixed.ER.20","Whiteandtribs.",2029,1024,722,1378
"fixed.ER.20","Whiteandtribs.",2030,917,620,1306
"fixed.ER.20","Whiteandtribs.",2031,937.5,625.75,1414
"fixed.ER.20","Whiteandtribs.",2032,798.5,518,1140
"fixed.ER.20","Whiteandtribs.",2033,838,551.75,1244.5
"fixed.ER.20","Whiteandtribs.",2034,799.5,512,1214.25
"fixed.ER.20","Whiteandtribs.",2035,706.5,443,1117.25
"fixed.ER.20","Whiteandtribs.",2036,673.5,394.75,1066
"fixed.ER.20","Whiteandtribs.",2037,646.5,373,1052
"fixed.ER.20","Whiteandtribs.",2038,607.5,350.75,1007.25
"fixed.ER.20","Whiteandtribs.",2039,586.5,349.75,1014.25
"fixed.ER.20","Whiteandtribs.",2040,561,308.75,982.25
"fixed.ER.20","Whiteandtribs.",2041,514,283.5,943
"fixed.ER.20","Whiteandtribs.",2042,482.5,254,916.5
"fixed.ER.20","Whiteandtribs.",2043,467,234.5,890.25
"fixed.ER.20","Whiteandtribs.",2044,454,218,886.25
"fixed.ER.20","Whiteandtribs.",2045,445.5,209,887.25
"fixed.ER.20","Whiteandtribs.",2046,422,193.5,882
"fixed.ER.20","Whiteandtribs.",2047,387,187.75,819.75
"fixed.ER.20","Whiteandtribs.",2048,372,168.75,778.25
"fixed.ER.20","Whiteandtribs.",2049,355.5,155.5,784.25
"fixed.ER.20","Whiteandtribs.",2050,348,147,768
"fixed.ER.20","Whiteandtribs.",2051,350.5,135.75,750
"fixed.ER.20","YukonR.Teslinheadwaters",2024,4044,3628.5,4505
"fixed.ER.20","YukonR.Teslinheadwaters",2025,4796,3954.75,5723.25
"fixed.ER.20","YukonR.Teslinheadwaters",2026,4595,3679,5951.25
"fixed.ER.20","YukonR.Teslinheadwaters",2027,3997.5,2945,5487.5
"fixed.ER.20","YukonR.Teslinheadwaters",2028,3853.5,2713.5,5480.5
"fixed.ER.20","YukonR.Teslinheadwaters",2029,4947.5,3533.25,6740.75
"fixed.ER.20","YukonR.Teslinheadwaters",2030,5132,3660,6791.25
"fixed.ER.20","YukonR.Teslinheadwaters",2031,4963.5,3549.75,6648.75
"fixed.ER.20","YukonR.Teslinheadwaters",2032,3955,2865.5,5285
"fixed.ER.20","YukonR.Teslinheadwaters",2033,3910,2836.25,5100.5
"fixed.ER.20","YukonR.Teslinheadwaters",2034,3892,2838.5,5103.75
"fixed.ER.20","YukonR.Teslinheadwaters",2035,3874,2864.5,5031.25
"fixed.ER.20","YukonR.Teslinheadwaters",2036,3879.5,2864.75,5060.5
"fixed.ER.20","YukonR.Teslinheadwaters",2037,3944,2894.75,5228.5
"fixed.ER.20","YukonR.Teslinheadwaters",2038,3964.5,2847.75,5427.5
"fixed.ER.20","YukonR.Teslinheadwaters",2039,3997.5,2909.75,5594.5
"fixed.ER.20","YukonR.Teslinheadwaters",2040,4012.5,2930.25,5406
"fixed.ER.20","YukonR.Teslinheadwaters",2041,4026,2997,5469
"fixed.ER.20","YukonR.Teslinheadwaters",2042,4089.5,2908.75,5400.75
"fixed.ER.20","YukonR.Teslinheadwaters",2043,4025.5,2853.75,5350.5
"fixed.ER.20","YukonR.Teslinheadwaters",2044,3933.5,2879,5318.5
"fixed.ER.20","YukonR.Teslinheadwaters",2045,3931.5,2924,5243.25
"fixed.ER.20","YukonR.Teslinheadwaters",2046,4008,2875.5,5291.25
"fixed.ER.20","YukonR.Teslinheadwaters",2047,4054,2886.75,5370
"fixed.ER.20","YukonR.Teslinheadwaters",2048,4041,2817.75,5452.25
"fixed.ER.20","YukonR.Teslinheadwaters",2049,4091,2803.5,5535.5
"fixed.ER.20","YukonR.Teslinheadwaters",2050,4124.5,2834.5,5506.25
"fixed.ER.20","YukonR.Teslinheadwaters",2051,4085,2822,5470.25
"fixed.ER.25","Big.Salmon",2024,1905.5,1838,1968
"fixed.ER.25","Big.Salmon",2025,2029,1722,2395.5
"fixed.ER.25","Big.Salmon",2026,1705,1369.5,2141.75
"fixed.ER.25","Big.Salmon",2027,1631.5,1290.75,2172.5
"fixed.ER.25","Big.Salmon",2028,1577,1227,2097.5
"fixed.ER.25","Big.Salmon",2029,1549.5,1162,2028.25
"fixed.ER.25","Big.Salmon",2030,1508.5,1149.5,2087.75
"fixed.ER.25","Big.Salmon",2031,1491,1066.5,2137.25
"fixed.ER.25","Big.Salmon",2032,1075,726,1586
"fixed.ER.25","Big.Salmon",2033,1040,678.75,1575
"fixed.ER.25","Big.Salmon",2034,1021,655.5,1535.5
"fixed.ER.25","Big.Salmon",2035,1000.5,634.5,1530
"fixed.ER.25","Big.Salmon",2036,975,593,1557.75
"fixed.ER.25","Big.Salmon",2037,891.5,511,1459.5
"fixed.ER.25","Big.Salmon",2038,752.5,423.5,1312.75
"fixed.ER.25","Big.Salmon",2039,729,396.75,1245.75
"fixed.ER.25","Big.Salmon",2040,716.5,385,1238
"fixed.ER.25","Big.Salmon",2041,719,371,1248.25
"fixed.ER.25","Big.Salmon",2042,678.5,338.75,1231.5
"fixed.ER.25","Big.Salmon",2043,618.5,301.75,1186
"fixed.ER.25","Big.Salmon",2044,587.5,266.5,1123.25
"fixed.ER.25","Big.Salmon",2045,567,241,1098.75
"fixed.ER.25","Big.Salmon",2046,562.5,241.5,1076.5
"fixed.ER.25","Big.Salmon",2047,544,229.5,1076.75
"fixed.ER.25","Big.Salmon",2048,521,209.75,1043.25
"fixed.ER.25","Big.Salmon",2049,459.5,182.5,980
"fixed.ER.25","Big.Salmon",2050,443.5,166.5,980
"fixed.ER.25","Big.Salmon",2051,434.5,161.75,957.25
"fixed.ER.25","MiddleYukonR.andtribs.",2024,4597,4210,5097.75
"fixed.ER.25","MiddleYukonR.andtribs.",2025,4935,4137.25,5975
"fixed.ER.25","MiddleYukonR.andtribs.",2026,4390.5,3418.5,5925
"fixed.ER.25","MiddleYukonR.andtribs.",2027,3585.5,2675.5,4911.5
"fixed.ER.25","MiddleYukonR.andtribs.",2028,2740.5,1993.5,3827.5
"fixed.ER.25","MiddleYukonR.andtribs.",2029,2513.5,1835.5,3571.5
"fixed.ER.25","MiddleYukonR.andtribs.",2030,2900.5,2048.5,4163.25
"fixed.ER.25","MiddleYukonR.andtribs.",2031,2928,1996.75,4407.25
"fixed.ER.25","MiddleYukonR.andtribs.",2032,2013,1263.75,3240.5
"fixed.ER.25","MiddleYukonR.andtribs.",2033,1709.5,1004.25,2883
"fixed.ER.25","MiddleYukonR.andtribs.",2034,1518,870.75,2623.75
"fixed.ER.25","MiddleYukonR.andtribs.",2035,1508,843.75,2559.25
"fixed.ER.25","MiddleYukonR.andtribs.",2036,1543,837,2729
"fixed.ER.25","MiddleYukonR.andtribs.",2037,1429,714.75,2548
"fixed.ER.25","MiddleYukonR.andtribs.",2038,1138.5,550.75,2221.75
"fixed.ER.25","MiddleYukonR.andtribs.",2039,963.5,439,2042.75
"fixed.ER.25","MiddleYukonR.andtribs.",2040,910,395.75,1949
"fixed.ER.25","MiddleYukonR.andtribs.",2041,905.5,385,1952
"fixed.ER.25","MiddleYukonR.andtribs.",2042,884,365,1965.5
"fixed.ER.25","MiddleYukonR.andtribs.",2043,769.5,306,1809
"fixed.ER.25","MiddleYukonR.andtribs.",2044,657,239,1601.5
"fixed.ER.25","MiddleYukonR.andtribs.",2045,578,197.75,1519.5
"fixed.ER.25","MiddleYukonR.andtribs.",2046,539,187,1475.25
"fixed.ER.25","MiddleYukonR.andtribs.",2047,525.5,179,1507.25
"fixed.ER.25","MiddleYukonR.andtribs.",2048,511,154.75,1476.25
"fixed.ER.25","MiddleYukonR.andtribs.",2049,422.5,130,1374.5
"fixed.ER.25","MiddleYukonR.andtribs.",2050,373,103.5,1274
"fixed.ER.25","MiddleYukonR.andtribs.",2051,343.5,91,1227.25
"fixed.ER.25","Nordenskiold",2024,2088.5,2019,2156
"fixed.ER.25","Nordenskiold",2025,2571.5,1996,3456.25
"fixed.ER.25","Nordenskiold",2026,2718,1786.5,4346.75
"fixed.ER.25","Nordenskiold",2027,2881,1694.5,5029.75
"fixed.ER.25","Nordenskiold",2028,2850,1570,5123.25
"fixed.ER.25","Nordenskiold",2029,2947,1623.75,5420
"fixed.ER.25","Nordenskiold",2030,2729,1518.25,4934.5
"fixed.ER.25","Nordenskiold",2031,2206.5,1236.5,3765.5
"fixed.ER.25","Nordenskiold",2032,1382.5,703.25,2348.5
"fixed.ER.25","Nordenskiold",2033,1214,566.75,2186
"fixed.ER.25","Nordenskiold",2034,1137,543.5,2129.25
"fixed.ER.25","Nordenskiold",2035,1225.5,594.5,2196.5
"fixed.ER.25","Nordenskiold",2036,1373.5,712.75,2568.5
"fixed.ER.25","Nordenskiold",2037,1607.5,835,3065.75
"fixed.ER.25","Nordenskiold",2038,1684.5,844.5,3136
"fixed.ER.25","Nordenskiold",2039,1562,763,2957.75
"fixed.ER.25","Nordenskiold",2040,1574,732.5,3067.25
"fixed.ER.25","Nordenskiold",2041,1573,746,3064.25
"fixed.ER.25","Nordenskiold",2042,1575.5,763.75,3010.5
"fixed.ER.25","Nordenskiold",2043,1579,775.75,3031
"fixed.ER.25","Nordenskiold",2044,1624.5,801.5,3019.25
"fixed.ER.25","Nordenskiold",2045,1676.5,805.5,2886.25
"fixed.ER.25","Nordenskiold",2046,1627,772.25,2967
"fixed.ER.25","Nordenskiold",2047,1612.5,870.75,3090
"fixed.ER.25","Nordenskiold",2048,1701.5,852,3114.75
"fixed.ER.25","Nordenskiold",2049,1685.5,815.75,3169.25
"fixed.ER.25","Nordenskiold",2050,1744.5,801.25,3281.5
"fixed.ER.25","Nordenskiold",2051,1792.5,797.25,3250.75
"fixed.ER.25","NorthernYukonR.andtribs.",2024,2510.5,2263.75,2790.75
"fixed.ER.25","NorthernYukonR.andtribs.",2025,2387.5,2025.75,2933.25
"fixed.ER.25","NorthernYukonR.andtribs.",2026,1948.5,1546.25,2474.5
"fixed.ER.25","NorthernYukonR.andtribs.",2027,1343.5,1030.75,1757.25
"fixed.ER.25","NorthernYukonR.andtribs.",2028,1025.5,762.75,1353.75
"fixed.ER.25","NorthernYukonR.andtribs.",2029,1259,956,1678
"fixed.ER.25","NorthernYukonR.andtribs.",2030,1334.5,1016.5,1801.75
"fixed.ER.25","NorthernYukonR.andtribs.",2031,1248,895.75,1692
"fixed.ER.25","NorthernYukonR.andtribs.",2032,787,529.75,1121
"fixed.ER.25","NorthernYukonR.andtribs.",2033,631,401,969.5
"fixed.ER.25","NorthernYukonR.andtribs.",2034,580,370.75,930
"fixed.ER.25","NorthernYukonR.andtribs.",2035,626.5,394,996.25
"fixed.ER.25","NorthernYukonR.andtribs.",2036,620,382.5,1000
"fixed.ER.25","NorthernYukonR.andtribs.",2037,528,314,862.25
"fixed.ER.25","NorthernYukonR.andtribs.",2038,395.5,221.75,679.5
"fixed.ER.25","NorthernYukonR.andtribs.",2039,335,180.5,621.25
"fixed.ER.25","NorthernYukonR.andtribs.",2040,327.5,170.75,622.5
"fixed.ER.25","NorthernYukonR.andtribs.",2041,327,169,657.25
"fixed.ER.25","NorthernYukonR.andtribs.",2042,299,153,613.25
"fixed.ER.25","NorthernYukonR.andtribs.",2043,258,126,523.75
"fixed.ER.25","NorthernYukonR.andtribs.",2044,212,97,451.25
"fixed.ER.25","NorthernYukonR.andtribs.",2045,191.5,82,408.5
"fixed.ER.25","NorthernYukonR.andtribs.",2046,187.5,77,421
"fixed.ER.25","NorthernYukonR.andtribs.",2047,182,75,408
"fixed.ER.25","NorthernYukonR.andtribs.",2048,163,65,385
"fixed.ER.25","NorthernYukonR.andtribs.",2049,135,51.75,338.5
"fixed.ER.25","NorthernYukonR.andtribs.",2050,115.5,0,304.5
"fixed.ER.25","NorthernYukonR.andtribs.",2051,112,0,294.75
"fixed.ER.25","Pelly",2024,1755.5,1611.75,1919
"fixed.ER.25","Pelly",2025,2198,1838.75,2654.25
"fixed.ER.25","Pelly",2026,2097.5,1674.75,2746.25
"fixed.ER.25","Pelly",2027,1538,1176.5,2008.5
"fixed.ER.25","Pelly",2028,898,665,1209.25
"fixed.ER.25","Pelly",2029,895.5,663.75,1218.25
"fixed.ER.25","Pelly",2030,933.5,675,1287.25
"fixed.ER.25","Pelly",2031,972.5,666.75,1423.75
"fixed.ER.25","Pelly",2032,672,441,1010
"fixed.ER.25","Pelly",2033,498,308,810
"fixed.ER.25","Pelly",2034,381,222.5,622.25
"fixed.ER.25","Pelly",2035,360,213,625.25
"fixed.ER.25","Pelly",2036,358,219,645.25
"fixed.ER.25","Pelly",2037,323,190,599.5
"fixed.ER.25","Pelly",2038,236,133,470
"fixed.ER.25","Pelly",2039,182,93,370.75
"fixed.ER.25","Pelly",2040,155,74,326.75
"fixed.ER.25","Pelly",2041,148,70,325.25
"fixed.ER.25","Pelly",2042,141.5,65.75,307
"fixed.ER.25","Pelly",2043,120.5,53,270
"fixed.ER.25","Pelly",2044,95,0,224.25
"fixed.ER.25","Pelly",2045,75,0,188.25
"fixed.ER.25","Pelly",2046,68,0,173
"fixed.ER.25","Pelly",2047,63,0,166.25
"fixed.ER.25","Pelly",2048,56,0,154.25
"fixed.ER.25","Pelly",2049,0,0,139
"fixed.ER.25","Pelly",2050,0,0,116.25
"fixed.ER.25","Pelly",2051,0,0,102.25
"fixed.ER.25","Stewart",2024,2043.5,1765,2380
"fixed.ER.25","Stewart",2025,2090.5,1677.5,2650
"fixed.ER.25","Stewart",2026,1827,1351,2463.5
"fixed.ER.25","Stewart",2027,1249.5,870.75,1743
"fixed.ER.25","Stewart",2028,822.5,544.75,1222.25
"fixed.ER.25","Stewart",2029,1143.5,731,1712
"fixed.ER.25","Stewart",2030,1411,913,2118
"fixed.ER.25","Stewart",2031,1396,878.75,2083.75
"fixed.ER.25","Stewart",2032,920.5,589.25,1478.75
"fixed.ER.25","Stewart",2033,788,451,1352
"fixed.ER.25","Stewart",2034,743,406.75,1349.25
"fixed.ER.25","Stewart",2035,837.5,462,1443
"fixed.ER.25","Stewart",2036,885.5,489,1511
"fixed.ER.25","Stewart",2037,811,431.75,1386.75
"fixed.ER.25","Stewart",2038,688.5,327.75,1241
"fixed.ER.25","Stewart",2039,626,275,1189
"fixed.ER.25","Stewart",2040,620,272.25,1192.25
"fixed.ER.25","Stewart",2041,653,284.75,1255.5
"fixed.ER.25","Stewart",2042,662,282.25,1259.75
"fixed.ER.25","Stewart",2043,600.5,257.75,1194.25
"fixed.ER.25","Stewart",2044,551,213.75,1173.25
"fixed.ER.25","Stewart",2045,527,190.5,1178.5
"fixed.ER.25","Stewart",2046,556.5,194.75,1169.25
"fixed.ER.25","Stewart",2047,565.5,201.5,1159
"fixed.ER.25","Stewart",2048,546,194.75,1141.25
"fixed.ER.25","Stewart",2049,495,172,1062.5
"fixed.ER.25","Stewart",2050,476,145,1073.25
"fixed.ER.25","Stewart",2051,452.5,133,1064.5
"fixed.ER.25","UpperYukonR.",2024,2660.5,2293.5,3141
"fixed.ER.25","UpperYukonR.",2025,2792,2159.25,3686.5
"fixed.ER.25","UpperYukonR.",2026,2553.5,1814.5,3740.75
"fixed.ER.25","UpperYukonR.",2027,1883,1162.75,2918.75
"fixed.ER.25","UpperYukonR.",2028,1151.5,657,1837.5
"fixed.ER.25","UpperYukonR.",2029,1358.5,799.25,2231.5
"fixed.ER.25","UpperYukonR.",2030,1972,1150.5,3360.25
"fixed.ER.25","UpperYukonR.",2031,2028.5,1179.75,3431
"fixed.ER.25","UpperYukonR.",2032,1392.5,723,2442.25
"fixed.ER.25","UpperYukonR.",2033,1202.5,529,2212.5
"fixed.ER.25","UpperYukonR.",2034,1028.5,474,2043.5
"fixed.ER.25","UpperYukonR.",2035,1144,561.25,2259.75
"fixed.ER.25","UpperYukonR.",2036,1252.5,601.75,2544
"fixed.ER.25","UpperYukonR.",2037,1221,543.75,2477.25
"fixed.ER.25","UpperYukonR.",2038,1014,427.25,2224.25
"fixed.ER.25","UpperYukonR.",2039,888,340.5,2047.75
"fixed.ER.25","UpperYukonR.",2040,846,338.75,2054
"fixed.ER.25","UpperYukonR.",2041,893,355,2135.5
"fixed.ER.25","UpperYukonR.",2042,935,355.75,2235.25
"fixed.ER.25","UpperYukonR.",2043,873,308.75,2238.25
"fixed.ER.25","UpperYukonR.",2044,800,255.25,2057.25
"fixed.ER.25","UpperYukonR.",2045,743.5,228.5,2031.25
"fixed.ER.25","UpperYukonR.",2046,746.5,225.5,2040
"fixed.ER.25","UpperYukonR.",2047,754,229.75,2051.75
"fixed.ER.25","UpperYukonR.",2048,800.5,220,2073.25
"fixed.ER.25","UpperYukonR.",2049,717.5,189.75,1942.75
"fixed.ER.25","UpperYukonR.",2050,687.5,177.75,2011.75
"fixed.ER.25","UpperYukonR.",2051,673,167.75,1895
"fixed.ER.25","Whiteandtribs.",2024,997,766.5,1275
"fixed.ER.25","Whiteandtribs.",2025,1141.5,872,1471.25
"fixed.ER.25","Whiteandtribs.",2026,1053.5,798,1385.5
"fixed.ER.25","Whiteandtribs.",2027,1277.5,971,1675.75
"fixed.ER.25","Whiteandtribs.",2028,1291.5,955,1729
"fixed.ER.25","Whiteandtribs.",2029,987.5,701.25,1380
"fixed.ER.25","Whiteandtribs.",2030,900.5,614,1290.5
"fixed.ER.25","Whiteandtribs.",2031,940,627.25,1376.25
"fixed.ER.25","Whiteandtribs.",2032,727,481,1124.25
"fixed.ER.25","Whiteandtribs.",2033,762.5,486,1192.75
"fixed.ER.25","Whiteandtribs.",2034,742,454,1146
"fixed.ER.25","Whiteandtribs.",2035,654.5,387.25,1036.25
"fixed.ER.25","Whiteandtribs.",2036,611.5,356.5,991.25
"fixed.ER.25","Whiteandtribs.",2037,578.5,331.5,949
"fixed.ER.25","Whiteandtribs.",2038,525,294.75,911.25
"fixed.ER.25","Whiteandtribs.",2039,501,277.75,905.75
"fixed.ER.25","Whiteandtribs.",2040,476,247,866.75
"fixed.ER.25","Whiteandtribs.",2041,442.5,225.75,838.25
"fixed.ER.25","Whiteandtribs.",2042,411.5,208,824
"fixed.ER.25","Whiteandtribs.",2043,390,194,775
"fixed.ER.25","Whiteandtribs.",2044,360,174,746.25
"fixed.ER.25","Whiteandtribs.",2045,347.5,163,725
"fixed.ER.25","Whiteandtribs.",2046,321.5,148.25,686.5
"fixed.ER.25","Whiteandtribs.",2047,312,132,663.75
"fixed.ER.25","Whiteandtribs.",2048,300,124.75,664
"fixed.ER.25","Whiteandtribs.",2049,284.5,114,649.5
"fixed.ER.25","Whiteandtribs.",2050,268,99.5,637
"fixed.ER.25","Whiteandtribs.",2051,253.5,92.75,614
"fixed.ER.25","YukonR.Teslinheadwaters",2024,4012.5,3601.25,4520.25
"fixed.ER.25","YukonR.Teslinheadwaters",2025,4780,3996,5882.5
"fixed.ER.25","YukonR.Teslinheadwaters",2026,4556.5,3570.25,5971.75
"fixed.ER.25","YukonR.Teslinheadwaters",2027,3969,2827.25,5453.5
"fixed.ER.25","YukonR.Teslinheadwaters",2028,3821.5,2696.5,5274.25
"fixed.ER.25","YukonR.Teslinheadwaters",2029,4943.5,3535.5,6714
"fixed.ER.25","YukonR.Teslinheadwaters",2030,5068,3771.75,6762.5
"fixed.ER.25","YukonR.Teslinheadwaters",2031,4991,3626,6604.5
"fixed.ER.25","YukonR.Teslinheadwaters",2032,3712,2704,4842.75
"fixed.ER.25","YukonR.Teslinheadwaters",2033,3675,2597.75,4771.75
"fixed.ER.25","YukonR.Teslinheadwaters",2034,3678,2634.25,4727
"fixed.ER.25","YukonR.Teslinheadwaters",2035,3559,2704,4689
"fixed.ER.25","YukonR.Teslinheadwaters",2036,3652,2670.75,4851.75
"fixed.ER.25","YukonR.Teslinheadwaters",2037,3713.5,2656.75,5066.5
"fixed.ER.25","YukonR.Teslinheadwaters",2038,3801,2587.75,5217.25
"fixed.ER.25","YukonR.Teslinheadwaters",2039,3785,2605,5287.25
"fixed.ER.25","YukonR.Teslinheadwaters",2040,3795,2631.75,5253.25
"fixed.ER.25","YukonR.Teslinheadwaters",2041,3893,2642.25,5251.25
"fixed.ER.25","YukonR.Teslinheadwaters",2042,3885.5,2639.25,5157.5
"fixed.ER.25","YukonR.Teslinheadwaters",2043,3746.5,2619.5,5096.5
"fixed.ER.25","YukonR.Teslinheadwaters",2044,3794.5,2536,5086.25
