"HCR","CU","year","H.50","H.25","H.75"
"IMEG","Big.Salmon",2024,0,0,0
"IMEG","Big.Salmon",2025,0,0,414.5
"IMEG","Big.Salmon",2026,0,0,1105.75
"IMEG","Big.Salmon",2027,490,0,1890.25
"IMEG","Big.Salmon",2028,0,0,1363.5
"IMEG","Big.Salmon",2029,0,0,1448
"IMEG","Big.Salmon",2030,495.5,0,2029.5
"IMEG","Big.Salmon",2031,469,0,1951
"IMEG","Big.Salmon",2032,873,0,2641.75
"IMEG","Big.Salmon",2033,814,0,2628.5
"IMEG","Big.Salmon",2034,870.5,0,2731
"IMEG","Big.Salmon",2035,563,0,2400.25
"IMEG","Big.Salmon",2036,661.5,0,2654
"IMEG","Big.Salmon",2037,876.5,0,2551.25
"IMEG","Big.Salmon",2038,819,0,2628.25
"IMEG","Big.Salmon",2039,800,0,2633.75
"IMEG","Big.Salmon",2040,629.5,0,2642.75
"IMEG","Big.Salmon",2041,767,0,2722.25
"IMEG","Big.Salmon",2042,775.5,0,2739.25
"IMEG","Big.Salmon",2043,800,0,2726.75
"IMEG","Big.Salmon",2044,938,0,2774.75
"IMEG","Big.Salmon",2045,991,0,3043.25
"IMEG","Big.Salmon",2046,794.5,0,2913.5
"IMEG","Big.Salmon",2047,699.5,0,2703.75
"IMEG","Big.Salmon",2048,761.5,0,2850
"IMEG","Big.Salmon",2049,768,0,2666.25
"IMEG","Big.Salmon",2050,618,0,2554.25
"IMEG","Big.Salmon",2051,724,0,2653.25
"IMEG","MiddleYukonR.andtribs.",2024,0,0,0
"IMEG","MiddleYukonR.andtribs.",2025,0,0,1449
"IMEG","MiddleYukonR.andtribs.",2026,0,0,4539.75
"IMEG","MiddleYukonR.andtribs.",2027,1960.5,0,6850.25
"IMEG","MiddleYukonR.andtribs.",2028,0,0,4029.5
"IMEG","MiddleYukonR.andtribs.",2029,0,0,4317.75
"IMEG","MiddleYukonR.andtribs.",2030,1658.5,0,7609.5
"IMEG","MiddleYukonR.andtribs.",2031,1848.5,0,7956.25
"IMEG","MiddleYukonR.andtribs.",2032,3573.5,0,9519.5
"IMEG","MiddleYukonR.andtribs.",2033,2945,0,9490.5
"IMEG","MiddleYukonR.andtribs.",2034,2693,0,8911.5
"IMEG","MiddleYukonR.andtribs.",2035,1974,0,8784
"IMEG","MiddleYukonR.andtribs.",2036,2799.5,0,10140
"IMEG","MiddleYukonR.andtribs.",2037,3143.5,0,9339.75
"IMEG","MiddleYukonR.andtribs.",2038,3225,0,9195.5
"IMEG","MiddleYukonR.andtribs.",2039,3013.5,0,9294
"IMEG","MiddleYukonR.andtribs.",2040,2372,0,9266.25
"IMEG","MiddleYukonR.andtribs.",2041,2649,0,9547.25
"IMEG","MiddleYukonR.andtribs.",2042,3122.5,0,10010.75
"IMEG","MiddleYukonR.andtribs.",2043,3009,0,9899.5
"IMEG","MiddleYukonR.andtribs.",2044,3381,0,9719.25
"IMEG","MiddleYukonR.andtribs.",2045,3807.5,0,10080.5
"IMEG","MiddleYukonR.andtribs.",2046,2829,0,10167
"IMEG","MiddleYukonR.andtribs.",2047,2469.5,0,9632.75
"IMEG","MiddleYukonR.andtribs.",2048,2860.5,0,9692.25
"IMEG","MiddleYukonR.andtribs.",2049,2994,0,9569.75
"IMEG","MiddleYukonR.andtribs.",2050,2369.5,0,9366.75
"IMEG","MiddleYukonR.andtribs.",2051,2669.5,0,9287.75
"IMEG","Nordenskiold",2024,0,0,0
"IMEG","Nordenskiold",2025,0,0,300.5
"IMEG","Nordenskiold",2026,0,0,772
"IMEG","Nordenskiold",2027,257,0,1035.5
"IMEG","Nordenskiold",2028,0,0,709
"IMEG","Nordenskiold",2029,0,0,934.25
"IMEG","Nordenskiold",2030,264.5,0,1356.25
"IMEG","Nordenskiold",2031,243.5,0,1266.5
"IMEG","Nordenskiold",2032,518.5,0,1454.25
"IMEG","Nordenskiold",2033,419.5,0,1472.25
"IMEG","Nordenskiold",2034,404,0,1421
"IMEG","Nordenskiold",2035,285.5,0,1344
"IMEG","Nordenskiold",2036,402.5,0,1412.75
"IMEG","Nordenskiold",2037,386.5,0,1395.25
"IMEG","Nordenskiold",2038,408.5,0,1395
"IMEG","Nordenskiold",2039,363.5,0,1447.25
"IMEG","Nordenskiold",2040,298.5,0,1346.5
"IMEG","Nordenskiold",2041,363,0,1363.5
"IMEG","Nordenskiold",2042,366.5,0,1442.75
"IMEG","Nordenskiold",2043,375.5,0,1487.25
"IMEG","Nordenskiold",2044,432.5,0,1425.25
"IMEG","Nordenskiold",2045,507.5,0,1482.25
"IMEG","Nordenskiold",2046,413,0,1430.5
"IMEG","Nordenskiold",2047,343,0,1401.5
"IMEG","Nordenskiold",2048,392,0,1485.25
"IMEG","Nordenskiold",2049,357,0,1361.25
"IMEG","Nordenskiold",2050,316,0,1380.5
"IMEG","Nordenskiold",2051,325,0,1322
"IMEG","NorthernYukonR.andtribs.",2024,0,0,0
"IMEG","NorthernYukonR.andtribs.",2025,0,0,560.75
"IMEG","NorthernYukonR.andtribs.",2026,0,0,1496.25
"IMEG","NorthernYukonR.andtribs.",2027,503.5,0,1706.5
"IMEG","NorthernYukonR.andtribs.",2028,0,0,1061.25
"IMEG","NorthernYukonR.andtribs.",2029,0,0,1384.5
"IMEG","NorthernYukonR.andtribs.",2030,474,0,2098.75
"IMEG","NorthernYukonR.andtribs.",2031,496,0,2116.5
"IMEG","NorthernYukonR.andtribs.",2032,856,0,2267.5
"IMEG","NorthernYukonR.andtribs.",2033,652,0,2107.25
"IMEG","NorthernYukonR.andtribs.",2034,605,0,2040
"IMEG","NorthernYukonR.andtribs.",2035,472.5,0,2045.75
"IMEG","NorthernYukonR.andtribs.",2036,607,0,2553.5
"IMEG","NorthernYukonR.andtribs.",2037,715,0,2230.25
"IMEG","NorthernYukonR.andtribs.",2038,601.5,0,2250
"IMEG","NorthernYukonR.andtribs.",2039,580.5,0,2086
"IMEG","NorthernYukonR.andtribs.",2040,451.5,0,2045
"IMEG","NorthernYukonR.andtribs.",2041,582.5,0,2175.25
"IMEG","NorthernYukonR.andtribs.",2042,607.5,0,2253.5
"IMEG","NorthernYukonR.andtribs.",2043,579.5,0,2225.25
"IMEG","NorthernYukonR.andtribs.",2044,675,0,2256.5
"IMEG","NorthernYukonR.andtribs.",2045,743,0,2245.25
"IMEG","NorthernYukonR.andtribs.",2046,584,0,2296.75
"IMEG","NorthernYukonR.andtribs.",2047,432,0,2173.75
"IMEG","NorthernYukonR.andtribs.",2048,530,0,2148.5
"IMEG","NorthernYukonR.andtribs.",2049,524.5,0,2052.5
"IMEG","NorthernYukonR.andtribs.",2050,425,0,2051.25
"IMEG","NorthernYukonR.andtribs.",2051,459.5,0,2197.75
"IMEG","Pelly",2024,0,0,0
"IMEG","Pelly",2025,0,0,500.5
"IMEG","Pelly",2026,0,0,1528
"IMEG","Pelly",2027,658,0,2251.5
"IMEG","Pelly",2028,0,0,1262.75
"IMEG","Pelly",2029,0,0,1400.5
"IMEG","Pelly",2030,509.5,0,2019
"IMEG","Pelly",2031,554,0,2419.25
"IMEG","Pelly",2032,1173,0,3231.25
"IMEG","Pelly",2033,918,0,3163
"IMEG","Pelly",2034,908,0,2852.75
"IMEG","Pelly",2035,622,0,2732.25
"IMEG","Pelly",2036,836,0,3091
"IMEG","Pelly",2037,940,0,3327.5
"IMEG","Pelly",2038,1010,0,3350
"IMEG","Pelly",2039,958.5,0,3275
"IMEG","Pelly",2040,719,0,3091.25
"IMEG","Pelly",2041,868,0,3353.25
"IMEG","Pelly",2042,916,0,3393.75
"IMEG","Pelly",2043,1087.5,0,3544
"IMEG","Pelly",2044,1195.5,0,3534.25
"IMEG","Pelly",2045,1343,0,3586.75
"IMEG","Pelly",2046,1035,0,3527.25
"IMEG","Pelly",2047,904,0,3665.75
"IMEG","Pelly",2048,1031.5,0,3731.25
"IMEG","Pelly",2049,1009,0,3585.75
"IMEG","Pelly",2050,781,0,3490.5
"IMEG","Pelly",2051,928,0,3428.25
"IMEG","Stewart",2024,0,0,0
"IMEG","Stewart",2025,0,0,421
"IMEG","Stewart",2026,0,0,994.25
"IMEG","Stewart",2027,320,0,1208
"IMEG","Stewart",2028,0,0,625.5
"IMEG","Stewart",2029,0,0,1004.25
"IMEG","Stewart",2030,371,0,1722
"IMEG","Stewart",2031,331,0,1632
"IMEG","Stewart",2032,641.5,0,1788
"IMEG","Stewart",2033,485,0,1683
"IMEG","Stewart",2034,498,0,1615.25
"IMEG","Stewart",2035,359.5,0,1606
"IMEG","Stewart",2036,476.5,0,1891
"IMEG","Stewart",2037,483,0,1701
"IMEG","Stewart",2038,477.5,0,1708.25
"IMEG","Stewart",2039,473.5,0,1731
"IMEG","Stewart",2040,344.5,0,1624
"IMEG","Stewart",2041,491.5,0,1653
"IMEG","Stewart",2042,429.5,0,1839.25
"IMEG","Stewart",2043,465.5,0,1636
"IMEG","Stewart",2044,503.5,0,1761.5
"IMEG","Stewart",2045,590.5,0,1782.75
"IMEG","Stewart",2046,493.5,0,1758.75
"IMEG","Stewart",2047,418,0,1723
"IMEG","Stewart",2048,457.5,0,1849
"IMEG","Stewart",2049,444,0,1698
"IMEG","Stewart",2050,355.5,0,1656.75
"IMEG","Stewart",2051,386.5,0,1581.75
"IMEG","UpperYukonR.",2024,0,0,0
"IMEG","UpperYukonR.",2025,0,0,467.25
"IMEG","UpperYukonR.",2026,0,0,1322.5
"IMEG","UpperYukonR.",2027,498.5,0,1919.5
"IMEG","UpperYukonR.",2028,0,0,809
"IMEG","UpperYukonR.",2029,0,0,1000.5
"IMEG","UpperYukonR.",2030,460,0,2019.25
"IMEG","UpperYukonR.",2031,444.5,0,2132
"IMEG","UpperYukonR.",2032,824.5,0,2663.25
"IMEG","UpperYukonR.",2033,690,0,2229.5
"IMEG","UpperYukonR.",2034,574.5,0,2163
"IMEG","UpperYukonR.",2035,439.5,0,2056.25
"IMEG","UpperYukonR.",2036,721.5,0,2515.25
"IMEG","UpperYukonR.",2037,770.5,0,2508.5
"IMEG","UpperYukonR.",2038,696.5,0,2488.5
"IMEG","UpperYukonR.",2039,634,0,2340.75
"IMEG","UpperYukonR.",2040,506,0,2170
"IMEG","UpperYukonR.",2041,620,0,2370.75
"IMEG","UpperYukonR.",2042,651.5,0,2502.25
"IMEG","UpperYukonR.",2043,691.5,0,2469.25
"IMEG","UpperYukonR.",2044,697.5,0,2382
"IMEG","UpperYukonR.",2045,772,0,2460
"IMEG","UpperYukonR.",2046,610.5,0,2458.25
"IMEG","UpperYukonR.",2047,548.5,0,2460.5
"IMEG","UpperYukonR.",2048,681,0,2502.25
"IMEG","UpperYukonR.",2049,681,0,2302.75
"IMEG","UpperYukonR.",2050,520.5,0,2324
"IMEG","UpperYukonR.",2051,581.5,0,2333.25
"IMEG","Whiteandtribs.",2024,0,0,0
"IMEG","Whiteandtribs.",2025,0,0,316.75
"IMEG","Whiteandtribs.",2026,0,0,1118.25
"IMEG","Whiteandtribs.",2027,485.5,0,1795.25
"IMEG","Whiteandtribs.",2028,0,0,1098.75
"IMEG","Whiteandtribs.",2029,0,0,963
"IMEG","Whiteandtribs.",2030,336.5,0,1352.25
"IMEG","Whiteandtribs.",2031,374,0,1486.75
"IMEG","Whiteandtribs.",2032,736,0,1907
"IMEG","Whiteandtribs.",2033,611.5,0,1879
"IMEG","Whiteandtribs.",2034,561,0,1851.25
"IMEG","Whiteandtribs.",2035,360,0,1590
"IMEG","Whiteandtribs.",2036,561.5,0,1726
"IMEG","Whiteandtribs.",2037,533.5,0,1713.5
"IMEG","Whiteandtribs.",2038,613.5,0,1800.5
"IMEG","Whiteandtribs.",2039,580,0,1824
"IMEG","Whiteandtribs.",2040,434.5,0,1683.5
"IMEG","Whiteandtribs.",2041,508,0,1686
"IMEG","Whiteandtribs.",2042,547.5,0,1712.25
"IMEG","Whiteandtribs.",2043,589,0,1870.75
"IMEG","Whiteandtribs.",2044,621,0,1795.5
"IMEG","Whiteandtribs.",2045,683.5,0,1871.75
"IMEG","Whiteandtribs.",2046,521,0,1924
"IMEG","Whiteandtribs.",2047,474.5,0,1680.25
"IMEG","Whiteandtribs.",2048,591,0,1731
"IMEG","Whiteandtribs.",2049,532,0,1747.5
"IMEG","Whiteandtribs.",2050,438.5,0,1743.75
"IMEG","Whiteandtribs.",2051,465,0,1703.75
"IMEG","YukonR.Teslinheadwaters",2024,0,0,0
"IMEG","YukonR.Teslinheadwaters",2025,0,0,872
"IMEG","YukonR.Teslinheadwaters",2026,0,0,2011
"IMEG","YukonR.Teslinheadwaters",2027,630.5,0,2416.5
"IMEG","YukonR.Teslinheadwaters",2028,0,0,1786.5
"IMEG","YukonR.Teslinheadwaters",2029,0,0,2841.25
"IMEG","YukonR.Teslinheadwaters",2030,925,0,3978.75
"IMEG","YukonR.Teslinheadwaters",2031,888,0,3691.25
"IMEG","YukonR.Teslinheadwaters",2032,1551,0,4081.25
"IMEG","YukonR.Teslinheadwaters",2033,1208,0,3998.5
"IMEG","YukonR.Teslinheadwaters",2034,1134.5,0,3928.25
"IMEG","YukonR.Teslinheadwaters",2035,791.5,0,3461.75
"IMEG","YukonR.Teslinheadwaters",2036,1189.5,0,3823
"IMEG","YukonR.Teslinheadwaters",2037,1196,0,3769.75
"IMEG","YukonR.Teslinheadwaters",2038,1120,0,3895.75
"IMEG","YukonR.Teslinheadwaters",2039,1200,0,3719
"IMEG","YukonR.Teslinheadwaters",2040,910,0,3851
"IMEG","YukonR.Teslinheadwaters",2041,1050,0,3867.25
"IMEG","YukonR.Teslinheadwaters",2042,1165,0,3848
"IMEG","YukonR.Teslinheadwaters",2043,1226,0,4115.75
"IMEG","YukonR.Teslinheadwaters",2044,1349,0,3897.25
"IMEG","YukonR.Teslinheadwaters",2045,1581.5,0,4216
"IMEG","YukonR.Teslinheadwaters",2046,1194.5,0,4053.25
"IMEG","YukonR.Teslinheadwaters",2047,1074.5,0,4060.5
"IMEG","YukonR.Teslinheadwaters",2048,1248,0,4095
"IMEG","YukonR.Teslinheadwaters",2049,1230,0,3726.25
"IMEG","YukonR.Teslinheadwaters",2050,943.5,0,3708.5
"IMEG","YukonR.Teslinheadwaters",2051,1084.5,0,4087.5
"IMEG.cap","Big.Salmon",2024,0,0,0
"IMEG.cap","Big.Salmon",2025,0,0,387.75
"IMEG.cap","Big.Salmon",2026,0,0,834.25
"IMEG.cap","Big.Salmon",2027,207.5,0,1411
"IMEG.cap","Big.Salmon",2028,0,0,1300.25
"IMEG.cap","Big.Salmon",2029,0,0,1278
"IMEG.cap","Big.Salmon",2030,411.5,0,1475.75
"IMEG.cap","Big.Salmon",2031,686,0,1673.25
"IMEG.cap","Big.Salmon",2032,858.5,0,2026.5
"IMEG.cap","Big.Salmon",2033,1019.5,0,2086
"IMEG.cap","Big.Salmon",2034,829,0,2190.75
"IMEG.cap","Big.Salmon",2035,921,0,2013
"IMEG.cap","Big.Salmon",2036,897,0,2068.75
"IMEG.cap","Big.Salmon",2037,1115.5,0,2235.75
"IMEG.cap","Big.Salmon",2038,1016,0,2268.25
"IMEG.cap","Big.Salmon",2039,1378.5,0,2371.75
"IMEG.cap","Big.Salmon",2040,1050.5,0,2340.25
"IMEG.cap","Big.Salmon",2041,1044,0,2319.75
"IMEG.cap","Big.Salmon",2042,1162.5,0,2465.5
"IMEG.cap","Big.Salmon",2043,1240.5,0,2404.25
"IMEG.cap","Big.Salmon",2044,1290.5,0,2439.75
"IMEG.cap","Big.Salmon",2045,1162.5,0,2378.25
"IMEG.cap","Big.Salmon",2046,1231,0,2408.5
"IMEG.cap","Big.Salmon",2047,1143.5,0,2441
"IMEG.cap","Big.Salmon",2048,1261,0,2470
"IMEG.cap","Big.Salmon",2049,1327.5,0,2431
"IMEG.cap","Big.Salmon",2050,1198.5,0,2414.25
"IMEG.cap","Big.Salmon",2051,1280.5,0,2468.75
"IMEG.cap","MiddleYukonR.andtribs.",2024,0,0,0
"IMEG.cap","MiddleYukonR.andtribs.",2025,0,0,1467
"IMEG.cap","MiddleYukonR.andtribs.",2026,0,0,3392.75
"IMEG.cap","MiddleYukonR.andtribs.",2027,620,0,5124.75
"IMEG.cap","MiddleYukonR.andtribs.",2028,0,0,3497.5
"IMEG.cap","MiddleYukonR.andtribs.",2029,0,0,3677.25
"IMEG.cap","MiddleYukonR.andtribs.",2030,1608.5,0,5710
"IMEG.cap","MiddleYukonR.andtribs.",2031,2798,0,6572.75
"IMEG.cap","MiddleYukonR.andtribs.",2032,3467,0,7413.25
"IMEG.cap","MiddleYukonR.andtribs.",2033,3751.5,0,7102.75
"IMEG.cap","MiddleYukonR.andtribs.",2034,2927.5,0,7558.25
"IMEG.cap","MiddleYukonR.andtribs.",2035,3125,0,7161.75
"IMEG.cap","MiddleYukonR.andtribs.",2036,3562,0,7182.25
"IMEG.cap","MiddleYukonR.andtribs.",2037,3838.5,0,7686
"IMEG.cap","MiddleYukonR.andtribs.",2038,3545,0,7705.25
"IMEG.cap","MiddleYukonR.andtribs.",2039,4819.5,0,7765
"IMEG.cap","MiddleYukonR.andtribs.",2040,3746,0,7416.25
"IMEG.cap","MiddleYukonR.andtribs.",2041,3651,0,7368.25
"IMEG.cap","MiddleYukonR.andtribs.",2042,4270,0,7841
"IMEG.cap","MiddleYukonR.andtribs.",2043,4479,0,7527.75
"IMEG.cap","MiddleYukonR.andtribs.",2044,4392,0,7645.25
"IMEG.cap","MiddleYukonR.andtribs.",2045,4015,0,7947.5
"IMEG.cap","MiddleYukonR.andtribs.",2046,4228.5,0,7807.5
"IMEG.cap","MiddleYukonR.andtribs.",2047,3951,0,7775.5
"IMEG.cap","MiddleYukonR.andtribs.",2048,4312.5,0,8175.25
"IMEG.cap","MiddleYukonR.andtribs.",2049,4287,0,8009
"IMEG.cap","MiddleYukonR.andtribs.",2050,3823,0,7966.75
"IMEG.cap","MiddleYukonR.andtribs.",2051,4300,0,7797.5
"IMEG.cap","Nordenskiold",2024,0,0,0
"IMEG.cap","Nordenskiold",2025,0,0,332.25
"IMEG.cap","Nordenskiold",2026,0,0,616.75
"IMEG.cap","Nordenskiold",2027,107.5,0,745.25
"IMEG.cap","Nordenskiold",2028,0,0,616.25
"IMEG.cap","Nordenskiold",2029,0,0,791.5
"IMEG.cap","Nordenskiold",2030,261.5,0,969
"IMEG.cap","Nordenskiold",2031,387.5,0,1026.25
"IMEG.cap","Nordenskiold",2032,463,0,1156.25
"IMEG.cap","Nordenskiold",2033,434,0,1123.25
"IMEG.cap","Nordenskiold",2034,392.5,0,1152.5
"IMEG.cap","Nordenskiold",2035,417.5,0,1099.25
"IMEG.cap","Nordenskiold",2036,399.5,0,1095
"IMEG.cap","Nordenskiold",2037,479,0,1123
"IMEG.cap","Nordenskiold",2038,399,0,1152.25
"IMEG.cap","Nordenskiold",2039,575,0,1150.25
"IMEG.cap","Nordenskiold",2040,503,0,1119.75
"IMEG.cap","Nordenskiold",2041,492.5,0,1108
"IMEG.cap","Nordenskiold",2042,520.5,0,1167.75
"IMEG.cap","Nordenskiold",2043,537.5,0,1160.75
"IMEG.cap","Nordenskiold",2044,571.5,0,1186.5
"IMEG.cap","Nordenskiold",2045,460,0,1190.75
"IMEG.cap","Nordenskiold",2046,520,0,1231.5
"IMEG.cap","Nordenskiold",2047,485.5,0,1171.25
"IMEG.cap","Nordenskiold",2048,497,0,1176.25
"IMEG.cap","Nordenskiold",2049,529.5,0,1160.5
"IMEG.cap","Nordenskiold",2050,484,0,1134.25
"IMEG.cap","Nordenskiold",2051,574.5,0,1171.25
"IMEG.cap","NorthernYukonR.andtribs.",2024,0,0,0
"IMEG.cap","NorthernYukonR.andtribs.",2025,0,0,597.75
"IMEG.cap","NorthernYukonR.andtribs.",2026,0,0,1270
"IMEG.cap","NorthernYukonR.andtribs.",2027,189,0,1362
"IMEG.cap","NorthernYukonR.andtribs.",2028,0,0,903.75
"IMEG.cap","NorthernYukonR.andtribs.",2029,0,0,1165.25
"IMEG.cap","NorthernYukonR.andtribs.",2030,447.5,0,1597.5
"IMEG.cap","NorthernYukonR.andtribs.",2031,723.5,0,1772
"IMEG.cap","NorthernYukonR.andtribs.",2032,815.5,0,1838.25
"IMEG.cap","NorthernYukonR.andtribs.",2033,757,0,1766.5
"IMEG.cap","NorthernYukonR.andtribs.",2034,640.5,0,1690.5
"IMEG.cap","NorthernYukonR.andtribs.",2035,767.5,0,1796.25
"IMEG.cap","NorthernYukonR.andtribs.",2036,770.5,0,1933
"IMEG.cap","NorthernYukonR.andtribs.",2037,850.5,0,2032
"IMEG.cap","NorthernYukonR.andtribs.",2038,830,0,1954.25
"IMEG.cap","NorthernYukonR.andtribs.",2039,955.5,0,2045
"IMEG.cap","NorthernYukonR.andtribs.",2040,761.5,0,1968.25
"IMEG.cap","NorthernYukonR.andtribs.",2041,823.5,0,1902
"IMEG.cap","NorthernYukonR.andtribs.",2042,867.5,0,2174.75
"IMEG.cap","NorthernYukonR.andtribs.",2043,887,0,2154.75
"IMEG.cap","NorthernYukonR.andtribs.",2044,988,0,2152.25
"IMEG.cap","NorthernYukonR.andtribs.",2045,767,0,2075.75
"IMEG.cap","NorthernYukonR.andtribs.",2046,916,0,2073.25
"IMEG.cap","NorthernYukonR.andtribs.",2047,836.5,0,2066.25
"IMEG.cap","NorthernYukonR.andtribs.",2048,929.5,0,2150.25
"IMEG.cap","NorthernYukonR.andtribs.",2049,1003,0,2168.25
"IMEG.cap","NorthernYukonR.andtribs.",2050,845.5,0,2161.25
"IMEG.cap","NorthernYukonR.andtribs.",2051,908.5,0,2154
"IMEG.cap","Pelly",2024,0,0,0
"IMEG.cap","Pelly",2025,0,0,464.5
"IMEG.cap","Pelly",2026,0,0,1250.75
"IMEG.cap","Pelly",2027,231.5,0,1731.5
"IMEG.cap","Pelly",2028,0,0,1108.75
"IMEG.cap","Pelly",2029,0,0,1265
"IMEG.cap","Pelly",2030,416,0,1648.25
"IMEG.cap","Pelly",2031,881,0,2075.75
"IMEG.cap","Pelly",2032,1161.5,0,2497.5
"IMEG.cap","Pelly",2033,1195.5,0,2518.5
"IMEG.cap","Pelly",2034,983.5,0,2389.25
"IMEG.cap","Pelly",2035,1050.5,0,2364
"IMEG.cap","Pelly",2036,1121.5,0,2532.5
"IMEG.cap","Pelly",2037,1328,0,2945
"IMEG.cap","Pelly",2038,1400,0,2992
"IMEG.cap","Pelly",2039,1614.5,0,3147
"IMEG.cap","Pelly",2040,1336,0,2936.25
"IMEG.cap","Pelly",2041,1417.5,0,2948.5
"IMEG.cap","Pelly",2042,1450.5,0,3202.5
"IMEG.cap","Pelly",2043,1683.5,0,3248.75
"IMEG.cap","Pelly",2044,1711,0,3501.75
"IMEG.cap","Pelly",2045,1555,0,3229
"IMEG.cap","Pelly",2046,1621.5,0,3248.75
"IMEG.cap","Pelly",2047,1648,0,3295
"IMEG.cap","Pelly",2048,1738.5,0,3377.5
"IMEG.cap","Pelly",2049,1674.5,0,3372.5
"IMEG.cap","Pelly",2050,1577,0,3398
"IMEG.cap","Pelly",2051,1908,0,3366.25
"IMEG.cap","Stewart",2024,0,0,0
"IMEG.cap","Stewart",2025,0,0,377.5
"IMEG.cap","Stewart",2026,0,0,770.25
"IMEG.cap","Stewart",2027,113.5,0,856
"IMEG.cap","Stewart",2028,0,0,554
"IMEG.cap","Stewart",2029,0,0,865.75
"IMEG.cap","Stewart",2030,353,0,1319.25
"IMEG.cap","Stewart",2031,541,0,1382.75
"IMEG.cap","Stewart",2032,566.5,0,1432.5
"IMEG.cap","Stewart",2033,534.5,0,1342
"IMEG.cap","Stewart",2034,446,0,1299.75
"IMEG.cap","Stewart",2035,481.5,0,1358
"IMEG.cap","Stewart",2036,583.5,0,1369.25
"IMEG.cap","Stewart",2037,607,0,1383.25
"IMEG.cap","Stewart",2038,569.5,0,1363.5
"IMEG.cap","Stewart",2039,696,0,1432.25
"IMEG.cap","Stewart",2040,537,0,1380.25
"IMEG.cap","Stewart",2041,608.5,0,1399
"IMEG.cap","Stewart",2042,618,0,1494
"IMEG.cap","Stewart",2043,674.5,0,1531.75
"IMEG.cap","Stewart",2044,751.5,0,1515.5
"IMEG.cap","Stewart",2045,600,0,1507
"IMEG.cap","Stewart",2046,688.5,0,1467
"IMEG.cap","Stewart",2047,599.5,0,1474
"IMEG.cap","Stewart",2048,665.5,0,1487.25
"IMEG.cap","Stewart",2049,688,0,1454.5
"IMEG.cap","Stewart",2050,631.5,0,1450.25
"IMEG.cap","Stewart",2051,728,0,1461.5
"IMEG.cap","UpperYukonR.",2024,0,0,0
"IMEG.cap","UpperYukonR.",2025,0,0,467.5
"IMEG.cap","UpperYukonR.",2026,0,0,1001.25
"IMEG.cap","UpperYukonR.",2027,172.5,0,1363.5
"IMEG.cap","UpperYukonR.",2028,0,0,716
"IMEG.cap","UpperYukonR.",2029,0,0,925
"IMEG.cap","UpperYukonR.",2030,430,0,1570.75
"IMEG.cap","UpperYukonR.",2031,653,0,1765
"IMEG.cap","UpperYukonR.",2032,749.5,0,1878.25
"IMEG.cap","UpperYukonR.",2033,782.5,0,1811.5
"IMEG.cap","UpperYukonR.",2034,606.5,0,1694.5
"IMEG.cap","UpperYukonR.",2035,696,0,1763.25
"IMEG.cap","UpperYukonR.",2036,818,0,1952.5
"IMEG.cap","UpperYukonR.",2037,851,0,2010.75
"IMEG.cap","UpperYukonR.",2038,778.5,0,2021.25
"IMEG.cap","UpperYukonR.",2039,988,0,2172.25
"IMEG.cap","UpperYukonR.",2040,806.5,0,1962.25
"IMEG.cap","UpperYukonR.",2041,822,0,1962.75
"IMEG.cap","UpperYukonR.",2042,910,0,2025.75
"IMEG.cap","UpperYukonR.",2043,886,0,2082.5
"IMEG.cap","UpperYukonR.",2044,1016,0,2141.25
"IMEG.cap","UpperYukonR.",2045,864,0,2048.25
"IMEG.cap","UpperYukonR.",2046,963,0,1993.5
"IMEG.cap","UpperYukonR.",2047,861.5,0,2036.5
"IMEG.cap","UpperYukonR.",2048,920,0,2124.5
"IMEG.cap","UpperYukonR.",2049,959.5,0,2212.75
"IMEG.cap","UpperYukonR.",2050,847,0,2115.75
"IMEG.cap","UpperYukonR.",2051,1006,0,2069.25
"IMEG.cap","Whiteandtribs.",2024,0,0,0
"IMEG.cap","Whiteandtribs.",2025,0,0,327.75
"IMEG.cap","Whiteandtribs.",2026,0,0,852.5
"IMEG.cap","Whiteandtribs.",2027,186,0,1267.75
"IMEG.cap","Whiteandtribs.",2028,0,0,961.25
"IMEG.cap","Whiteandtribs.",2029,0,0,840.25
"IMEG.cap","Whiteandtribs.",2030,238,0,979.5
"IMEG.cap","Whiteandtribs.",2031,506,0,1174.5
"IMEG.cap","Whiteandtribs.",2032,673.5,0,1410
"IMEG.cap","Whiteandtribs.",2033,736,0,1504
"IMEG.cap","Whiteandtribs.",2034,601,0,1430.75
"IMEG.cap","Whiteandtribs.",2035,571.5,0,1377.25
"IMEG.cap","Whiteandtribs.",2036,586,0,1355.75
"IMEG.cap","Whiteandtribs.",2037,750.5,0,1486.5
"IMEG.cap","Whiteandtribs.",2038,703.5,0,1501.5
"IMEG.cap","Whiteandtribs.",2039,863.5,0,1572
"IMEG.cap","Whiteandtribs.",2040,751,0,1470.75
"IMEG.cap","Whiteandtribs.",2041,655.5,0,1431.25
"IMEG.cap","Whiteandtribs.",2042,725,0,1496.25
"IMEG.cap","Whiteandtribs.",2043,783.5,0,1516
"IMEG.cap","Whiteandtribs.",2044,864,0,1546.25
"IMEG.cap","Whiteandtribs.",2045,759.5,0,1530.25
"IMEG.cap","Whiteandtribs.",2046,787.5,0,1516.25
"IMEG.cap","Whiteandtribs.",2047,797.5,0,1487.25
"IMEG.cap","Whiteandtribs.",2048,797,0,1521.25
"IMEG.cap","Whiteandtribs.",2049,866,0,1561.75
