"HCR","CU","year","S.50","S.25","S.75"
"alt.rebuilding","Big.Salmon",2024,1902.5,1845,1963
"alt.rebuilding","Big.Salmon",2025,2051.5,1676.5,2512.25
"alt.rebuilding","Big.Salmon",2026,2040,1493,2901.5
"alt.rebuilding","Big.Salmon",2027,2504.5,1614.75,3916.5
"alt.rebuilding","Big.Salmon",2028,2917,1734.5,4786.75
"alt.rebuilding","Big.Salmon",2029,3025.5,1665.75,5214.25
"alt.rebuilding","Big.Salmon",2030,3306.5,1754.75,5595.25
"alt.rebuilding","Big.Salmon",2031,3483,1802,6469
"alt.rebuilding","Big.Salmon",2032,3600,1904.75,7674
"alt.rebuilding","Big.Salmon",2033,4139.5,1978.25,8211.75
"alt.rebuilding","Big.Salmon",2034,4249,1994.75,8687.5
"alt.rebuilding","Big.Salmon",2035,4449,2019,9583.75
"alt.rebuilding","Big.Salmon",2036,4685.5,1965.75,10181
"alt.rebuilding","Big.Salmon",2037,4636.5,2066.25,10080.5
"alt.rebuilding","Big.Salmon",2038,4635.5,2039,9984.75
"alt.rebuilding","Big.Salmon",2039,4694.5,2116.25,10066.75
"alt.rebuilding","Big.Salmon",2040,5023.5,2218,10095.25
"alt.rebuilding","Big.Salmon",2041,4953.5,2153.5,10034.75
"alt.rebuilding","Big.Salmon",2042,5069,2151.75,10242.5
"alt.rebuilding","Big.Salmon",2043,4655,2213,10075
"alt.rebuilding","Big.Salmon",2044,4956,2148.75,10070.5
"alt.rebuilding","Big.Salmon",2045,5090.5,2206.75,10499.5
"alt.rebuilding","Big.Salmon",2046,5409.5,2090.25,11218.5
"alt.rebuilding","Big.Salmon",2047,5469,2175.75,10817
"alt.rebuilding","Big.Salmon",2048,5124.5,2231.75,10840.25
"alt.rebuilding","Big.Salmon",2049,4937.5,2117.75,10221.25
"alt.rebuilding","Big.Salmon",2050,4611.5,1987,10351.25
"alt.rebuilding","Big.Salmon",2051,4879,1967.25,9917.5
"alt.rebuilding","MiddleYukonR.andtribs.",2024,6355.5,6069.75,6642.25
"alt.rebuilding","MiddleYukonR.andtribs.",2025,7199.5,5722.25,9329.25
"alt.rebuilding","MiddleYukonR.andtribs.",2026,8414,5720,11717
"alt.rebuilding","MiddleYukonR.andtribs.",2027,8108,5218,12961.25
"alt.rebuilding","MiddleYukonR.andtribs.",2028,7021,4146,11905
"alt.rebuilding","MiddleYukonR.andtribs.",2029,7374,4220,13026.75
"alt.rebuilding","MiddleYukonR.andtribs.",2030,10328.5,5813,18357.5
"alt.rebuilding","MiddleYukonR.andtribs.",2031,11618.5,6240.75,20706.25
"alt.rebuilding","MiddleYukonR.andtribs.",2032,11657,6375.75,20904.5
"alt.rebuilding","MiddleYukonR.andtribs.",2033,11372.5,5983.5,20014.75
"alt.rebuilding","MiddleYukonR.andtribs.",2034,11046,5607,20373.5
"alt.rebuilding","MiddleYukonR.andtribs.",2035,11307.5,5423.75,20949.25
"alt.rebuilding","MiddleYukonR.andtribs.",2036,11936,5763.75,21487.25
"alt.rebuilding","MiddleYukonR.andtribs.",2037,11712,5617.5,22619.5
"alt.rebuilding","MiddleYukonR.andtribs.",2038,11547,5791.25,21482.75
"alt.rebuilding","MiddleYukonR.andtribs.",2039,11597.5,5707.5,21082.75
"alt.rebuilding","MiddleYukonR.andtribs.",2040,11321.5,5709.25,23541.75
"alt.rebuilding","MiddleYukonR.andtribs.",2041,11656,5582.75,24126.5
"alt.rebuilding","MiddleYukonR.andtribs.",2042,11665,5517.25,20790
"alt.rebuilding","MiddleYukonR.andtribs.",2043,11933,5826.5,20752.5
"alt.rebuilding","MiddleYukonR.andtribs.",2044,11458,5819.25,21882.5
"alt.rebuilding","MiddleYukonR.andtribs.",2045,11525,5683.25,22635.75
"alt.rebuilding","MiddleYukonR.andtribs.",2046,12176,5709.25,23034.5
"alt.rebuilding","MiddleYukonR.andtribs.",2047,12203.5,5901,22034.75
"alt.rebuilding","MiddleYukonR.andtribs.",2048,11944,5843.75,22624.5
"alt.rebuilding","MiddleYukonR.andtribs.",2049,11324.5,5688.5,23022
"alt.rebuilding","MiddleYukonR.andtribs.",2050,11599.5,5631,22480.75
"alt.rebuilding","MiddleYukonR.andtribs.",2051,11614.5,5620.75,21789.25
"alt.rebuilding","Nordenskiold",2024,1427.5,1329.75,1524.25
"alt.rebuilding","Nordenskiold",2025,2054,1573,2694.25
"alt.rebuilding","Nordenskiold",2026,2342.5,1653.75,3459.25
"alt.rebuilding","Nordenskiold",2027,2363,1437,3584.75
"alt.rebuilding","Nordenskiold",2028,2355,1389.75,3998.75
"alt.rebuilding","Nordenskiold",2029,2813.5,1594,4888
"alt.rebuilding","Nordenskiold",2030,3024.5,1608.25,5152.75
"alt.rebuilding","Nordenskiold",2031,3032,1682.5,5319.5
"alt.rebuilding","Nordenskiold",2032,2979.5,1692.5,5164.5
"alt.rebuilding","Nordenskiold",2033,2842,1583.75,5114.5
"alt.rebuilding","Nordenskiold",2034,2682.5,1460,4762.25
"alt.rebuilding","Nordenskiold",2035,2558.5,1424.75,4635.25
"alt.rebuilding","Nordenskiold",2036,2658.5,1478,4381.75
"alt.rebuilding","Nordenskiold",2037,2506.5,1406.75,4645.75
"alt.rebuilding","Nordenskiold",2038,2569,1359.25,4351.75
"alt.rebuilding","Nordenskiold",2039,2484,1418.5,4431.5
"alt.rebuilding","Nordenskiold",2040,2554.5,1382,4651.5
"alt.rebuilding","Nordenskiold",2041,2638,1396.25,4700
"alt.rebuilding","Nordenskiold",2042,2713,1485.75,4748.75
"alt.rebuilding","Nordenskiold",2043,2800.5,1437.25,4593.5
"alt.rebuilding","Nordenskiold",2044,2723.5,1556.5,4857.75
"alt.rebuilding","Nordenskiold",2045,2629,1480,4804.5
"alt.rebuilding","Nordenskiold",2046,2695,1412.75,4853.75
"alt.rebuilding","Nordenskiold",2047,2619.5,1367.25,4563.25
"alt.rebuilding","Nordenskiold",2048,2506,1348.25,4450.5
"alt.rebuilding","Nordenskiold",2049,2510,1408.25,4509
"alt.rebuilding","Nordenskiold",2050,2497.5,1419.25,4481
"alt.rebuilding","Nordenskiold",2051,2472.5,1315.75,4583.5
"alt.rebuilding","NorthernYukonR.andtribs.",2024,2533,2242.5,2850.25
"alt.rebuilding","NorthernYukonR.andtribs.",2025,3288.5,2563.75,4325
"alt.rebuilding","NorthernYukonR.andtribs.",2026,3907.5,2625.75,5457.25
"alt.rebuilding","NorthernYukonR.andtribs.",2027,2900.5,1874.75,5119.25
"alt.rebuilding","NorthernYukonR.andtribs.",2028,2450,1288.75,5046.25
"alt.rebuilding","NorthernYukonR.andtribs.",2029,3229,1624.5,7539.5
"alt.rebuilding","NorthernYukonR.andtribs.",2030,4092.5,1891.25,9367.5
"alt.rebuilding","NorthernYukonR.andtribs.",2031,4823.5,2051.75,10771.75
"alt.rebuilding","NorthernYukonR.andtribs.",2032,4819.5,1879.5,12060
"alt.rebuilding","NorthernYukonR.andtribs.",2033,4216.5,1679.5,10348.25
"alt.rebuilding","NorthernYukonR.andtribs.",2034,4114,1400.5,12202.25
"alt.rebuilding","NorthernYukonR.andtribs.",2035,4955.5,1611.25,12903.75
"alt.rebuilding","NorthernYukonR.andtribs.",2036,5330.5,1899.25,14601.75
"alt.rebuilding","NorthernYukonR.andtribs.",2037,5558.5,1677.75,15193
"alt.rebuilding","NorthernYukonR.andtribs.",2038,5163,1619.25,14987.5
"alt.rebuilding","NorthernYukonR.andtribs.",2039,5185,1459,14402.5
"alt.rebuilding","NorthernYukonR.andtribs.",2040,5420.5,1586.25,15310.75
"alt.rebuilding","NorthernYukonR.andtribs.",2041,5958,1680.25,16036
"alt.rebuilding","NorthernYukonR.andtribs.",2042,6334,1638,15123
"alt.rebuilding","NorthernYukonR.andtribs.",2043,5528.5,1494.75,15495.75
"alt.rebuilding","NorthernYukonR.andtribs.",2044,5278.5,1608,15473.75
"alt.rebuilding","NorthernYukonR.andtribs.",2045,5054,1611,14648.25
"alt.rebuilding","NorthernYukonR.andtribs.",2046,5405,1571,15871.25
"alt.rebuilding","NorthernYukonR.andtribs.",2047,5595,1706.75,14771.25
"alt.rebuilding","NorthernYukonR.andtribs.",2048,5497,1718.75,17128
"alt.rebuilding","NorthernYukonR.andtribs.",2049,5302,1617.5,15380
"alt.rebuilding","NorthernYukonR.andtribs.",2050,5209,1420.5,14704.25
"alt.rebuilding","NorthernYukonR.andtribs.",2051,5419,1491.5,15454
"alt.rebuilding","Pelly",2024,1776.5,1638.75,1931
"alt.rebuilding","Pelly",2025,2335.5,1845.25,2904.5
"alt.rebuilding","Pelly",2026,2627.5,1810.5,3759
"alt.rebuilding","Pelly",2027,2434.5,1368.25,3905.25
"alt.rebuilding","Pelly",2028,1939,1083.25,3629.25
"alt.rebuilding","Pelly",2029,2273,1238.75,4578
"alt.rebuilding","Pelly",2030,2874.5,1350.5,5812
"alt.rebuilding","Pelly",2031,3371,1587,7158.5
"alt.rebuilding","Pelly",2032,3511,1552.25,8056.25
"alt.rebuilding","Pelly",2033,3573,1441.75,8459.25
"alt.rebuilding","Pelly",2034,3598,1312.25,9277.75
"alt.rebuilding","Pelly",2035,3881,1423.75,10501.5
"alt.rebuilding","Pelly",2036,4371,1618.5,11261.75
"alt.rebuilding","Pelly",2037,4704.5,1545.5,11582.75
"alt.rebuilding","Pelly",2038,4524,1407.5,12710.75
"alt.rebuilding","Pelly",2039,4636,1419.5,11691.5
"alt.rebuilding","Pelly",2040,5125.5,1488.25,12187.5
"alt.rebuilding","Pelly",2041,4898.5,1574.25,12616.75
"alt.rebuilding","Pelly",2042,4687.5,1685.25,13155.25
"alt.rebuilding","Pelly",2043,4679,1572,12601.25
"alt.rebuilding","Pelly",2044,4744,1652.25,12803.25
"alt.rebuilding","Pelly",2045,5041.5,1532.5,12649
"alt.rebuilding","Pelly",2046,4935.5,1667.75,13653.5
"alt.rebuilding","Pelly",2047,5257,1565.5,13215.25
"alt.rebuilding","Pelly",2048,5332.5,1646.5,13289.5
"alt.rebuilding","Pelly",2049,5126,1631.25,13119.75
"alt.rebuilding","Pelly",2050,4812,1642,13136
"alt.rebuilding","Pelly",2051,4788.5,1682,11789.5
"alt.rebuilding","Stewart",2024,2130.5,1809.5,2492.25
"alt.rebuilding","Stewart",2025,2441.5,1881.75,3150.25
"alt.rebuilding","Stewart",2026,2430,1706,3700.25
"alt.rebuilding","Stewart",2027,2110,1236,3645.25
"alt.rebuilding","Stewart",2028,1627,899.5,3034
"alt.rebuilding","Stewart",2029,2480,1282.5,4813
"alt.rebuilding","Stewart",2030,3528.5,1830.25,6624.75
"alt.rebuilding","Stewart",2031,3598.5,1848,7304
"alt.rebuilding","Stewart",2032,3492.5,1704,7507.75
"alt.rebuilding","Stewart",2033,3174.5,1464,6821.75
"alt.rebuilding","Stewart",2034,2879.5,1435.5,6671.25
"alt.rebuilding","Stewart",2035,3035,1444,6913
"alt.rebuilding","Stewart",2036,3335,1458,6331
"alt.rebuilding","Stewart",2037,3038.5,1366.75,6304.25
"alt.rebuilding","Stewart",2038,2981.5,1290.5,6506.75
"alt.rebuilding","Stewart",2039,3063.5,1353.25,6219.25
"alt.rebuilding","Stewart",2040,3116,1351.25,6531
"alt.rebuilding","Stewart",2041,3023,1349.75,6985.75
"alt.rebuilding","Stewart",2042,3135.5,1297.25,7118
"alt.rebuilding","Stewart",2043,3116,1363.5,6843
"alt.rebuilding","Stewart",2044,3026,1396.25,6580.25
"alt.rebuilding","Stewart",2045,3082,1436.75,6599.75
"alt.rebuilding","Stewart",2046,3252,1430.25,6794
"alt.rebuilding","Stewart",2047,3212,1285.5,6522.75
"alt.rebuilding","Stewart",2048,3086,1275,6410.75
"alt.rebuilding","Stewart",2049,3048,1355.75,6257.5
"alt.rebuilding","Stewart",2050,3134,1294,6143.75
"alt.rebuilding","Stewart",2051,3222.5,1296.5,6051.25
"alt.rebuilding","UpperYukonR.",2024,2229,2096.75,2406
"alt.rebuilding","UpperYukonR.",2025,2613.5,1986,3501.75
"alt.rebuilding","UpperYukonR.",2026,2980.5,1921.75,4978
"alt.rebuilding","UpperYukonR.",2027,2884.5,1648,5174
"alt.rebuilding","UpperYukonR.",2028,2142,1107.25,4031
"alt.rebuilding","UpperYukonR.",2029,2670.5,1304,5397
"alt.rebuilding","UpperYukonR.",2030,4093.5,1848.25,8582
"alt.rebuilding","UpperYukonR.",2031,4225,2137,9514.5
"alt.rebuilding","UpperYukonR.",2032,4224,2029.75,9939.25
"alt.rebuilding","UpperYukonR.",2033,4308,1913.5,9692.75
"alt.rebuilding","UpperYukonR.",2034,4356,1681.75,10403.25
"alt.rebuilding","UpperYukonR.",2035,4135,1729.75,10520.5
"alt.rebuilding","UpperYukonR.",2036,4155.5,1675.25,10094
"alt.rebuilding","UpperYukonR.",2037,3892.5,1434.75,9430.75
"alt.rebuilding","UpperYukonR.",2038,3969,1394,8775.5
"alt.rebuilding","UpperYukonR.",2039,3841.5,1410.5,8514.5
"alt.rebuilding","UpperYukonR.",2040,3768,1386.5,9395
"alt.rebuilding","UpperYukonR.",2041,3623,1404.75,9767.5
"alt.rebuilding","UpperYukonR.",2042,3488.5,1312.5,8571.25
"alt.rebuilding","UpperYukonR.",2043,3528,1324.25,8445.25
"alt.rebuilding","UpperYukonR.",2044,3615,1446,9459.5
"alt.rebuilding","UpperYukonR.",2045,4032.5,1499.5,9379
"alt.rebuilding","UpperYukonR.",2046,4206,1486,10163.5
"alt.rebuilding","UpperYukonR.",2047,4350.5,1389.75,10023
"alt.rebuilding","UpperYukonR.",2048,3985.5,1392.75,10344.75
"alt.rebuilding","UpperYukonR.",2049,3869.5,1454.5,9323
"alt.rebuilding","UpperYukonR.",2050,3789.5,1283.25,9370.75
"alt.rebuilding","UpperYukonR.",2051,3765,1258.75,9222.5
"alt.rebuilding","Whiteandtribs.",2024,1163.5,943,1517.5
"alt.rebuilding","Whiteandtribs.",2025,1599,1191,2101.25
"alt.rebuilding","Whiteandtribs.",2026,2116.5,1385.75,3058.5
"alt.rebuilding","Whiteandtribs.",2027,2595.5,1569.5,4498.5
"alt.rebuilding","Whiteandtribs.",2028,2600.5,1398.5,4702
"alt.rebuilding","Whiteandtribs.",2029,2244.5,1120.5,4410.25
"alt.rebuilding","Whiteandtribs.",2030,2419,1234.5,4881
"alt.rebuilding","Whiteandtribs.",2031,3063.5,1401.75,6383.75
"alt.rebuilding","Whiteandtribs.",2032,3346,1609.5,7786.25
"alt.rebuilding","Whiteandtribs.",2033,3493.5,1696.75,7852.5
"alt.rebuilding","Whiteandtribs.",2034,3722,1618.5,7442
"alt.rebuilding","Whiteandtribs.",2035,3257.5,1503.5,7748
"alt.rebuilding","Whiteandtribs.",2036,3356,1521,7582.25
"alt.rebuilding","Whiteandtribs.",2037,3337,1464,7595.75
"alt.rebuilding","Whiteandtribs.",2038,3358,1385.75,7958.5
"alt.rebuilding","Whiteandtribs.",2039,3351,1480.5,7929.25
"alt.rebuilding","Whiteandtribs.",2040,3638.5,1403,8521.5
"alt.rebuilding","Whiteandtribs.",2041,3895.5,1404.5,8058
"alt.rebuilding","Whiteandtribs.",2042,3815.5,1352.25,8547.25
"alt.rebuilding","Whiteandtribs.",2043,3587,1382.5,8976.75
"alt.rebuilding","Whiteandtribs.",2044,3643.5,1430,8096
"alt.rebuilding","Whiteandtribs.",2045,3641,1496.25,7918.25
"alt.rebuilding","Whiteandtribs.",2046,3774,1424.25,8268.5
"alt.rebuilding","Whiteandtribs.",2047,3437,1432.75,8140.25
"alt.rebuilding","Whiteandtribs.",2048,3479.5,1404.75,8142.25
"alt.rebuilding","Whiteandtribs.",2049,3403,1263,8161
"alt.rebuilding","Whiteandtribs.",2050,3340,1377.25,8410.25
"alt.rebuilding","Whiteandtribs.",2051,3501.5,1324,8410.5
"alt.rebuilding","YukonR.Teslinheadwaters",2024,4096,3672,4534
"alt.rebuilding","YukonR.Teslinheadwaters",2025,5007.5,3867.75,6257.25
"alt.rebuilding","YukonR.Teslinheadwaters",2026,4970,3404,6684.25
"alt.rebuilding","YukonR.Teslinheadwaters",2027,4151.5,2596,6498
"alt.rebuilding","YukonR.Teslinheadwaters",2028,4361.5,2552.75,7418.25
"alt.rebuilding","YukonR.Teslinheadwaters",2029,6278.5,3622.5,10627.25
"alt.rebuilding","YukonR.Teslinheadwaters",2030,6896.5,3827.75,12067
"alt.rebuilding","YukonR.Teslinheadwaters",2031,6690,3718,11920.5
"alt.rebuilding","YukonR.Teslinheadwaters",2032,6489.5,3503.5,11389
"alt.rebuilding","YukonR.Teslinheadwaters",2033,6221.5,3356.25,11865.5
"alt.rebuilding","YukonR.Teslinheadwaters",2034,5975.5,3289.75,10940.75
"alt.rebuilding","YukonR.Teslinheadwaters",2035,5572,2989,9881.5
"alt.rebuilding","YukonR.Teslinheadwaters",2036,5446,2828.25,9807.75
"alt.rebuilding","YukonR.Teslinheadwaters",2037,5474,2835.75,9607.5
"alt.rebuilding","YukonR.Teslinheadwaters",2038,5431.5,2636.5,9602.25
"alt.rebuilding","YukonR.Teslinheadwaters",2039,5478,2915,10539.5
"alt.rebuilding","YukonR.Teslinheadwaters",2040,5411,3014.75,10530.75
"alt.rebuilding","YukonR.Teslinheadwaters",2041,5534,2917.75,10529.25
"alt.rebuilding","YukonR.Teslinheadwaters",2042,5416.5,2937.5,10628.75
"alt.rebuilding","YukonR.Teslinheadwaters",2043,5199.5,2871.75,10259.5
"alt.rebuilding","YukonR.Teslinheadwaters",2044,5753,2872.5,10472
"alt.rebuilding","YukonR.Teslinheadwaters",2045,5806.5,2809.5,10843
"alt.rebuilding","YukonR.Teslinheadwaters",2046,5872,2758,11238.75
"alt.rebuilding","YukonR.Teslinheadwaters",2047,5511.5,2693.5,11008.75
"alt.rebuilding","YukonR.Teslinheadwaters",2048,5329,2783.25,10789.75
"alt.rebuilding","YukonR.Teslinheadwaters",2049,5340.5,2715.25,10316.25
"alt.rebuilding","YukonR.Teslinheadwaters",2050,5453,2871.75,9889
"alt.rebuilding","YukonR.Teslinheadwaters",2051,5550.5,2720.75,10133.25
"fixed.ER.10","Big.Salmon",2024,1909.5,1851,1967.25
"fixed.ER.10","Big.Salmon",2025,2015.5,1700.75,2435
"fixed.ER.10","Big.Salmon",2026,2108,1542.75,3021.5
"fixed.ER.10","Big.Salmon",2027,2631,1580.25,4551.5
"fixed.ER.10","Big.Salmon",2028,2946.5,1559.5,5365.25
"fixed.ER.10","Big.Salmon",2029,3193.5,1582.5,6170.75
"fixed.ER.10","Big.Salmon",2030,3532,1635.75,7010.5
"fixed.ER.10","Big.Salmon",2031,3821.5,1808.25,8368.25
"fixed.ER.10","Big.Salmon",2032,4313,1831.5,9636
"fixed.ER.10","Big.Salmon",2033,4539.5,1828.5,10884.25
"fixed.ER.10","Big.Salmon",2034,4749,1794.25,10478.5
"fixed.ER.10","Big.Salmon",2035,5037,2059.75,10904.5
"fixed.ER.10","Big.Salmon",2036,5079.5,2040.75,11282.25
"fixed.ER.10","Big.Salmon",2037,5039.5,2060.25,11226
"fixed.ER.10","Big.Salmon",2038,4929.5,1934.75,10741.5
"fixed.ER.10","Big.Salmon",2039,5174,2080,11674.5
"fixed.ER.10","Big.Salmon",2040,5105,2051.75,11474.75
"fixed.ER.10","Big.Salmon",2041,5334.5,2002.75,11721.5
"fixed.ER.10","Big.Salmon",2042,5442.5,1875,11476.5
"fixed.ER.10","Big.Salmon",2043,5427,2020,12521.25
"fixed.ER.10","Big.Salmon",2044,5259.5,2030,12821.5
"fixed.ER.10","Big.Salmon",2045,5357.5,2161.5,12203
"fixed.ER.10","Big.Salmon",2046,5027.5,1974.5,12429.75
"fixed.ER.10","Big.Salmon",2047,4978.5,1920,12653.5
"fixed.ER.10","Big.Salmon",2048,4964,1738,11921.75
"fixed.ER.10","Big.Salmon",2049,5015,1783.5,10995.5
"fixed.ER.10","Big.Salmon",2050,5124,2102.25,11575.25
"fixed.ER.10","Big.Salmon",2051,4955.5,1975,11969.5
"fixed.ER.10","MiddleYukonR.andtribs.",2024,6339,6086.75,6588.5
"fixed.ER.10","MiddleYukonR.andtribs.",2025,7096.5,5819.75,9027
"fixed.ER.10","MiddleYukonR.andtribs.",2026,8680.5,5955.25,11974.75
"fixed.ER.10","MiddleYukonR.andtribs.",2027,8482.5,5349.25,14252
"fixed.ER.10","MiddleYukonR.andtribs.",2028,7488.5,4257.5,12517.75
"fixed.ER.10","MiddleYukonR.andtribs.",2029,8058,4217.75,15295
"fixed.ER.10","MiddleYukonR.andtribs.",2030,12315,6249,22120
"fixed.ER.10","MiddleYukonR.andtribs.",2031,13863.5,6992.75,26713.5
"fixed.ER.10","MiddleYukonR.andtribs.",2032,13992.5,6982,27599
"fixed.ER.10","MiddleYukonR.andtribs.",2033,13002.5,6443.25,26788
"fixed.ER.10","MiddleYukonR.andtribs.",2034,12682.5,5779.5,26462
"fixed.ER.10","MiddleYukonR.andtribs.",2035,12821.5,5424.75,28436.5
"fixed.ER.10","MiddleYukonR.andtribs.",2036,12803.5,5704.75,27861.25
"fixed.ER.10","MiddleYukonR.andtribs.",2037,12173,5713.75,26880
"fixed.ER.10","MiddleYukonR.andtribs.",2038,12152,5659.5,24564.25
"fixed.ER.10","MiddleYukonR.andtribs.",2039,11836,5363.25,24884.25
"fixed.ER.10","MiddleYukonR.andtribs.",2040,12000,5352,24913.5
"fixed.ER.10","MiddleYukonR.andtribs.",2041,13124.5,5440.25,25181.25
"fixed.ER.10","MiddleYukonR.andtribs.",2042,12988,5092.75,25846.25
"fixed.ER.10","MiddleYukonR.andtribs.",2043,12738,5701.25,27046.25
"fixed.ER.10","MiddleYukonR.andtribs.",2044,12609.5,5887,25889.25
"fixed.ER.10","MiddleYukonR.andtribs.",2045,13108,5525,25050.75
"fixed.ER.10","MiddleYukonR.andtribs.",2046,12098,5740.75,26858
"fixed.ER.10","MiddleYukonR.andtribs.",2047,12503,5435.25,26696.5
"fixed.ER.10","MiddleYukonR.andtribs.",2048,12357.5,5516.5,25068.25
"fixed.ER.10","MiddleYukonR.andtribs.",2049,11671,5570.75,23923
"fixed.ER.10","MiddleYukonR.andtribs.",2050,12180,5657,23199.5
"fixed.ER.10","MiddleYukonR.andtribs.",2051,12409.5,5311.25,23705
"fixed.ER.10","Nordenskiold",2024,1410,1316.75,1526
"fixed.ER.10","Nordenskiold",2025,2075.5,1566.75,2761.25
"fixed.ER.10","Nordenskiold",2026,2498,1726.75,3625.75
"fixed.ER.10","Nordenskiold",2027,2468.5,1471.5,3805.5
"fixed.ER.10","Nordenskiold",2028,2459,1387.25,4204.75
"fixed.ER.10","Nordenskiold",2029,2981.5,1612.75,5798.25
"fixed.ER.10","Nordenskiold",2030,3191.5,1689.75,6351.25
"fixed.ER.10","Nordenskiold",2031,3459.5,1793.75,6309.5
"fixed.ER.10","Nordenskiold",2032,3307,1840.75,5883.5
"fixed.ER.10","Nordenskiold",2033,2931.5,1646,5620.5
"fixed.ER.10","Nordenskiold",2034,2685,1435.75,5517
"fixed.ER.10","Nordenskiold",2035,2662.5,1294.75,5031.25
"fixed.ER.10","Nordenskiold",2036,2764,1230.75,4890.75
"fixed.ER.10","Nordenskiold",2037,2615.5,1294,4946.75
"fixed.ER.10","Nordenskiold",2038,2448.5,1301,5397.5
"fixed.ER.10","Nordenskiold",2039,2698,1335.75,5165
"fixed.ER.10","Nordenskiold",2040,2676,1279,5321.25
"fixed.ER.10","Nordenskiold",2041,2900.5,1291,5371.25
"fixed.ER.10","Nordenskiold",2042,2890,1197.25,5334
"fixed.ER.10","Nordenskiold",2043,2732.5,1265.75,5103.75
"fixed.ER.10","Nordenskiold",2044,2757,1280,5086.25
"fixed.ER.10","Nordenskiold",2045,2822,1269,5304.75
"fixed.ER.10","Nordenskiold",2046,2645.5,1220.75,5275.5
"fixed.ER.10","Nordenskiold",2047,2484.5,1196.75,5381.5
"fixed.ER.10","Nordenskiold",2048,2565.5,1252,5279
"fixed.ER.10","Nordenskiold",2049,2439.5,1224.25,5357.75
"fixed.ER.10","Nordenskiold",2050,2680.5,1234,5535
"fixed.ER.10","Nordenskiold",2051,2567,1211.75,5214.5
"fixed.ER.10","NorthernYukonR.andtribs.",2024,2505.5,2234.5,2832.25
"fixed.ER.10","NorthernYukonR.andtribs.",2025,3321.5,2662.5,4222.5
"fixed.ER.10","NorthernYukonR.andtribs.",2026,3951.5,2759.5,5771
"fixed.ER.10","NorthernYukonR.andtribs.",2027,3133.5,1827.75,5411.25
"fixed.ER.10","NorthernYukonR.andtribs.",2028,2571,1317,4969.5
"fixed.ER.10","NorthernYukonR.andtribs.",2029,3340,1679,7389
"fixed.ER.10","NorthernYukonR.andtribs.",2030,4431.5,2067.5,10312
"fixed.ER.10","NorthernYukonR.andtribs.",2031,5534,2279,13230
"fixed.ER.10","NorthernYukonR.andtribs.",2032,5775.5,2272.75,13770.75
"fixed.ER.10","NorthernYukonR.andtribs.",2033,4800.5,1948.75,13827
"fixed.ER.10","NorthernYukonR.andtribs.",2034,5213.5,1677.75,14243.75
"fixed.ER.10","NorthernYukonR.andtribs.",2035,6010.5,1717.75,15791.75
"fixed.ER.10","NorthernYukonR.andtribs.",2036,5878.5,2093.75,18386.5
"fixed.ER.10","NorthernYukonR.andtribs.",2037,6005,1948.75,19758.75
"fixed.ER.10","NorthernYukonR.andtribs.",2038,5900,1992.25,19558.25
"fixed.ER.10","NorthernYukonR.andtribs.",2039,5668.5,1769.75,18330.25
"fixed.ER.10","NorthernYukonR.andtribs.",2040,6190.5,1773,20004.5
"fixed.ER.10","NorthernYukonR.andtribs.",2041,6420,1852.75,20156
"fixed.ER.10","NorthernYukonR.andtribs.",2042,6087,1914,19898.75
"fixed.ER.10","NorthernYukonR.andtribs.",2043,6154.5,2002.25,19358
"fixed.ER.10","NorthernYukonR.andtribs.",2044,6328,1910.5,19161.75
"fixed.ER.10","NorthernYukonR.andtribs.",2045,6172,1767.5,18382
"fixed.ER.10","NorthernYukonR.andtribs.",2046,6224,1705.5,19109.25
"fixed.ER.10","NorthernYukonR.andtribs.",2047,6623,1626.5,18684.75
"fixed.ER.10","NorthernYukonR.andtribs.",2048,6052,1633.75,19510.5
"fixed.ER.10","NorthernYukonR.andtribs.",2049,6081,1602,19264.5
"fixed.ER.10","NorthernYukonR.andtribs.",2050,6302.5,1762.25,20593
"fixed.ER.10","NorthernYukonR.andtribs.",2051,6401,1538.5,19703.5
"fixed.ER.10","Pelly",2024,1780.5,1631,1929
"fixed.ER.10","Pelly",2025,2217,1817.5,2804.75
"fixed.ER.10","Pelly",2026,2607.5,1752.5,3761.25
"fixed.ER.10","Pelly",2027,2382.5,1425.75,4199.75
"fixed.ER.10","Pelly",2028,2003.5,1033.75,3830.75
"fixed.ER.10","Pelly",2029,2444.5,1222.5,5046
"fixed.ER.10","Pelly",2030,2999,1344.75,6977
"fixed.ER.10","Pelly",2031,3629,1479.5,9018
"fixed.ER.10","Pelly",2032,4049.5,1633,10770
"fixed.ER.10","Pelly",2033,4145,1513.25,11276.5
"fixed.ER.10","Pelly",2034,4407,1336,11532.75
"fixed.ER.10","Pelly",2035,5125,1445.75,13681
"fixed.ER.10","Pelly",2036,5555.5,1806.5,15614.5
"fixed.ER.10","Pelly",2037,5687.5,1973.5,15769.75
"fixed.ER.10","Pelly",2038,5613,1909.5,15852.75
"fixed.ER.10","Pelly",2039,5266,1781.75,13923.25
"fixed.ER.10","Pelly",2040,6023,1778,15183.5
"fixed.ER.10","Pelly",2041,5900.5,1810.5,16260
"fixed.ER.10","Pelly",2042,6456.5,1777.75,16866.75
"fixed.ER.10","Pelly",2043,6608.5,1830.5,16638.5
"fixed.ER.10","Pelly",2044,6589,1910.25,16196.75
"fixed.ER.10","Pelly",2045,5862,1986.75,16843.25
