"HCR","CU","year","S.50","S.25","S.75"
"IMEG","YukonR.Teslinheadwaters",2047,4493.5,2715.5,6803.25
"IMEG","YukonR.Teslinheadwaters",2048,4378.5,2740.5,6867.25
"IMEG","YukonR.Teslinheadwaters",2049,4348.5,2572.5,6820
"IMEG","YukonR.Teslinheadwaters",2050,4466,2755.25,6825
"IMEG","YukonR.Teslinheadwaters",2051,4500.5,2688.75,6586.25
"IMEG.cap","Big.Salmon",2024,1901,1826,1969
"IMEG.cap","Big.Salmon",2025,2377,2025.75,2786.5
"IMEG.cap","Big.Salmon",2026,3510,2681.75,4456.25
"IMEG.cap","Big.Salmon",2027,5144,3663.75,6851.5
"IMEG.cap","Big.Salmon",2028,5420.5,4034,7044.25
"IMEG.cap","Big.Salmon",2029,5309,3807,7067.5
"IMEG.cap","Big.Salmon",2030,5358,3792.75,7177.75
"IMEG.cap","Big.Salmon",2031,5720,3786.25,7979
"IMEG.cap","Big.Salmon",2032,6259.5,4896.25,7923.5
"IMEG.cap","Big.Salmon",2033,6317.5,5011,8203.75
"IMEG.cap","Big.Salmon",2034,6537.5,5098.75,8142.5
"IMEG.cap","Big.Salmon",2035,6320.5,5084.75,8048.5
"IMEG.cap","Big.Salmon",2036,6417,5131.75,7938
"IMEG.cap","Big.Salmon",2037,6433,5106.25,8176.75
"IMEG.cap","Big.Salmon",2038,6577.5,5356.25,8207.75
"IMEG.cap","Big.Salmon",2039,6754.5,5358.5,8384.75
"IMEG.cap","Big.Salmon",2040,6897,5496.5,8391.5
"IMEG.cap","Big.Salmon",2041,6952,5426.5,8695
"IMEG.cap","Big.Salmon",2042,6730.5,5373.75,8411
"IMEG.cap","Big.Salmon",2043,6741,5301.75,8378.5
"IMEG.cap","Big.Salmon",2044,6736,5385.75,8272.25
"IMEG.cap","Big.Salmon",2045,6723,5428.75,8469.25
"IMEG.cap","Big.Salmon",2046,6670,5378.75,8527.5
"IMEG.cap","Big.Salmon",2047,6587,5403.5,8280
"IMEG.cap","Big.Salmon",2048,6723.5,5375,8487
"IMEG.cap","Big.Salmon",2049,6688,5392.75,8251.25
"IMEG.cap","Big.Salmon",2050,6620.5,5406.75,8378.25
"IMEG.cap","Big.Salmon",2051,6512.5,5278.75,8209.5
"IMEG.cap","MiddleYukonR.andtribs.",2024,4756,4300.75,5250.5
"IMEG.cap","MiddleYukonR.andtribs.",2025,6212.5,5222.75,7553
"IMEG.cap","MiddleYukonR.andtribs.",2026,10075,7657,12770.5
"IMEG.cap","MiddleYukonR.andtribs.",2027,13225.5,9467,17575
"IMEG.cap","MiddleYukonR.andtribs.",2028,11388,8186.5,15154
"IMEG.cap","MiddleYukonR.andtribs.",2029,10626.5,7618,13983
"IMEG.cap","MiddleYukonR.andtribs.",2030,12380.5,8781,16770
"IMEG.cap","MiddleYukonR.andtribs.",2031,13943,9702,19144.5
"IMEG.cap","MiddleYukonR.andtribs.",2032,15284.5,12252.5,19242
"IMEG.cap","MiddleYukonR.andtribs.",2033,15420.5,12502.5,19172
"IMEG.cap","MiddleYukonR.andtribs.",2034,15636,12296.5,19323
"IMEG.cap","MiddleYukonR.andtribs.",2035,15626,12344.5,19393.75
"IMEG.cap","MiddleYukonR.andtribs.",2036,15867.5,12742.5,19629.75
"IMEG.cap","MiddleYukonR.andtribs.",2037,15939,12782.75,20043.5
"IMEG.cap","MiddleYukonR.andtribs.",2038,16295,12918,20304.5
"IMEG.cap","MiddleYukonR.andtribs.",2039,16610,13159.25,20853.5
"IMEG.cap","MiddleYukonR.andtribs.",2040,16829.5,13212.75,21073.75
"IMEG.cap","MiddleYukonR.andtribs.",2041,16985.5,13235.75,21217.25
"IMEG.cap","MiddleYukonR.andtribs.",2042,16578,13274.25,20494.75
"IMEG.cap","MiddleYukonR.andtribs.",2043,16649,13218,20571.25
"IMEG.cap","MiddleYukonR.andtribs.",2044,16539,13344,21005.75
"IMEG.cap","MiddleYukonR.andtribs.",2045,16916.5,13411.5,21049.5
"IMEG.cap","MiddleYukonR.andtribs.",2046,16772,13524.75,20744.5
"IMEG.cap","MiddleYukonR.andtribs.",2047,16624.5,13578.25,21297.75
"IMEG.cap","MiddleYukonR.andtribs.",2048,16928,13835.75,21114.75
"IMEG.cap","MiddleYukonR.andtribs.",2049,16758,13571.75,21027
"IMEG.cap","MiddleYukonR.andtribs.",2050,16705.5,13378.5,21028.75
"IMEG.cap","MiddleYukonR.andtribs.",2051,16636,13352.5,20793
"IMEG.cap","Nordenskiold",2024,2073,2009,2146
"IMEG.cap","Nordenskiold",2025,2547.5,1992.75,3471.75
"IMEG.cap","Nordenskiold",2026,2947.5,1908.25,4532.75
"IMEG.cap","Nordenskiold",2027,3260.5,1888.25,5612.5
"IMEG.cap","Nordenskiold",2028,3342,1918.75,5650.5
"IMEG.cap","Nordenskiold",2029,3459,1964.5,5996.75
"IMEG.cap","Nordenskiold",2030,2869.5,1613,5359
"IMEG.cap","Nordenskiold",2031,2251,1153.75,3857.5
"IMEG.cap","Nordenskiold",2032,1880.5,911.75,3638.75
"IMEG.cap","Nordenskiold",2033,1680,795.5,3136.25
"IMEG.cap","Nordenskiold",2034,1663.5,780.25,2978
"IMEG.cap","Nordenskiold",2035,1691.5,845.25,3144.5
"IMEG.cap","Nordenskiold",2036,1908.5,1048,3514.25
"IMEG.cap","Nordenskiold",2037,2043,1122.5,3628
"IMEG.cap","Nordenskiold",2038,2021.5,1110.5,3836.25
"IMEG.cap","Nordenskiold",2039,2131,1058.25,3820.5
"IMEG.cap","Nordenskiold",2040,2105.5,1130,4020.75
"IMEG.cap","Nordenskiold",2041,2114.5,1103.75,3842
"IMEG.cap","Nordenskiold",2042,2139.5,1137.5,3790.25
"IMEG.cap","Nordenskiold",2043,2154,1048.75,3785.75
"IMEG.cap","Nordenskiold",2044,1967,1084.5,3685.5
"IMEG.cap","Nordenskiold",2045,1883.5,1019,3714
"IMEG.cap","Nordenskiold",2046,1914,1007.5,3764
"IMEG.cap","Nordenskiold",2047,1929.5,1001,3624.25
"IMEG.cap","Nordenskiold",2048,1947,1058.5,3525.75
"IMEG.cap","Nordenskiold",2049,1912.5,1045,3683.25
"IMEG.cap","Nordenskiold",2050,1950.5,1031.25,3461
"IMEG.cap","Nordenskiold",2051,1927,1024,3474
"IMEG.cap","NorthernYukonR.andtribs.",2024,2349,2110.75,2602
"IMEG.cap","NorthernYukonR.andtribs.",2025,2825.5,2361.75,3325.75
"IMEG.cap","NorthernYukonR.andtribs.",2026,4312,3281,5409.5
"IMEG.cap","NorthernYukonR.andtribs.",2027,5472,3858.25,7233.75
"IMEG.cap","NorthernYukonR.andtribs.",2028,4886.5,3640,6485
"IMEG.cap","NorthernYukonR.andtribs.",2029,6101.5,4322.75,7976.5
"IMEG.cap","NorthernYukonR.andtribs.",2030,6718.5,4757.5,8744.25
"IMEG.cap","NorthernYukonR.andtribs.",2031,6960.5,4667,9905.75
"IMEG.cap","NorthernYukonR.andtribs.",2032,7585,6105.25,9749.25
"IMEG.cap","NorthernYukonR.andtribs.",2033,7731,6118.25,9775.5
"IMEG.cap","NorthernYukonR.andtribs.",2034,7825,6375.5,9687.5
"IMEG.cap","NorthernYukonR.andtribs.",2035,7908,6368,9670
"IMEG.cap","NorthernYukonR.andtribs.",2036,7849,6478.75,9602.75
"IMEG.cap","NorthernYukonR.andtribs.",2037,7844,6416.25,9597.5
"IMEG.cap","NorthernYukonR.andtribs.",2038,8048,6608.5,9606.25
"IMEG.cap","NorthernYukonR.andtribs.",2039,8032.5,6644.75,9871.25
"IMEG.cap","NorthernYukonR.andtribs.",2040,8367.5,6783.75,9938.75
"IMEG.cap","NorthernYukonR.andtribs.",2041,8424,6743,10287
"IMEG.cap","NorthernYukonR.andtribs.",2042,8289,6757.5,10126.75
"IMEG.cap","NorthernYukonR.andtribs.",2043,8184,6771.5,9992.25
"IMEG.cap","NorthernYukonR.andtribs.",2044,8275.5,6795.5,9944.5
"IMEG.cap","NorthernYukonR.andtribs.",2045,8247,6816,10044
"IMEG.cap","NorthernYukonR.andtribs.",2046,8127.5,6692.75,9931
"IMEG.cap","NorthernYukonR.andtribs.",2047,8202.5,6786.75,9998.5
"IMEG.cap","NorthernYukonR.andtribs.",2048,8332,6929.25,10078
"IMEG.cap","NorthernYukonR.andtribs.",2049,8255,6869.25,9824.75
"IMEG.cap","NorthernYukonR.andtribs.",2050,8233,6874.5,9799.75
"IMEG.cap","NorthernYukonR.andtribs.",2051,8072.5,6665,9759
"IMEG.cap","Pelly",2024,1738,1585.5,1903.25
"IMEG.cap","Pelly",2025,2956,2493.75,3482.75
"IMEG.cap","Pelly",2026,5384.5,4128.75,6824.75
"IMEG.cap","Pelly",2027,6870,5004.25,8926.75
"IMEG.cap","Pelly",2028,4521,3349.25,6011.5
"IMEG.cap","Pelly",2029,4621.5,3434.5,6231.5
"IMEG.cap","Pelly",2030,5289.5,3819.75,7063.25
"IMEG.cap","Pelly",2031,7075.5,4755.75,9916.5
"IMEG.cap","Pelly",2032,8858,6692,11507.25
"IMEG.cap","Pelly",2033,8765,6868.75,11169
"IMEG.cap","Pelly",2034,7973.5,6045.5,10747.75
"IMEG.cap","Pelly",2035,8212.5,6202,10811
"IMEG.cap","Pelly",2036,9284.5,7106.75,11715.5
"IMEG.cap","Pelly",2037,10178,8013.75,12783
"IMEG.cap","Pelly",2038,10642.5,8512.75,13208.25
"IMEG.cap","Pelly",2039,10772.5,8606.75,13430.75
"IMEG.cap","Pelly",2040,10754.5,8520,13235.5
"IMEG.cap","Pelly",2041,11031,8718.25,13519
"IMEG.cap","Pelly",2042,11146,9020.5,13740
"IMEG.cap","Pelly",2043,11173,9175.75,13807.5
"IMEG.cap","Pelly",2044,11537.5,9201.25,13993
"IMEG.cap","Pelly",2045,11573,9255.25,14230.75
"IMEG.cap","Pelly",2046,11454.5,9384.5,14236
"IMEG.cap","Pelly",2047,11504.5,9385.5,14236.25
"IMEG.cap","Pelly",2048,11737,9654,14234.75
"IMEG.cap","Pelly",2049,11523,9632.25,14021.25
"IMEG.cap","Pelly",2050,11550,9513.5,14343
"IMEG.cap","Pelly",2051,11544.5,9469,14083.25
"IMEG.cap","Stewart",2024,2229.5,1964.75,2575.5
"IMEG.cap","Stewart",2025,2595.5,2119.25,3157.5
"IMEG.cap","Stewart",2026,3344,2490.75,4407
"IMEG.cap","Stewart",2027,3545.5,2490.75,4736.25
"IMEG.cap","Stewart",2028,2636,1776,3636.75
"IMEG.cap","Stewart",2029,3772.5,2561,5255.5
"IMEG.cap","Stewart",2030,4543.5,3136.75,6447.25
"IMEG.cap","Stewart",2031,4505.5,3046.75,6410.25
"IMEG.cap","Stewart",2032,4423.5,3386.5,5894
"IMEG.cap","Stewart",2033,4321,3114.25,5747
"IMEG.cap","Stewart",2034,4265.5,3106.25,5629.5
"IMEG.cap","Stewart",2035,4051,3030,5504.25
"IMEG.cap","Stewart",2036,4128.5,3082.5,5405.25
"IMEG.cap","Stewart",2037,4092.5,3083.75,5484.75
"IMEG.cap","Stewart",2038,4220,3161.75,5556
"IMEG.cap","Stewart",2039,4233,3183.25,5699
"IMEG.cap","Stewart",2040,4339.5,3350,5793
"IMEG.cap","Stewart",2041,4416.5,3302.75,5893.25
"IMEG.cap","Stewart",2042,4423.5,3301,5823.25
"IMEG.cap","Stewart",2043,4331,3246.5,5650.25
"IMEG.cap","Stewart",2044,4308.5,3231.5,5630.75
"IMEG.cap","Stewart",2045,4289,3152.75,5734
"IMEG.cap","Stewart",2046,4126.5,3178.75,5771.25
"IMEG.cap","Stewart",2047,4259,3149,5679.25
"IMEG.cap","Stewart",2048,4255.5,3200.75,5796.25
"IMEG.cap","Stewart",2049,4242,3225.5,5655
"IMEG.cap","Stewart",2050,4233.5,3177.75,5684.25
"IMEG.cap","Stewart",2051,4208.5,3193.5,5533
"IMEG.cap","UpperYukonR.",2024,2656,2277.75,3065
"IMEG.cap","UpperYukonR.",2025,3060.5,2381.5,3927.25
"IMEG.cap","UpperYukonR.",2026,3897.5,2754.5,5309.5
