"HCR","CU","year","S.50","S.25","S.75"
"alternative","Big.Salmon",2024,1896,1837,1961.25
"alternative","Big.Salmon",2025,2107,1823,2459.5
"alternative","Big.Salmon",2026,2486,2036.75,3093.25
"alternative","Big.Salmon",2027,3409,2629,4284.25
"alternative","Big.Salmon",2028,3594.5,2797.25,4518.25
"alternative","Big.Salmon",2029,3392.5,2712.25,4287.5
"alternative","Big.Salmon",2030,3462,2641.75,4458.5
"alternative","Big.Salmon",2031,3724.5,2830.75,4689
"alternative","Big.Salmon",2032,4067,3060.25,5292.5
"alternative","Big.Salmon",2033,4563,3363.25,5921.75
"alternative","Big.Salmon",2034,4563,3428,6059
"alternative","Big.Salmon",2035,4625.5,3335,5904.5
"alternative","Big.Salmon",2036,4554.5,3365.25,5923.5
"alternative","Big.Salmon",2037,4568.5,3390.5,6285
"alternative","Big.Salmon",2038,4806,3555.5,6217.25
"alternative","Big.Salmon",2039,4910.5,3640.5,6455
"alternative","Big.Salmon",2040,4909.5,3830.5,6407.5
"alternative","Big.Salmon",2041,4890.5,3665,6333.5
"alternative","Big.Salmon",2042,4945,3784,6355.5
"alternative","Big.Salmon",2043,4976.5,3728,6327.25
"alternative","Big.Salmon",2044,4952,3701,6624
"alternative","Big.Salmon",2045,5026.5,3700.75,6553.5
"alternative","Big.Salmon",2046,5034.5,3747,6435.5
"alternative","Big.Salmon",2047,5007.5,3769.75,6391.5
"alternative","Big.Salmon",2048,4943.5,3688.75,6563
"alternative","Big.Salmon",2049,4943.5,3677.25,6402.5
"alternative","Big.Salmon",2050,4992,3776.5,6367.75
"alternative","Big.Salmon",2051,4875,3770,6374
"alternative","MiddleYukonR.andtribs.",2024,6327,6046.75,6602
"alternative","MiddleYukonR.andtribs.",2025,7156.5,5946.5,8610.25
"alternative","MiddleYukonR.andtribs.",2026,9988.5,7867.75,12685
"alternative","MiddleYukonR.andtribs.",2027,12288.5,9516.75,16341.25
"alternative","MiddleYukonR.andtribs.",2028,10238,7830.75,13163.25
"alternative","MiddleYukonR.andtribs.",2029,9877.5,7370.25,12733.25
"alternative","MiddleYukonR.andtribs.",2030,13011,10055.75,16862
"alternative","MiddleYukonR.andtribs.",2031,14771,10734.5,18523
"alternative","MiddleYukonR.andtribs.",2032,14578,11287,19383.75
"alternative","MiddleYukonR.andtribs.",2033,15177,11325.75,19444.75
"alternative","MiddleYukonR.andtribs.",2034,14775.5,11138.25,19669.25
"alternative","MiddleYukonR.andtribs.",2035,14877,11563.25,18843.75
"alternative","MiddleYukonR.andtribs.",2036,15175,11967.75,19305.25
"alternative","MiddleYukonR.andtribs.",2037,15087,11859,19160
"alternative","MiddleYukonR.andtribs.",2038,14904.5,11681.75,19183.25
"alternative","MiddleYukonR.andtribs.",2039,15449,11576.5,19226.25
"alternative","MiddleYukonR.andtribs.",2040,15062,11877.75,18785.5
"alternative","MiddleYukonR.andtribs.",2041,14993.5,11664.75,18866.5
"alternative","MiddleYukonR.andtribs.",2042,15033.5,11509.25,19082.5
"alternative","MiddleYukonR.andtribs.",2043,14756,11671,18926
"alternative","MiddleYukonR.andtribs.",2044,14849,11694,19095.75
"alternative","MiddleYukonR.andtribs.",2045,15034,11501.5,19114.25
"alternative","MiddleYukonR.andtribs.",2046,14959.5,11647.25,18942.5
"alternative","MiddleYukonR.andtribs.",2047,14735,11524.5,19158.25
"alternative","MiddleYukonR.andtribs.",2048,14951.5,11645,18930.5
"alternative","MiddleYukonR.andtribs.",2049,15104,11425,19111.25
"alternative","MiddleYukonR.andtribs.",2050,14761.5,11689,19060
"alternative","MiddleYukonR.andtribs.",2051,14876.5,11809.75,18823.25
"alternative","Nordenskiold",2024,1398,1302,1498.25
"alternative","Nordenskiold",2025,1642.5,1331.75,2067.75
"alternative","Nordenskiold",2026,1816.5,1332.75,2520
"alternative","Nordenskiold",2027,1843,1312.5,2561.75
"alternative","Nordenskiold",2028,1843,1313,2628.5
"alternative","Nordenskiold",2029,2160,1488.25,3067
"alternative","Nordenskiold",2030,2220,1529,3124.25
"alternative","Nordenskiold",2031,2169,1548,3105.5
"alternative","Nordenskiold",2032,2188,1482.5,3297.25
"alternative","Nordenskiold",2033,2137.5,1497,3310.5
"alternative","Nordenskiold",2034,2252.5,1520,3328
"alternative","Nordenskiold",2035,2281.5,1613.5,3308.75
"alternative","Nordenskiold",2036,2310.5,1558.75,3388
"alternative","Nordenskiold",2037,2321.5,1568.5,3229
"alternative","Nordenskiold",2038,2238,1544.5,3263.5
"alternative","Nordenskiold",2039,2280.5,1547.5,3304
"alternative","Nordenskiold",2040,2272,1550.5,3287.5
"alternative","Nordenskiold",2041,2260.5,1505,3212
"alternative","Nordenskiold",2042,2272,1585,3165
"alternative","Nordenskiold",2043,2284.5,1552.5,3208.75
"alternative","Nordenskiold",2044,2290,1607.75,3230.75
"alternative","Nordenskiold",2045,2182,1574.25,3290
"alternative","Nordenskiold",2046,2214.5,1493.5,3128.25
"alternative","Nordenskiold",2047,2225.5,1522.5,3177.25
"alternative","Nordenskiold",2048,2263.5,1552.75,3310
"alternative","Nordenskiold",2049,2298.5,1547,3374.5
"alternative","Nordenskiold",2050,2253,1538.75,3169.5
"alternative","Nordenskiold",2051,2268.5,1599.75,3157.5
"alternative","NorthernYukonR.andtribs.",2024,2530.5,2272,2848.25
"alternative","NorthernYukonR.andtribs.",2025,2976,2449.5,3708
"alternative","NorthernYukonR.andtribs.",2026,3409,2668,4420.5
"alternative","NorthernYukonR.andtribs.",2027,3126,2324.5,4156.25
"alternative","NorthernYukonR.andtribs.",2028,2572.5,1910,3361.25
"alternative","NorthernYukonR.andtribs.",2029,3172,2289.75,4229.5
"alternative","NorthernYukonR.andtribs.",2030,3474,2619.25,4868.25
"alternative","NorthernYukonR.andtribs.",2031,3820,2714.75,5142
"alternative","NorthernYukonR.andtribs.",2032,3763,2718.75,5184.75
"alternative","NorthernYukonR.andtribs.",2033,3567,2452,4922.25
"alternative","NorthernYukonR.andtribs.",2034,3471.5,2412.75,5091.5
"alternative","NorthernYukonR.andtribs.",2035,3789,2570.75,5314.75
"alternative","NorthernYukonR.andtribs.",2036,4071,2755.75,5572.75
"alternative","NorthernYukonR.andtribs.",2037,3901.5,2716.75,5572.5
"alternative","NorthernYukonR.andtribs.",2038,3869,2597.5,5480.5
"alternative","NorthernYukonR.andtribs.",2039,3943.5,2612,5637
"alternative","NorthernYukonR.andtribs.",2040,3883.5,2738.25,5497
"alternative","NorthernYukonR.andtribs.",2041,3971,2740.5,5629.75
"alternative","NorthernYukonR.andtribs.",2042,4201,2740.5,5730.75
"alternative","NorthernYukonR.andtribs.",2043,3999,2680.75,5663.25
"alternative","NorthernYukonR.andtribs.",2044,4045,2669.5,5592
"alternative","NorthernYukonR.andtribs.",2045,4007,2714,5714.75
"alternative","NorthernYukonR.andtribs.",2046,4088.5,2713.5,5688.5
"alternative","NorthernYukonR.andtribs.",2047,4091,2752.5,5618.5
"alternative","NorthernYukonR.andtribs.",2048,4057.5,2691,5781.5
"alternative","NorthernYukonR.andtribs.",2049,4124,2726,5801.75
"alternative","NorthernYukonR.andtribs.",2050,4132.5,2686.25,5678
"alternative","NorthernYukonR.andtribs.",2051,4109,2759.75,5691.5
"alternative","Pelly",2024,1789,1648.75,1945
"alternative","Pelly",2025,2484.5,2095.25,2876.25
"alternative","Pelly",2026,3509,2899,4332.25
"alternative","Pelly",2027,4228.5,3460.5,5087
"alternative","Pelly",2028,3132,2570.75,3910
"alternative","Pelly",2029,3287,2712.25,4063.75
"alternative","Pelly",2030,3661,2866.25,4604.5
"alternative","Pelly",2031,4432.5,3430.25,5684.25
"alternative","Pelly",2032,5129.5,4002.25,6689
"alternative","Pelly",2033,5292.5,3993.5,6668.25
"alternative","Pelly",2034,4857.5,3595,6546.5
"alternative","Pelly",2035,4984.5,3713.5,6711
"alternative","Pelly",2036,5557.5,4085,7217.5
"alternative","Pelly",2037,5928.5,4390.75,7689.5
"alternative","Pelly",2038,6118,4642,8079
"alternative","Pelly",2039,6287,4599.5,8162
"alternative","Pelly",2040,6192,4588,8060.25
"alternative","Pelly",2041,6165,4694.25,8216
"alternative","Pelly",2042,6693.5,4914.5,8585.5
"alternative","Pelly",2043,6712,5068.25,8701.75
"alternative","Pelly",2044,6786.5,5152.5,8752.25
"alternative","Pelly",2045,6777,5129.25,8715.5
"alternative","Pelly",2046,6752.5,5128.5,8629.75
"alternative","Pelly",2047,6767,5055.5,8793.25
"alternative","Pelly",2048,6961.5,5123.5,9036.75
"alternative","Pelly",2049,6999,5277.75,9140.75
"alternative","Pelly",2050,6969,5271.75,8949.5
"alternative","Pelly",2051,7045.5,5327,8964
"alternative","Stewart",2024,2082.5,1824.25,2404.5
"alternative","Stewart",2025,2165.5,1776,2703.25
"alternative","Stewart",2026,2308,1751.75,3140
"alternative","Stewart",2027,2145.5,1569,2981.25
"alternative","Stewart",2028,1675,1180.75,2285.25
"alternative","Stewart",2029,2288,1619.75,3194.25
"alternative","Stewart",2030,2894.5,2085.75,3908.25
"alternative","Stewart",2031,2986.5,2078,4060.5
"alternative","Stewart",2032,2810.5,1947.75,3920
"alternative","Stewart",2033,2697.5,1882.75,3873.75
"alternative","Stewart",2034,2709,1828.5,3836.25
"alternative","Stewart",2035,2814.5,2033.75,3890.5
"alternative","Stewart",2036,2887,2001.75,3983.25
"alternative","Stewart",2037,2786.5,1986.25,3995.25
"alternative","Stewart",2038,2765,2000.5,3738.75
"alternative","Stewart",2039,2758.5,1933.5,3846.75
"alternative","Stewart",2040,2740.5,1961.75,3935.25
"alternative","Stewart",2041,2794,1981,3899.75
"alternative","Stewart",2042,2905,1951.75,3949.5
"alternative","Stewart",2043,2821.5,2011,3880.5
"alternative","Stewart",2044,2883.5,2013.25,3886.5
"alternative","Stewart",2045,2794.5,2012.25,3874.25
"alternative","Stewart",2046,2799,1977.25,3747
"alternative","Stewart",2047,2732,1986,3804.25
"alternative","Stewart",2048,2776,1957.75,3823
"alternative","Stewart",2049,2769.5,1952.25,3840.5
"alternative","Stewart",2050,2734.5,1965.25,3788.25
"alternative","Stewart",2051,2708.5,1985.25,3782.25
"alternative","UpperYukonR.",2024,2269.5,2112,2419.25
"alternative","UpperYukonR.",2025,2463.5,2008.75,3166.25
"alternative","UpperYukonR.",2026,3046.5,2315.5,4066.75
"alternative","UpperYukonR.",2027,3395.5,2324.5,4535.25
"alternative","UpperYukonR.",2028,2155.5,1557.5,2951
"alternative","UpperYukonR.",2029,2465,1744,3478.25
"alternative","UpperYukonR.",2030,3686.5,2574,5094.5
"alternative","UpperYukonR.",2031,4013,2812,5655.25
"alternative","UpperYukonR.",2032,4098.5,2757.75,5716.5
"alternative","UpperYukonR.",2033,3921,2632.75,5615.75
"alternative","UpperYukonR.",2034,3717.5,2405,5390.75
"alternative","UpperYukonR.",2035,3947,2653.25,5600.5
"alternative","UpperYukonR.",2036,4099.5,2874.75,5889.75
"alternative","UpperYukonR.",2037,4015.5,2886.5,5583.25
"alternative","UpperYukonR.",2038,3896.5,2663.5,5444.5
"alternative","UpperYukonR.",2039,4002.5,2611.5,5473
"alternative","UpperYukonR.",2040,3953.5,2675,5635.5
"alternative","UpperYukonR.",2041,3924,2735.25,5547.75
"alternative","UpperYukonR.",2042,4009,2726.25,5743.25
"alternative","UpperYukonR.",2043,4165,2767,5668.25
"alternative","UpperYukonR.",2044,4032.5,2716.75,5679.5
"alternative","UpperYukonR.",2045,4075,2655.75,5715.25
"alternative","UpperYukonR.",2046,4122,2733.5,5658.25
"alternative","UpperYukonR.",2047,4129,2837,5631.25
"alternative","UpperYukonR.",2048,4160,2706,5782.25
"alternative","UpperYukonR.",2049,4124,2792,5659
"alternative","UpperYukonR.",2050,4126,2751.75,5668
"alternative","UpperYukonR.",2051,4068.5,2812.25,5667.25
"alternative","Whiteandtribs.",2024,1253,972.5,1534
"alternative","Whiteandtribs.",2025,1705.5,1403.75,2134.25
"alternative","Whiteandtribs.",2026,2487,1983.75,2986.5
"alternative","Whiteandtribs.",2027,3207,2557.5,3993.25
"alternative","Whiteandtribs.",2028,2846,2364.75,3554.25
"alternative","Whiteandtribs.",2029,2307.5,1814,3012.75
"alternative","Whiteandtribs.",2030,2378,1825.5,3032.25
"alternative","Whiteandtribs.",2031,2775.5,2140.25,3589.25
"alternative","Whiteandtribs.",2032,3036.5,2423,3959.25
"alternative","Whiteandtribs.",2033,3269.5,2502.5,4126.25
"alternative","Whiteandtribs.",2034,3082.5,2424.5,4025.25
"alternative","Whiteandtribs.",2035,2980.5,2333.75,3766.25
"alternative","Whiteandtribs.",2036,3075.5,2334.75,3935
"alternative","Whiteandtribs.",2037,3135.5,2459.75,3946.5
"alternative","Whiteandtribs.",2038,3193.5,2479.75,4021
"alternative","Whiteandtribs.",2039,3184.5,2499,4105
"alternative","Whiteandtribs.",2040,3218.5,2490.5,4016.25
"alternative","Whiteandtribs.",2041,3181,2440.5,3977
"alternative","Whiteandtribs.",2042,3242,2486.25,4142.25
"alternative","Whiteandtribs.",2043,3169,2479.75,4063.5
"alternative","Whiteandtribs.",2044,3202.5,2512,4115
"alternative","Whiteandtribs.",2045,3291,2469.25,4190.75
"alternative","Whiteandtribs.",2046,3241,2479.25,4142.75
"alternative","Whiteandtribs.",2047,3147.5,2460,4089.25
"alternative","Whiteandtribs.",2048,3197.5,2440.75,4113.5
"alternative","Whiteandtribs.",2049,3254,2514.25,4023.75
"alternative","Whiteandtribs.",2050,3127.5,2469,4032.25
"alternative","Whiteandtribs.",2051,3175.5,2493.75,3991.25
"alternative","YukonR.Teslinheadwaters",2024,4054.5,3673,4516
"alternative","YukonR.Teslinheadwaters",2025,4609,3739.75,5756
"alternative","YukonR.Teslinheadwaters",2026,4627.5,3488,6171.5
"alternative","YukonR.Teslinheadwaters",2027,4450,3315.5,6107.5
"alternative","YukonR.Teslinheadwaters",2028,4661,3366.5,6663.25
"alternative","YukonR.Teslinheadwaters",2029,6339.5,4730.5,8890.75
"alternative","YukonR.Teslinheadwaters",2030,6807,5064,9437
"alternative","YukonR.Teslinheadwaters",2031,6479.5,4721.75,9204.75
"alternative","YukonR.Teslinheadwaters",2032,6305,4651.5,8856
"alternative","YukonR.Teslinheadwaters",2033,6349.5,4606.75,8656.5
"alternative","YukonR.Teslinheadwaters",2034,6064,4457.25,8530.5
"alternative","YukonR.Teslinheadwaters",2035,5832,4290,8193.25
"alternative","YukonR.Teslinheadwaters",2036,5822.5,4251,8125.25
"alternative","YukonR.Teslinheadwaters",2037,5807.5,4240.5,7732.75
"alternative","YukonR.Teslinheadwaters",2038,5891.5,4277.25,7714.5
"alternative","YukonR.Teslinheadwaters",2039,5871,4409.5,7807.25
"alternative","YukonR.Teslinheadwaters",2040,5922,4422,7913.25
"alternative","YukonR.Teslinheadwaters",2041,5986.5,4276,8203.75
"alternative","YukonR.Teslinheadwaters",2042,6028,4406,8216.25
"alternative","YukonR.Teslinheadwaters",2043,6010,4569,8268.5
"alternative","YukonR.Teslinheadwaters",2044,6207,4518.5,8319.75
"alternative","YukonR.Teslinheadwaters",2045,6033,4381.5,8203.75
"alternative","YukonR.Teslinheadwaters",2046,5862.5,4286,7990.75
"alternative","YukonR.Teslinheadwaters",2047,5868.5,4240.25,7851
"alternative","YukonR.Teslinheadwaters",2048,6058,4242.5,7831.25
"alternative","YukonR.Teslinheadwaters",2049,5832,4374.5,7825.25
"alternative","YukonR.Teslinheadwaters",2050,5881.5,4214.75,7873.25
"alternative","YukonR.Teslinheadwaters",2051,5997.5,4289,7979.25
"fixed.ER.10","Big.Salmon",2024,1901.5,1835.75,1962
"fixed.ER.10","Big.Salmon",2025,2038,1755.5,2379
"fixed.ER.10","Big.Salmon",2026,2503.5,2070,3003.5
"fixed.ER.10","Big.Salmon",2027,3483,2805.75,4337
"fixed.ER.10","Big.Salmon",2028,3526.5,2823.75,4416.25
"fixed.ER.10","Big.Salmon",2029,3393,2720.75,4240.5
"fixed.ER.10","Big.Salmon",2030,3527.5,2766,4499.75
"fixed.ER.10","Big.Salmon",2031,3848,2902.5,5103
"fixed.ER.10","Big.Salmon",2032,4385,3232.25,5812.5
"fixed.ER.10","Big.Salmon",2033,4821.5,3583.5,6267.5
"fixed.ER.10","Big.Salmon",2034,4849.5,3606,6407.25
"fixed.ER.10","Big.Salmon",2035,4852,3517,6419.25
"fixed.ER.10","Big.Salmon",2036,4923,3585.25,6525
"fixed.ER.10","Big.Salmon",2037,5138,3681.75,6751.25
"fixed.ER.10","Big.Salmon",2038,5384.5,3806,6843
"fixed.ER.10","Big.Salmon",2039,5461,3860.25,7067.75
"fixed.ER.10","Big.Salmon",2040,5462.5,3912.25,7056
"fixed.ER.10","Big.Salmon",2041,5384.5,3839.25,7049.25
"fixed.ER.10","Big.Salmon",2042,5360.5,3856.75,7198.5
"fixed.ER.10","Big.Salmon",2043,5397,3965.75,7242.25
"fixed.ER.10","Big.Salmon",2044,5386.5,4027.25,7266.25
"fixed.ER.10","Big.Salmon",2045,5483.5,4035.5,7244.5
"fixed.ER.10","Big.Salmon",2046,5482,3965,7195.5
"fixed.ER.10","Big.Salmon",2047,5451,3976,7076.25
"fixed.ER.10","Big.Salmon",2048,5438,4087.75,7094
"fixed.ER.10","Big.Salmon",2049,5497.5,4010,7075.5
"fixed.ER.10","Big.Salmon",2050,5594,4067.5,7143.25
"fixed.ER.10","Big.Salmon",2051,5520.5,4054.75,7185.5
"fixed.ER.10","MiddleYukonR.andtribs.",2024,6339,6068.25,6646.5
"fixed.ER.10","MiddleYukonR.andtribs.",2025,6899.5,5764,8303
"fixed.ER.10","MiddleYukonR.andtribs.",2026,10021,7893.75,12569.75
"fixed.ER.10","MiddleYukonR.andtribs.",2027,12642,9943,16085
"fixed.ER.10","MiddleYukonR.andtribs.",2028,9956.5,7835,12422
"fixed.ER.10","MiddleYukonR.andtribs.",2029,9758,7471.25,12599.5
"fixed.ER.10","MiddleYukonR.andtribs.",2030,13322.5,10192,17263.25
"fixed.ER.10","MiddleYukonR.andtribs.",2031,14795,11719.75,19220.75
"fixed.ER.10","MiddleYukonR.andtribs.",2032,15723,12201.25,20347.75
"fixed.ER.10","MiddleYukonR.andtribs.",2033,15741.5,12129,20259.25
"fixed.ER.10","MiddleYukonR.andtribs.",2034,15767.5,11576.25,20079.75
"fixed.ER.10","MiddleYukonR.andtribs.",2035,15660,11659.25,20571.25
"fixed.ER.10","MiddleYukonR.andtribs.",2036,15868,11863,20645.5
"fixed.ER.10","MiddleYukonR.andtribs.",2037,15869,12101.5,20520.25
"fixed.ER.10","MiddleYukonR.andtribs.",2038,15823.5,12277.75,20521.5
"fixed.ER.10","MiddleYukonR.andtribs.",2039,15826,12346,20820
"fixed.ER.10","MiddleYukonR.andtribs.",2040,15850.5,12320.5,20382.5
"fixed.ER.10","MiddleYukonR.andtribs.",2041,15845,11927.25,20434
"fixed.ER.10","MiddleYukonR.andtribs.",2042,15831,12248,20923.75
"fixed.ER.10","MiddleYukonR.andtribs.",2043,16277,12273.75,20664.5
"fixed.ER.10","MiddleYukonR.andtribs.",2044,16262,12481.5,20642.25
"fixed.ER.10","MiddleYukonR.andtribs.",2045,15948,12402.25,20223.5
"fixed.ER.10","MiddleYukonR.andtribs.",2046,15797,12449.75,20259.5
"fixed.ER.10","MiddleYukonR.andtribs.",2047,15712.5,12426.75,19821.25
"fixed.ER.10","MiddleYukonR.andtribs.",2048,15975,12406.75,19862.75
"fixed.ER.10","MiddleYukonR.andtribs.",2049,16039.5,12325.75,20006.5
"fixed.ER.10","MiddleYukonR.andtribs.",2050,15960,12448.75,20153
"fixed.ER.10","MiddleYukonR.andtribs.",2051,15846.5,12263.75,20309
"fixed.ER.10","Nordenskiold",2024,1406,1308.75,1504.25
"fixed.ER.10","Nordenskiold",2025,1632.5,1321,2035.25
"fixed.ER.10","Nordenskiold",2026,1859.5,1429.75,2521.75
"fixed.ER.10","Nordenskiold",2027,1984.5,1422,2619
"fixed.ER.10","Nordenskiold",2028,1910.5,1375,2607
"fixed.ER.10","Nordenskiold",2029,2209.5,1593,3219
"fixed.ER.10","Nordenskiold",2030,2351,1627,3304.75
"fixed.ER.10","Nordenskiold",2031,2453,1679.75,3389.5
"fixed.ER.10","Nordenskiold",2032,2440.5,1685,3512
"fixed.ER.10","Nordenskiold",2033,2452.5,1627.75,3576.75
"fixed.ER.10","Nordenskiold",2034,2476.5,1612.75,3550.75
"fixed.ER.10","Nordenskiold",2035,2445,1692.25,3569.5
"fixed.ER.10","Nordenskiold",2036,2546.5,1717,3593
"fixed.ER.10","Nordenskiold",2037,2492,1748,3608.75
"fixed.ER.10","Nordenskiold",2038,2471,1764,3554.5
"fixed.ER.10","Nordenskiold",2039,2475.5,1716,3608.75
"fixed.ER.10","Nordenskiold",2040,2507,1725.75,3548.25
"fixed.ER.10","Nordenskiold",2041,2512,1708.75,3466.25
"fixed.ER.10","Nordenskiold",2042,2492,1667.75,3523.25
"fixed.ER.10","Nordenskiold",2043,2463.5,1684,3594.5
"fixed.ER.10","Nordenskiold",2044,2441.5,1665,3544.5
"fixed.ER.10","Nordenskiold",2045,2340.5,1643.75,3476.5
"fixed.ER.10","Nordenskiold",2046,2363.5,1630.25,3462.75
"fixed.ER.10","Nordenskiold",2047,2378,1629.5,3479
"fixed.ER.10","Nordenskiold",2048,2425,1616,3452.25
"fixed.ER.10","Nordenskiold",2049,2420,1559.5,3455.75
"fixed.ER.10","Nordenskiold",2050,2376,1592.75,3356
"fixed.ER.10","Nordenskiold",2051,2334.5,1583,3323
"fixed.ER.10","NorthernYukonR.andtribs.",2024,2553,2238.5,2898.75
"fixed.ER.10","NorthernYukonR.andtribs.",2025,2952.5,2411,3600.5
"fixed.ER.10","NorthernYukonR.andtribs.",2026,3456,2711,4606.25
"fixed.ER.10","NorthernYukonR.andtribs.",2027,3240.5,2540.75,4278
"fixed.ER.10","NorthernYukonR.andtribs.",2028,2522.5,1963.5,3400.75
"fixed.ER.10","NorthernYukonR.andtribs.",2029,3152.5,2426.25,4253
"fixed.ER.10","NorthernYukonR.andtribs.",2030,3633.5,2758,4990.5
"fixed.ER.10","NorthernYukonR.andtribs.",2031,4016,2958,5381.25
"fixed.ER.10","NorthernYukonR.andtribs.",2032,4118,3039.5,5562.25
"fixed.ER.10","NorthernYukonR.andtribs.",2033,3997.5,2798,5555.25
"fixed.ER.10","NorthernYukonR.andtribs.",2034,3941.5,2653.25,5567.75
"fixed.ER.10","NorthernYukonR.andtribs.",2035,4258,3005,5942.25
"fixed.ER.10","NorthernYukonR.andtribs.",2036,4559,3183.75,6259.5
"fixed.ER.10","NorthernYukonR.andtribs.",2037,4626,3296.75,6469
"fixed.ER.10","NorthernYukonR.andtribs.",2038,4711.5,3169.75,6436.75
"fixed.ER.10","NorthernYukonR.andtribs.",2039,4580,3083.5,6514.75
"fixed.ER.10","NorthernYukonR.andtribs.",2040,4538,3186.75,6675
"fixed.ER.10","NorthernYukonR.andtribs.",2041,4683.5,3185.5,6618.5
"fixed.ER.10","NorthernYukonR.andtribs.",2042,4825.5,3333.5,6481.5
"fixed.ER.10","NorthernYukonR.andtribs.",2043,4799,3392,6588.5
"fixed.ER.10","NorthernYukonR.andtribs.",2044,4789.5,3339.25,6662.5
"fixed.ER.10","NorthernYukonR.andtribs.",2045,4702.5,3279.5,6672
"fixed.ER.10","NorthernYukonR.andtribs.",2046,4801.5,3310.75,6535.5
"fixed.ER.10","NorthernYukonR.andtribs.",2047,4878,3267,6587.5
"fixed.ER.10","NorthernYukonR.andtribs.",2048,4931,3289,6642.5
"fixed.ER.10","NorthernYukonR.andtribs.",2049,4852.5,3334.75,6776.25
"fixed.ER.10","NorthernYukonR.andtribs.",2050,4870,3312,6721.25
"fixed.ER.10","NorthernYukonR.andtribs.",2051,4796,3316.75,6712.25
"fixed.ER.10","Pelly",2024,1812,1656,1958.5
"fixed.ER.10","Pelly",2025,2344,2021.75,2780.25
"fixed.ER.10","Pelly",2026,3545.5,2906.5,4330.25
"fixed.ER.10","Pelly",2027,4295.5,3484.5,5272.5
"fixed.ER.10","Pelly",2028,3081.5,2524,3866
"fixed.ER.10","Pelly",2029,3276.5,2691,4158.25
"fixed.ER.10","Pelly",2030,3723.5,2991.75,4726.25
"fixed.ER.10","Pelly",2031,4719.5,3572,6097.5
"fixed.ER.10","Pelly",2032,5607,4203,7363.75
"fixed.ER.10","Pelly",2033,5729,4321.25,7371
"fixed.ER.10","Pelly",2034,5256.5,3931.5,7009
"fixed.ER.10","Pelly",2035,5515.5,4132.5,7508.75
"fixed.ER.10","Pelly",2036,6183,4581.25,8302.25
"fixed.ER.10","Pelly",2037,6888.5,5041.25,8917.75
"fixed.ER.10","Pelly",2038,7301.5,5187.5,9463
"fixed.ER.10","Pelly",2039,7224,5225.25,9677.25
"fixed.ER.10","Pelly",2040,7193.5,5023,9516.75
"fixed.ER.10","Pelly",2041,7340.5,5251,9351
"fixed.ER.10","Pelly",2042,7464,5488.5,9703.75
"fixed.ER.10","Pelly",2043,7689.5,5687.25,9774.25
"fixed.ER.10","Pelly",2044,7719.5,5828.25,9926
"fixed.ER.10","Pelly",2045,7883,5780.5,9959.75
"fixed.ER.10","Pelly",2046,7722,5754.25,9827.25
"fixed.ER.10","Pelly",2047,7788.5,5991.25,9884.75
"fixed.ER.10","Pelly",2048,7828.5,6178.5,9895.5
"fixed.ER.10","Pelly",2049,7981,6243.5,9993.75
"fixed.ER.10","Pelly",2050,7916.5,6229.25,10233.25
"fixed.ER.10","Pelly",2051,7951.5,6189.5,9955
"fixed.ER.10","Stewart",2024,2070.5,1815,2416.75
"fixed.ER.10","Stewart",2025,2122.5,1774,2646.5
"fixed.ER.10","Stewart",2026,2338.5,1807.75,3137.5
"fixed.ER.10","Stewart",2027,2176.5,1615.5,3137.5
"fixed.ER.10","Stewart",2028,1669.5,1179.75,2355
"fixed.ER.10","Stewart",2029,2337,1618.25,3337.5
"fixed.ER.10","Stewart",2030,3057,2116,4269.25
"fixed.ER.10","Stewart",2031,3079,2068.75,4528.25
"fixed.ER.10","Stewart",2032,3016,2024.75,4324.25
"fixed.ER.10","Stewart",2033,2899.5,1962.25,4233.75
"fixed.ER.10","Stewart",2034,2953.5,1894.5,4266.5
"fixed.ER.10","Stewart",2035,3125.5,2027.75,4440
"fixed.ER.10","Stewart",2036,3206,2053,4477
"fixed.ER.10","Stewart",2037,3092,2086,4380.5
"fixed.ER.10","Stewart",2038,3021.5,1999.75,4344
"fixed.ER.10","Stewart",2039,2917.5,1999,4408
"fixed.ER.10","Stewart",2040,2980,2034.25,4286.5
"fixed.ER.10","Stewart",2041,2912.5,2115,4389
"fixed.ER.10","Stewart",2042,2972,2072.25,4340.5
"fixed.ER.10","Stewart",2043,3042.5,2056.5,4202.5
"fixed.ER.10","Stewart",2044,2957,2066.25,4281.5
"fixed.ER.10","Stewart",2045,3006.5,2052.25,4309.25
"fixed.ER.10","Stewart",2046,3015.5,2107.25,4220
"fixed.ER.10","Stewart",2047,2980.5,2153.25,4136.5
"fixed.ER.10","Stewart",2048,3032,2116.25,4115.25
"fixed.ER.10","Stewart",2049,2993.5,2146.5,4153.25
"fixed.ER.10","Stewart",2050,2993.5,2121.75,4152.5
"fixed.ER.10","Stewart",2051,3014.5,2064,4254.5
"fixed.ER.10","UpperYukonR.",2024,2284,2125,2419.25
"fixed.ER.10","UpperYukonR.",2025,2332,1958.75,2917.75
"fixed.ER.10","UpperYukonR.",2026,3049,2391.5,4029
"fixed.ER.10","UpperYukonR.",2027,3455,2564,4660
"fixed.ER.10","UpperYukonR.",2028,2165.5,1597.5,3041.25
"fixed.ER.10","UpperYukonR.",2029,2512.5,1795,3483
"fixed.ER.10","UpperYukonR.",2030,3721.5,2556.25,5149.25
