"HCR","CU","year","H.50","H.25","H.75"
"no.fishing","Stewart",2031,0,0,0
"no.fishing","Stewart",2032,0,0,0
"no.fishing","Stewart",2033,0,0,0
"no.fishing","Stewart",2034,0,0,0
"no.fishing","Stewart",2035,0,0,0
"no.fishing","Stewart",2036,0,0,0
"no.fishing","Stewart",2037,0,0,0
"no.fishing","Stewart",2038,0,0,0
"no.fishing","Stewart",2039,0,0,0
"no.fishing","Stewart",2040,0,0,0
"no.fishing","Stewart",2041,0,0,0
"no.fishing","Stewart",2042,0,0,0
"no.fishing","Stewart",2043,0,0,0
"no.fishing","Stewart",2044,0,0,0
"no.fishing","Stewart",2045,0,0,0
"no.fishing","Stewart",2046,0,0,0
"no.fishing","Stewart",2047,0,0,0
"no.fishing","Stewart",2048,0,0,0
"no.fishing","Stewart",2049,0,0,0
"no.fishing","Stewart",2050,0,0,0
"no.fishing","Stewart",2051,0,0,0
"no.fishing","Stewart",2052,0,0,0
"no.fishing","Stewart",2053,0,0,0
"no.fishing","Stewart",2054,0,0,0
"no.fishing","Stewart",2055,0,0,0
"no.fishing","Stewart",2056,0,0,0
"no.fishing","Stewart",2057,0,0,0
"no.fishing","Stewart",2058,0,0,0
"no.fishing","Stewart",2059,0,0,0
"no.fishing","Stewart",2060,0,0,0
"no.fishing","Stewart",2061,0,0,0
"no.fishing","Stewart",2062,0,0,0
"no.fishing","Stewart",2063,0,0,0
"no.fishing","Stewart",2064,0,0,0
"no.fishing","Stewart",2065,0,0,0
"no.fishing","Stewart",2066,0,0,0
"no.fishing","Stewart",2067,0,0,0
"no.fishing","UpperYukonR.",2024,0,0,0
"no.fishing","UpperYukonR.",2025,0,0,0
"no.fishing","UpperYukonR.",2026,0,0,0
"no.fishing","UpperYukonR.",2027,0,0,0
"no.fishing","UpperYukonR.",2028,0,0,0
"no.fishing","UpperYukonR.",2029,0,0,0
"no.fishing","UpperYukonR.",2030,0,0,0
"no.fishing","UpperYukonR.",2031,0,0,0
"no.fishing","UpperYukonR.",2032,0,0,0
"no.fishing","UpperYukonR.",2033,0,0,0
"no.fishing","UpperYukonR.",2034,0,0,0
"no.fishing","UpperYukonR.",2035,0,0,0
"no.fishing","UpperYukonR.",2036,0,0,0
"no.fishing","UpperYukonR.",2037,0,0,0
"no.fishing","UpperYukonR.",2038,0,0,0
"no.fishing","UpperYukonR.",2039,0,0,0
"no.fishing","UpperYukonR.",2040,0,0,0
"no.fishing","UpperYukonR.",2041,0,0,0
"no.fishing","UpperYukonR.",2042,0,0,0
"no.fishing","UpperYukonR.",2043,0,0,0
"no.fishing","UpperYukonR.",2044,0,0,0
"no.fishing","UpperYukonR.",2045,0,0,0
"no.fishing","UpperYukonR.",2046,0,0,0
"no.fishing","UpperYukonR.",2047,0,0,0
"no.fishing","UpperYukonR.",2048,0,0,0
"no.fishing","UpperYukonR.",2049,0,0,0
"no.fishing","UpperYukonR.",2050,0,0,0
"no.fishing","UpperYukonR.",2051,0,0,0
"no.fishing","UpperYukonR.",2052,0,0,0
"no.fishing","UpperYukonR.",2053,0,0,0
"no.fishing","UpperYukonR.",2054,0,0,0
"no.fishing","UpperYukonR.",2055,0,0,0
"no.fishing","UpperYukonR.",2056,0,0,0
"no.fishing","UpperYukonR.",2057,0,0,0
"no.fishing","UpperYukonR.",2058,0,0,0
"no.fishing","UpperYukonR.",2059,0,0,0
"no.fishing","UpperYukonR.",2060,0,0,0
"no.fishing","UpperYukonR.",2061,0,0,0
"no.fishing","UpperYukonR.",2062,0,0,0
"no.fishing","UpperYukonR.",2063,0,0,0
"no.fishing","UpperYukonR.",2064,0,0,0
"no.fishing","UpperYukonR.",2065,0,0,0
"no.fishing","UpperYukonR.",2066,0,0,0
"no.fishing","UpperYukonR.",2067,0,0,0
"no.fishing","Whiteandtribs.",2024,0,0,0
"no.fishing","Whiteandtribs.",2025,0,0,0
"no.fishing","Whiteandtribs.",2026,0,0,0
"no.fishing","Whiteandtribs.",2027,0,0,0
"no.fishing","Whiteandtribs.",2028,0,0,0
"no.fishing","Whiteandtribs.",2029,0,0,0
"no.fishing","Whiteandtribs.",2030,0,0,0
"no.fishing","Whiteandtribs.",2031,0,0,0
"no.fishing","Whiteandtribs.",2032,0,0,0
"no.fishing","Whiteandtribs.",2033,0,0,0
"no.fishing","Whiteandtribs.",2034,0,0,0
"no.fishing","Whiteandtribs.",2035,0,0,0
"no.fishing","Whiteandtribs.",2036,0,0,0
"no.fishing","Whiteandtribs.",2037,0,0,0
"no.fishing","Whiteandtribs.",2038,0,0,0
"no.fishing","Whiteandtribs.",2039,0,0,0
"no.fishing","Whiteandtribs.",2040,0,0,0
"no.fishing","Whiteandtribs.",2041,0,0,0
"no.fishing","Whiteandtribs.",2042,0,0,0
"no.fishing","Whiteandtribs.",2043,0,0,0
"no.fishing","Whiteandtribs.",2044,0,0,0
"no.fishing","Whiteandtribs.",2045,0,0,0
"no.fishing","Whiteandtribs.",2046,0,0,0
"no.fishing","Whiteandtribs.",2047,0,0,0
"no.fishing","Whiteandtribs.",2048,0,0,0
"no.fishing","Whiteandtribs.",2049,0,0,0
"no.fishing","Whiteandtribs.",2050,0,0,0
"no.fishing","Whiteandtribs.",2051,0,0,0
"no.fishing","Whiteandtribs.",2052,0,0,0
"no.fishing","Whiteandtribs.",2053,0,0,0
"no.fishing","Whiteandtribs.",2054,0,0,0
"no.fishing","Whiteandtribs.",2055,0,0,0
"no.fishing","Whiteandtribs.",2056,0,0,0
"no.fishing","Whiteandtribs.",2057,0,0,0
"no.fishing","Whiteandtribs.",2058,0,0,0
"no.fishing","Whiteandtribs.",2059,0,0,0
"no.fishing","Whiteandtribs.",2060,0,0,0
"no.fishing","Whiteandtribs.",2061,0,0,0
"no.fishing","Whiteandtribs.",2062,0,0,0
"no.fishing","Whiteandtribs.",2063,0,0,0
"no.fishing","Whiteandtribs.",2064,0,0,0
"no.fishing","Whiteandtribs.",2065,0,0,0
"no.fishing","Whiteandtribs.",2066,0,0,0
"no.fishing","Whiteandtribs.",2067,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2024,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2025,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2026,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2027,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2028,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2029,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2030,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2031,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2032,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2033,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2034,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2035,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2036,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2037,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2038,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2039,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2040,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2041,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2042,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2043,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2044,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2045,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2046,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2047,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2048,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2049,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2050,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2051,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2052,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2053,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2054,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2055,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2056,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2057,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2058,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2059,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2060,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2061,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2062,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2063,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2064,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2065,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2066,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2067,0,0,0
"status.quo","Big.Salmon",2024,0,0,0
"status.quo","Big.Salmon",2025,0,0,0
"status.quo","Big.Salmon",2026,0,0,0
"status.quo","Big.Salmon",2027,0,0,0
"status.quo","Big.Salmon",2028,0,0,0
"status.quo","Big.Salmon",2029,0,0,0
"status.quo","Big.Salmon",2030,0,0,0
"status.quo","Big.Salmon",2031,0,0,12
"status.quo","Big.Salmon",2032,0,0,15
"status.quo","Big.Salmon",2033,0,0,11.75
"status.quo","Big.Salmon",2034,0,0,2.5
"status.quo","Big.Salmon",2035,0,0,71
"status.quo","Big.Salmon",2036,0,0,106.25
"status.quo","Big.Salmon",2037,0,0,153.25
"status.quo","Big.Salmon",2038,0,0,210.5
"status.quo","Big.Salmon",2039,0,0,205.5
"status.quo","Big.Salmon",2040,0,0,195.75
"status.quo","Big.Salmon",2041,0,0,294.75
"status.quo","Big.Salmon",2042,0,0,398.25
"status.quo","Big.Salmon",2043,0,0,387.5
"status.quo","Big.Salmon",2044,0,0,307.75
"status.quo","Big.Salmon",2045,0,0,303.25
"status.quo","Big.Salmon",2046,0,0,288.5
"status.quo","Big.Salmon",2047,0,0,250.75
"status.quo","Big.Salmon",2048,0,0,273.25
"status.quo","Big.Salmon",2049,0,0,279.75
"status.quo","Big.Salmon",2050,0,0,270.5
"status.quo","Big.Salmon",2051,0,0,314.5
"status.quo","Big.Salmon",2052,0,0,296
"status.quo","Big.Salmon",2053,0,0,340.25
"status.quo","Big.Salmon",2054,0,0,235
"status.quo","Big.Salmon",2055,0,0,218
"status.quo","Big.Salmon",2056,0,0,191.5
"status.quo","Big.Salmon",2057,0,0,157
"status.quo","Big.Salmon",2058,0,0,153.75
"status.quo","Big.Salmon",2059,0,0,205.25
"status.quo","Big.Salmon",2060,0,0,230.25
"status.quo","Big.Salmon",2061,0,0,215.25
"status.quo","Big.Salmon",2062,0,0,242.25
"status.quo","Big.Salmon",2063,0,0,163.75
"status.quo","Big.Salmon",2064,0,0,194.5
"status.quo","Big.Salmon",2065,0,0,238.25
"status.quo","Big.Salmon",2066,0,0,198.25
"status.quo","Big.Salmon",2067,0,0,158
"status.quo","MiddleYukonR.andtribs.",2024,0,0,0
"status.quo","MiddleYukonR.andtribs.",2025,0,0,0
"status.quo","MiddleYukonR.andtribs.",2026,0,0,0
"status.quo","MiddleYukonR.andtribs.",2027,0,0,0
"status.quo","MiddleYukonR.andtribs.",2028,0,0,0
"status.quo","MiddleYukonR.andtribs.",2029,0,0,0
"status.quo","MiddleYukonR.andtribs.",2030,0,0,0
"status.quo","MiddleYukonR.andtribs.",2031,0,0,57
"status.quo","MiddleYukonR.andtribs.",2032,0,0,63.25
"status.quo","MiddleYukonR.andtribs.",2033,0,0,50.5
"status.quo","MiddleYukonR.andtribs.",2034,0,0,20.25
"status.quo","MiddleYukonR.andtribs.",2035,0,0,221
"status.quo","MiddleYukonR.andtribs.",2036,0,0,688.75
"status.quo","MiddleYukonR.andtribs.",2037,0,0,778.75
"status.quo","MiddleYukonR.andtribs.",2038,0,0,859
"status.quo","MiddleYukonR.andtribs.",2039,0,0,772.75
"status.quo","MiddleYukonR.andtribs.",2040,0,0,751.5
"status.quo","MiddleYukonR.andtribs.",2041,0,0,1474.25
"status.quo","MiddleYukonR.andtribs.",2042,0,0,1855.25
"status.quo","MiddleYukonR.andtribs.",2043,0,0,1881.25
"status.quo","MiddleYukonR.andtribs.",2044,0,0,1852.5
"status.quo","MiddleYukonR.andtribs.",2045,0,0,1985.25
"status.quo","MiddleYukonR.andtribs.",2046,0,0,1570.75
"status.quo","MiddleYukonR.andtribs.",2047,0,0,1266.25
"status.quo","MiddleYukonR.andtribs.",2048,0,0,1573
"status.quo","MiddleYukonR.andtribs.",2049,0,0,1778.5
"status.quo","MiddleYukonR.andtribs.",2050,0,0,1738.5
"status.quo","MiddleYukonR.andtribs.",2051,0,0,2242
"status.quo","MiddleYukonR.andtribs.",2052,0,0,2708.25
"status.quo","MiddleYukonR.andtribs.",2053,0,0,2516.25
"status.quo","MiddleYukonR.andtribs.",2054,0,0,2538
"status.quo","MiddleYukonR.andtribs.",2055,0,0,2358.25
"status.quo","MiddleYukonR.andtribs.",2056,0,0,1991.75
"status.quo","MiddleYukonR.andtribs.",2057,0,0,1873.75
"status.quo","MiddleYukonR.andtribs.",2058,0,0,2381
"status.quo","MiddleYukonR.andtribs.",2059,0,0,2170.75
"status.quo","MiddleYukonR.andtribs.",2060,0,0,2427.75
"status.quo","MiddleYukonR.andtribs.",2061,0,0,3147
"status.quo","MiddleYukonR.andtribs.",2062,0,0,2866.25
"status.quo","MiddleYukonR.andtribs.",2063,0,0,3251.5
"status.quo","MiddleYukonR.andtribs.",2064,0,0,2465.25
"status.quo","MiddleYukonR.andtribs.",2065,0,0,2791
"status.quo","MiddleYukonR.andtribs.",2066,0,0,2541.25
"status.quo","MiddleYukonR.andtribs.",2067,0,0,2443.25
"status.quo","Nordenskiold",2024,0,0,0
"status.quo","Nordenskiold",2025,0,0,0
"status.quo","Nordenskiold",2026,0,0,0
"status.quo","Nordenskiold",2027,0,0,0
"status.quo","Nordenskiold",2028,0,0,0
"status.quo","Nordenskiold",2029,0,0,0
"status.quo","Nordenskiold",2030,0,0,0
"status.quo","Nordenskiold",2031,0,0,13.75
"status.quo","Nordenskiold",2032,0,0,11.75
"status.quo","Nordenskiold",2033,0,0,11
"status.quo","Nordenskiold",2034,0,0,8
"status.quo","Nordenskiold",2035,0,0,64.25
"status.quo","Nordenskiold",2036,0,0,111.75
"status.quo","Nordenskiold",2037,0,0,172.25
"status.quo","Nordenskiold",2038,0,0,186.5
"status.quo","Nordenskiold",2039,0,0,216.25
"status.quo","Nordenskiold",2040,0,0,267.5
"status.quo","Nordenskiold",2041,0,0,375.5
"status.quo","Nordenskiold",2042,0,0,437
"status.quo","Nordenskiold",2043,0,0,631.5
"status.quo","Nordenskiold",2044,0,0,466
"status.quo","Nordenskiold",2045,0,0,489
"status.quo","Nordenskiold",2046,0,0,552.75
"status.quo","Nordenskiold",2047,0,0,461
"status.quo","Nordenskiold",2048,0,0,385.75
"status.quo","Nordenskiold",2049,0,0,464
"status.quo","Nordenskiold",2050,0,0,352.5
"status.quo","Nordenskiold",2051,0,0,425.75
"status.quo","Nordenskiold",2052,0,0,566
"status.quo","Nordenskiold",2053,0,0,484.5
"status.quo","Nordenskiold",2054,0,0,506.25
"status.quo","Nordenskiold",2055,0,0,564.75
"status.quo","Nordenskiold",2056,0,0,453
"status.quo","Nordenskiold",2057,0,0,500.25
"status.quo","Nordenskiold",2058,0,0,624.5
"status.quo","Nordenskiold",2059,0,0,536.75
"status.quo","Nordenskiold",2060,0,0,619.5
"status.quo","Nordenskiold",2061,0,0,629.75
"status.quo","Nordenskiold",2062,0,0,857.75
"status.quo","Nordenskiold",2063,0,0,759.75
"status.quo","Nordenskiold",2064,0,0,664.5
"status.quo","Nordenskiold",2065,0,0,712.25
"status.quo","Nordenskiold",2066,0,0,696
"status.quo","Nordenskiold",2067,0,0,454
"status.quo","NorthernYukonR.andtribs.",2024,0,0,0
"status.quo","NorthernYukonR.andtribs.",2025,0,0,0
"status.quo","NorthernYukonR.andtribs.",2026,0,0,0
"status.quo","NorthernYukonR.andtribs.",2027,0,0,0
"status.quo","NorthernYukonR.andtribs.",2028,0,0,0
"status.quo","NorthernYukonR.andtribs.",2029,0,0,0
"status.quo","NorthernYukonR.andtribs.",2030,0,0,0
"status.quo","NorthernYukonR.andtribs.",2031,0,0,34.25
"status.quo","NorthernYukonR.andtribs.",2032,0,0,17.5
"status.quo","NorthernYukonR.andtribs.",2033,0,0,6.25
"status.quo","NorthernYukonR.andtribs.",2034,0,0,2.5
"status.quo","NorthernYukonR.andtribs.",2035,0,0,82.75
"status.quo","NorthernYukonR.andtribs.",2036,0,0,322
"status.quo","NorthernYukonR.andtribs.",2037,0,0,294.5
"status.quo","NorthernYukonR.andtribs.",2038,0,0,234.5
"status.quo","NorthernYukonR.andtribs.",2039,0,0,320.5
"status.quo","NorthernYukonR.andtribs.",2040,0,0,403.75
"status.quo","NorthernYukonR.andtribs.",2041,0,0,447.75
"status.quo","NorthernYukonR.andtribs.",2042,0,0,560.75
"status.quo","NorthernYukonR.andtribs.",2043,0,0,582.75
"status.quo","NorthernYukonR.andtribs.",2044,0,0,510.25
"status.quo","NorthernYukonR.andtribs.",2045,0,0,466.75
"status.quo","NorthernYukonR.andtribs.",2046,0,0,357.5
"status.quo","NorthernYukonR.andtribs.",2047,0,0,519.75
"status.quo","NorthernYukonR.andtribs.",2048,0,0,539.75
"status.quo","NorthernYukonR.andtribs.",2049,0,0,603.25
"status.quo","NorthernYukonR.andtribs.",2050,0,0,661
"status.quo","NorthernYukonR.andtribs.",2051,0,0,552.25
"status.quo","NorthernYukonR.andtribs.",2052,0,0,722
"status.quo","NorthernYukonR.andtribs.",2053,0,0,859
"status.quo","NorthernYukonR.andtribs.",2054,0,0,974.75
"status.quo","NorthernYukonR.andtribs.",2055,0,0,824.5
"status.quo","NorthernYukonR.andtribs.",2056,0,0,680.75
"status.quo","NorthernYukonR.andtribs.",2057,0,0,690.25
"status.quo","NorthernYukonR.andtribs.",2058,0,0,663.5
"status.quo","NorthernYukonR.andtribs.",2059,0,0,630.75
"status.quo","NorthernYukonR.andtribs.",2060,0,0,839.5
"status.quo","NorthernYukonR.andtribs.",2061,0,0,809
"status.quo","NorthernYukonR.andtribs.",2062,0,0,794.25
"status.quo","NorthernYukonR.andtribs.",2063,0,0,781.25
"status.quo","NorthernYukonR.andtribs.",2064,0,0,628.75
"status.quo","NorthernYukonR.andtribs.",2065,0,0,593
"status.quo","NorthernYukonR.andtribs.",2066,0,0,866.5
"status.quo","NorthernYukonR.andtribs.",2067,0,0,453.5
"status.quo","Pelly",2024,0,0,0
"status.quo","Pelly",2025,0,0,0
"status.quo","Pelly",2026,0,0,0
"status.quo","Pelly",2027,0,0,0
"status.quo","Pelly",2028,0,0,0
"status.quo","Pelly",2029,0,0,0
"status.quo","Pelly",2030,0,0,0
"status.quo","Pelly",2031,0,0,15.75
"status.quo","Pelly",2032,0,0,4
"status.quo","Pelly",2033,0,0,2.25
"status.quo","Pelly",2034,0,0,0.75
"status.quo","Pelly",2035,0,0,16.25
"status.quo","Pelly",2036,0,0,43
"status.quo","Pelly",2037,0,0,50.5
"status.quo","Pelly",2038,0,0,56.25
"status.quo","Pelly",2039,0,0,35.5
"status.quo","Pelly",2040,0,0,43
"status.quo","Pelly",2041,0,0,60.25
"status.quo","Pelly",2042,0,0,57.25
"status.quo","Pelly",2043,0,0,51
"status.quo","Pelly",2044,0,0,33.5
"status.quo","Pelly",2045,0,0,36
"status.quo","Pelly",2046,0,0,25.25
"status.quo","Pelly",2047,0,0,16.25
"status.quo","Pelly",2048,0,0,19
"status.quo","Pelly",2049,0,0,16.25
"status.quo","Pelly",2050,0,0,10.25
"status.quo","Pelly",2051,0,0,8.25
"status.quo","Pelly",2052,0,0,17.5
"status.quo","Pelly",2053,0,0,12
"status.quo","Pelly",2054,0,0,13
"status.quo","Pelly",2055,0,0,9
"status.quo","Pelly",2056,0,0,2
"status.quo","Pelly",2057,0,0,0
"status.quo","Pelly",2058,0,0,0
"status.quo","Pelly",2059,0,0,0
"status.quo","Pelly",2060,0,0,0
"status.quo","Pelly",2061,0,0,0
"status.quo","Pelly",2062,0,0,0
"status.quo","Pelly",2063,0,0,0
"status.quo","Pelly",2064,0,0,0
"status.quo","Pelly",2065,0,0,0
"status.quo","Pelly",2066,0,0,0
"status.quo","Pelly",2067,0,0,0
"status.quo","Stewart",2024,0,0,0
"status.quo","Stewart",2025,0,0,0
"status.quo","Stewart",2026,0,0,0
"status.quo","Stewart",2027,0,0,0
"status.quo","Stewart",2028,0,0,0
"status.quo","Stewart",2029,0,0,0
"status.quo","Stewart",2030,0,0,0
"status.quo","Stewart",2031,0,0,20.5
"status.quo","Stewart",2032,0,0,15
"status.quo","Stewart",2033,0,0,9
"status.quo","Stewart",2034,0,0,18
"status.quo","Stewart",2035,0,0,98.75
"status.quo","Stewart",2036,0,0,158.25
"status.quo","Stewart",2037,0,0,201.25
"status.quo","Stewart",2038,0,0,241.5
"status.quo","Stewart",2039,0,0,182.25
"status.quo","Stewart",2040,0,0,319.5
"status.quo","Stewart",2041,0,0,587.5
"status.quo","Stewart",2042,0,0,754.75
"status.quo","Stewart",2043,0,0,777.25
"status.quo","Stewart",2044,0,0,611
"status.quo","Stewart",2045,0,0,711.5
"status.quo","Stewart",2046,0,0,542.75
"status.quo","Stewart",2047,0,0,520
"status.quo","Stewart",2048,0,0,633.75
"status.quo","Stewart",2049,0,0,708.25
"status.quo","Stewart",2050,0,0,618.5
"status.quo","Stewart",2051,0,0,706.75
"status.quo","Stewart",2052,0,0,757.5
"status.quo","Stewart",2053,0,0,735.5
"status.quo","Stewart",2054,0,0,680.25
"status.quo","Stewart",2055,0,0,822.25
"status.quo","Stewart",2056,0,0,840.75
"status.quo","Stewart",2057,0,0,681
"status.quo","Stewart",2058,0,0,795
"status.quo","Stewart",2059,0,0,793.75
"status.quo","Stewart",2060,0,0,889.75
"status.quo","Stewart",2061,0,0,1051.75
"status.quo","Stewart",2062,0,0,1068
"status.quo","Stewart",2063,0,0,1151
"status.quo","Stewart",2064,0,0,1122.5
"status.quo","Stewart",2065,0,0,1014.25
"status.quo","Stewart",2066,0,0,1167.5
"status.quo","Stewart",2067,0,0,916.25
"status.quo","UpperYukonR.",2024,0,0,0
"status.quo","UpperYukonR.",2025,0,0,0
"status.quo","UpperYukonR.",2026,0,0,0
"status.quo","UpperYukonR.",2027,0,0,0
"status.quo","UpperYukonR.",2028,0,0,0
"status.quo","UpperYukonR.",2029,0,0,0
"status.quo","UpperYukonR.",2030,0,0,0
"status.quo","UpperYukonR.",2031,0,0,20
"status.quo","UpperYukonR.",2032,0,0,10.5
"status.quo","UpperYukonR.",2033,0,0,3
"status.quo","UpperYukonR.",2034,0,0,1
"status.quo","UpperYukonR.",2035,0,0,39.5
"status.quo","UpperYukonR.",2036,0,0,57.75
"status.quo","UpperYukonR.",2037,0,0,58.5
"status.quo","UpperYukonR.",2038,0,0,74.5
"status.quo","UpperYukonR.",2039,0,0,55
"status.quo","UpperYukonR.",2040,0,0,88.25
"status.quo","UpperYukonR.",2041,0,0,189.75
"status.quo","UpperYukonR.",2042,0,0,209
"status.quo","UpperYukonR.",2043,0,0,165.75
"status.quo","UpperYukonR.",2044,0,0,122
"status.quo","UpperYukonR.",2045,0,0,133.75
"status.quo","UpperYukonR.",2046,0,0,108.75
"status.quo","UpperYukonR.",2047,0,0,64.25
"status.quo","UpperYukonR.",2048,0,0,67.75
"status.quo","UpperYukonR.",2049,0,0,67.75
"status.quo","UpperYukonR.",2050,0,0,99.25
"status.quo","UpperYukonR.",2051,0,0,90.25
"status.quo","UpperYukonR.",2052,0,0,90
"status.quo","UpperYukonR.",2053,0,0,130.25
"status.quo","UpperYukonR.",2054,0,0,124.5
"status.quo","UpperYukonR.",2055,0,0,86.5
"status.quo","UpperYukonR.",2056,0,0,50.5
"status.quo","UpperYukonR.",2057,0,0,40
"status.quo","UpperYukonR.",2058,0,0,32.5
"status.quo","UpperYukonR.",2059,0,0,47.75
"status.quo","UpperYukonR.",2060,0,0,65.75
"status.quo","UpperYukonR.",2061,0,0,73.5
"status.quo","UpperYukonR.",2062,0,0,66
"status.quo","UpperYukonR.",2063,0,0,70
"status.quo","UpperYukonR.",2064,0,0,24.25
"status.quo","UpperYukonR.",2065,0,0,29.75
"status.quo","UpperYukonR.",2066,0,0,37.5
"status.quo","UpperYukonR.",2067,0,0,12.25
"status.quo","Whiteandtribs.",2024,0,0,0
"status.quo","Whiteandtribs.",2025,0,0,0
"status.quo","Whiteandtribs.",2026,0,0,0
"status.quo","Whiteandtribs.",2027,0,0,0
"status.quo","Whiteandtribs.",2028,0,0,0
"status.quo","Whiteandtribs.",2029,0,0,0
"status.quo","Whiteandtribs.",2030,0,0,0
"status.quo","Whiteandtribs.",2031,0,0,8.25
"status.quo","Whiteandtribs.",2032,0,0,24.25
"status.quo","Whiteandtribs.",2033,0,0,6.5
"status.quo","Whiteandtribs.",2034,0,0,2.25
"status.quo","Whiteandtribs.",2035,0,0,48.75
"status.quo","Whiteandtribs.",2036,0,0,71.5
"status.quo","Whiteandtribs.",2037,0,0,113.25
"status.quo","Whiteandtribs.",2038,0,0,151.5
"status.quo","Whiteandtribs.",2039,0,0,124.75
"status.quo","Whiteandtribs.",2040,0,0,149
"status.quo","Whiteandtribs.",2041,0,0,218
"status.quo","Whiteandtribs.",2042,0,0,282.75
"status.quo","Whiteandtribs.",2043,0,0,348
"status.quo","Whiteandtribs.",2044,0,0,223.25
"status.quo","Whiteandtribs.",2045,0,0,209.25
"status.quo","Whiteandtribs.",2046,0,0,159.25
"status.quo","Whiteandtribs.",2047,0,0,111.5
"status.quo","Whiteandtribs.",2048,0,0,127.5
"status.quo","Whiteandtribs.",2049,0,0,196
"status.quo","Whiteandtribs.",2050,0,0,191
"status.quo","Whiteandtribs.",2051,0,0,235.75
"status.quo","Whiteandtribs.",2052,0,0,206.25
"status.quo","Whiteandtribs.",2053,0,0,232.25
"status.quo","Whiteandtribs.",2054,0,0,184.5
"status.quo","Whiteandtribs.",2055,0,0,197.25
"status.quo","Whiteandtribs.",2056,0,0,123.75
"status.quo","Whiteandtribs.",2057,0,0,138
"status.quo","Whiteandtribs.",2058,0,0,171.75
"status.quo","Whiteandtribs.",2059,0,0,139.5
"status.quo","Whiteandtribs.",2060,0,0,161.75
"status.quo","Whiteandtribs.",2061,0,0,173
"status.quo","Whiteandtribs.",2062,0,0,186.25
"status.quo","Whiteandtribs.",2063,0,0,162.5
"status.quo","Whiteandtribs.",2064,0,0,135.25
"status.quo","Whiteandtribs.",2065,0,0,152.75
"status.quo","Whiteandtribs.",2066,0,0,131.25
"status.quo","Whiteandtribs.",2067,0,0,83.25
"status.quo","YukonR.Teslinheadwaters",2024,0,0,0
"status.quo","YukonR.Teslinheadwaters",2025,0,0,0
"status.quo","YukonR.Teslinheadwaters",2026,0,0,0
"status.quo","YukonR.Teslinheadwaters",2027,0,0,0
"status.quo","YukonR.Teslinheadwaters",2028,0,0,0
"status.quo","YukonR.Teslinheadwaters",2029,0,0,0
"status.quo","YukonR.Teslinheadwaters",2030,0,0,0
"status.quo","YukonR.Teslinheadwaters",2031,0,0,40.5
"status.quo","YukonR.Teslinheadwaters",2032,0,0,35.5
"status.quo","YukonR.Teslinheadwaters",2033,0,0,58.75
"status.quo","YukonR.Teslinheadwaters",2034,0,0,21
"status.quo","YukonR.Teslinheadwaters",2035,0,0,172.5
"status.quo","YukonR.Teslinheadwaters",2036,0,0,290.5
"status.quo","YukonR.Teslinheadwaters",2037,0,0,529
"status.quo","YukonR.Teslinheadwaters",2038,0,0,683.25
"status.quo","YukonR.Teslinheadwaters",2039,0,0,549
"status.quo","YukonR.Teslinheadwaters",2040,0,0,735.5
